epoch,train_accuracy,val_accuracy,loss,time
1,3.99957e-01,5.44333e-01,1.28696e-02,1.56
2,5.43608e-01,6.13000e-01,1.19092e-02,1.56
3,5.96195e-01,6.45333e-01,1.15198e-02,1.55
4,6.18997e-01,6.48667e-01,1.13210e-02,1.55
5,6.31110e-01,6.51667e-01,1.12081e-02,1.56
6,6.39946e-01,6.54333e-01,1.11203e-02,1.55
7,6.44007e-01,6.56000e-01,1.10683e-02,1.55
8,6.54696e-01,6.60000e-01,1.09991e-02,1.56
9,6.55266e-01,6.67000e-01,1.09824e-02,1.55
10,6.60966e-01,6.72667e-01,1.09249e-02,1.55
11,6.63959e-01,6.72333e-01,1.08955e-02,1.55
12,6.68591e-01,6.73333e-01,1.08759e-02,1.54
13,6.69446e-01,6.73000e-01,1.08603e-02,1.55
14,6.73008e-01,6.69000e-01,1.08287e-02,1.55
15,6.75787e-01,6.76667e-01,1.08071e-02,1.54
16,6.76642e-01,6.76000e-01,1.08064e-02,1.54
17,6.74647e-01,6.79000e-01,1.07908e-02,1.55
18,6.81702e-01,6.82667e-01,1.07656e-02,1.54
19,6.81915e-01,6.82000e-01,1.07532e-02,1.54
20,6.82557e-01,6.77333e-01,1.07479e-02,1.55
21,6.84338e-01,6.78333e-01,1.07235e-02,1.55
22,6.86262e-01,6.83667e-01,1.07221e-02,1.55
23,6.83269e-01,6.86667e-01,1.07198e-02,1.55
24,6.87260e-01,6.82333e-01,1.06900e-02,1.54
25,6.90466e-01,6.84333e-01,1.06808e-02,1.55
26,6.89183e-01,6.86667e-01,1.06903e-02,1.54
27,6.88542e-01,6.82000e-01,1.06872e-02,1.55
28,6.91107e-01,6.81667e-01,1.06684e-02,1.54
29,6.93744e-01,6.87000e-01,1.06581e-02,1.55
30,6.93316e-01,6.90667e-01,1.06579e-02,1.54
31,6.92319e-01,6.83333e-01,1.06551e-02,1.56
32,6.90822e-01,6.91000e-01,1.06496e-02,1.54
33,6.90609e-01,6.90667e-01,1.06576e-02,1.55
34,6.95026e-01,6.89667e-01,1.06300e-02,1.54
35,6.90751e-01,6.92667e-01,1.06375e-02,1.55
36,6.91962e-01,6.90667e-01,1.06373e-02,1.54
37,6.95169e-01,6.93333e-01,1.06277e-02,1.54
38,6.93316e-01,6.92000e-01,1.06211e-02,1.54
39,6.93601e-01,6.82333e-01,1.06271e-02,1.55
40,6.99943e-01,6.93333e-01,1.06134e-02,1.54
41,6.96451e-01,6.92667e-01,1.05990e-02,1.55
42,6.94385e-01,6.95667e-01,1.06160e-02,1.54
43,6.96380e-01,6.86667e-01,1.05965e-02,1.55
44,6.93815e-01,6.98333e-01,1.06158e-02,1.54
45,6.98304e-01,6.90667e-01,1.05931e-02,1.55
46,6.97805e-01,6.94333e-01,1.05888e-02,1.55
47,6.96095e-01,6.96333e-01,1.05916e-02,1.55
