epoch,train_accuracy,val_accuracy,loss,time
1,3.95041e-01,6.16667e-01,1.28647e-02,1.56
2,5.96124e-01,6.63333e-01,1.15121e-02,1.54
3,6.44435e-01,6.82333e-01,1.11226e-02,1.55
4,6.70871e-01,6.90667e-01,1.09098e-02,1.55
5,6.84338e-01,6.95333e-01,1.07966e-02,1.56
6,6.89896e-01,6.97000e-01,1.07267e-02,1.55
7,6.97378e-01,7.06000e-01,1.06591e-02,1.55
8,7.06285e-01,7.12000e-01,1.05951e-02,1.55
9,7.16118e-01,7.11333e-01,1.05370e-02,1.55
10,7.14123e-01,7.17333e-01,1.05253e-02,1.55
11,7.15833e-01,7.19000e-01,1.05103e-02,1.55
12,7.18968e-01,7.24000e-01,1.04850e-02,1.54
13,7.21747e-01,7.31667e-01,1.04573e-02,1.55
14,7.24384e-01,7.30000e-01,1.04241e-02,1.55
15,7.25880e-01,7.32667e-01,1.04157e-02,1.55
16,7.27733e-01,7.33333e-01,1.04112e-02,1.56
17,7.29870e-01,7.35000e-01,1.03872e-02,1.56
18,7.30725e-01,7.35667e-01,1.03817e-02,1.56
19,7.33576e-01,7.31667e-01,1.03586e-02,1.55
20,7.35286e-01,7.32000e-01,1.03353e-02,1.55
21,7.32934e-01,7.34667e-01,1.03550e-02,1.56
22,7.34431e-01,7.39333e-01,1.03317e-02,1.56
23,7.35428e-01,7.37667e-01,1.03231e-02,1.55
24,7.33932e-01,7.43000e-01,1.03247e-02,1.55
25,7.36426e-01,7.40667e-01,1.03055e-02,1.56
26,7.35856e-01,7.40667e-01,1.03046e-02,1.56
27,7.36853e-01,7.44000e-01,1.02951e-02,1.55
28,7.41414e-01,7.45333e-01,1.02894e-02,1.55
29,7.43338e-01,7.46333e-01,1.02726e-02,1.56
30,7.39062e-01,7.46000e-01,1.02830e-02,1.55
31,7.40986e-01,7.45667e-01,1.02808e-02,1.56
32,7.42411e-01,7.46000e-01,1.02622e-02,1.55
33,7.43480e-01,7.47000e-01,1.02526e-02,1.55
34,7.41200e-01,7.46000e-01,1.02512e-02,1.55
35,7.42269e-01,7.48000e-01,1.02515e-02,1.54
36,7.44905e-01,7.43667e-01,1.02420e-02,1.55
37,7.41770e-01,7.48333e-01,1.02546e-02,1.55
38,7.48254e-01,7.45000e-01,1.02363e-02,1.55
39,7.42483e-01,7.46000e-01,1.02450e-02,1.55
40,7.45832e-01,7.45333e-01,1.02337e-02,1.56
41,7.45262e-01,7.48667e-01,1.02354e-02,1.56
42,7.44121e-01,7.44333e-01,1.02277e-02,1.54
43,7.44691e-01,7.47667e-01,1.02299e-02,1.55
44,7.43836e-01,7.50000e-01,1.02244e-02,1.55
45,7.51532e-01,7.44000e-01,1.02032e-02,1.55
46,7.48397e-01,7.49667e-01,1.02160e-02,1.54
47,7.46900e-01,7.47667e-01,1.02141e-02,1.55
48,7.48397e-01,7.51000e-01,1.02061e-02,1.55
49,7.47399e-01,7.45667e-01,1.02059e-02,1.55
50,7.46615e-01,7.48667e-01,1.02059e-02,1.55
51,7.48896e-01,7.48000e-01,1.02057e-02,1.55
52,7.50321e-01,7.48333e-01,1.01912e-02,1.54
53,7.50606e-01,7.48333e-01,1.01902e-02,1.54
54,7.48611e-01,7.50000e-01,1.01973e-02,1.55
55,7.50107e-01,7.52000e-01,1.01936e-02,1.55
56,7.51960e-01,7.52333e-01,1.02034e-02,1.54
57,7.47684e-01,7.45000e-01,1.02038e-02,1.55
58,7.50178e-01,7.50667e-01,1.01900e-02,1.55
59,7.48753e-01,7.48667e-01,1.01899e-02,1.55
60,7.49608e-01,7.50333e-01,1.01891e-02,1.55
61,7.48112e-01,7.48000e-01,1.01871e-02,1.55
62,7.49323e-01,7.51667e-01,1.01716e-02,1.56
63,7.50036e-01,7.50000e-01,1.01714e-02,1.54
64,7.51461e-01,7.48333e-01,1.01690e-02,1.55
65,7.50606e-01,7.49667e-01,1.01651e-02,1.55
66,7.53028e-01,7.54667e-01,1.01637e-02,1.55
67,7.51675e-01,7.50667e-01,1.01637e-02,1.55
68,7.54168e-01,7.53667e-01,1.01526e-02,1.55
69,7.48325e-01,7.49667e-01,1.01746e-02,1.55
70,7.51104e-01,7.53667e-01,1.01645e-02,1.54
