epoch,loss,loss_L2,loss_PKT,cross_mse
1,1.619994e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,5.847611e-02,0.000000e+00,0.000000e+00,0.000000e+00
3,5.259726e-02,0.000000e+00,0.000000e+00,0.000000e+00
4,5.434516e-02,0.000000e+00,0.000000e+00,0.000000e+00
5,5.387665e-02,0.000000e+00,0.000000e+00,0.000000e+00
6,5.322776e-02,0.000000e+00,0.000000e+00,0.000000e+00
7,5.259826e-02,0.000000e+00,0.000000e+00,0.000000e+00
8,5.088394e-02,0.000000e+00,0.000000e+00,0.000000e+00
9,5.063149e-02,0.000000e+00,0.000000e+00,0.000000e+00
10,4.894832e-02,0.000000e+00,0.000000e+00,0.000000e+00
11,4.567687e-02,0.000000e+00,0.000000e+00,0.000000e+00
12,4.349965e-02,0.000000e+00,0.000000e+00,0.000000e+00
13,4.178069e-02,0.000000e+00,0.000000e+00,0.000000e+00
14,3.940155e-02,0.000000e+00,0.000000e+00,0.000000e+00
15,3.796231e-02,0.000000e+00,0.000000e+00,0.000000e+00
16,3.806884e-02,0.000000e+00,0.000000e+00,0.000000e+00
17,3.741876e-02,0.000000e+00,0.000000e+00,0.000000e+00
18,3.635472e-02,0.000000e+00,0.000000e+00,0.000000e+00
19,3.616908e-02,0.000000e+00,0.000000e+00,0.000000e+00
20,3.486961e-02,0.000000e+00,0.000000e+00,0.000000e+00
21,3.457304e-02,0.000000e+00,0.000000e+00,0.000000e+00
22,3.450734e-02,0.000000e+00,0.000000e+00,0.000000e+00
23,3.492193e-02,0.000000e+00,0.000000e+00,0.000000e+00
24,3.507569e-02,0.000000e+00,0.000000e+00,0.000000e+00
25,3.615470e-02,0.000000e+00,0.000000e+00,0.000000e+00
26,3.722896e-02,0.000000e+00,0.000000e+00,0.000000e+00
27,3.840404e-02,0.000000e+00,0.000000e+00,0.000000e+00
28,3.918406e-02,0.000000e+00,0.000000e+00,0.000000e+00
29,4.061244e-02,0.000000e+00,0.000000e+00,0.000000e+00
30,4.214325e-02,0.000000e+00,0.000000e+00,0.000000e+00
31,4.418527e-02,0.000000e+00,0.000000e+00,0.000000e+00
32,4.743783e-02,0.000000e+00,0.000000e+00,0.000000e+00
33,5.001028e-02,0.000000e+00,0.000000e+00,0.000000e+00
34,5.322398e-02,0.000000e+00,0.000000e+00,0.000000e+00
35,5.666988e-02,0.000000e+00,0.000000e+00,0.000000e+00
36,5.991586e-02,0.000000e+00,0.000000e+00,0.000000e+00
37,6.341843e-02,0.000000e+00,0.000000e+00,0.000000e+00
38,6.749416e-02,0.000000e+00,0.000000e+00,0.000000e+00
39,7.161649e-02,0.000000e+00,0.000000e+00,0.000000e+00
40,7.562348e-02,0.000000e+00,0.000000e+00,0.000000e+00
41,7.929359e-02,0.000000e+00,0.000000e+00,0.000000e+00
42,8.374896e-02,0.000000e+00,0.000000e+00,0.000000e+00
43,8.703795e-02,0.000000e+00,0.000000e+00,0.000000e+00
44,9.169739e-02,0.000000e+00,0.000000e+00,0.000000e+00
45,9.550857e-02,0.000000e+00,0.000000e+00,0.000000e+00
46,9.870276e-02,0.000000e+00,0.000000e+00,0.000000e+00
47,1.026517e-01,0.000000e+00,0.000000e+00,0.000000e+00
48,1.056535e-01,0.000000e+00,0.000000e+00,0.000000e+00
49,1.094858e-01,0.000000e+00,0.000000e+00,0.000000e+00
50,1.122915e-01,0.000000e+00,0.000000e+00,0.000000e+00
51,1.148804e-01,0.000000e+00,0.000000e+00,0.000000e+00
52,1.172939e-01,0.000000e+00,0.000000e+00,0.000000e+00
53,1.191434e-01,0.000000e+00,0.000000e+00,0.000000e+00
54,1.218775e-01,0.000000e+00,0.000000e+00,0.000000e+00
55,1.243018e-01,0.000000e+00,0.000000e+00,0.000000e+00
56,1.245059e-01,0.000000e+00,0.000000e+00,0.000000e+00
57,1.271995e-01,0.000000e+00,0.000000e+00,0.000000e+00
58,1.283815e-01,0.000000e+00,0.000000e+00,0.000000e+00
59,1.298646e-01,0.000000e+00,0.000000e+00,0.000000e+00
60,1.310911e-01,0.000000e+00,0.000000e+00,0.000000e+00
61,1.321048e-01,0.000000e+00,0.000000e+00,0.000000e+00
62,1.322053e-01,0.000000e+00,0.000000e+00,0.000000e+00
63,1.334878e-01,0.000000e+00,0.000000e+00,0.000000e+00
64,1.342594e-01,0.000000e+00,0.000000e+00,0.000000e+00
65,1.353727e-01,0.000000e+00,0.000000e+00,0.000000e+00
66,1.362206e-01,0.000000e+00,0.000000e+00,0.000000e+00
67,1.362161e-01,0.000000e+00,0.000000e+00,0.000000e+00
68,1.367007e-01,0.000000e+00,0.000000e+00,0.000000e+00
69,1.370878e-01,0.000000e+00,0.000000e+00,0.000000e+00
70,1.369424e-01,0.000000e+00,0.000000e+00,0.000000e+00
71,1.372280e-01,0.000000e+00,0.000000e+00,0.000000e+00
72,1.376028e-01,0.000000e+00,0.000000e+00,0.000000e+00
73,1.378955e-01,0.000000e+00,0.000000e+00,0.000000e+00
74,1.380733e-01,0.000000e+00,0.000000e+00,0.000000e+00
75,1.379080e-01,0.000000e+00,0.000000e+00,0.000000e+00
76,1.374535e-01,0.000000e+00,0.000000e+00,0.000000e+00
77,1.383489e-01,0.000000e+00,0.000000e+00,0.000000e+00
78,1.378675e-01,0.000000e+00,0.000000e+00,0.000000e+00
79,1.383515e-01,0.000000e+00,0.000000e+00,0.000000e+00
80,1.383638e-01,0.000000e+00,0.000000e+00,0.000000e+00
81,1.379832e-01,0.000000e+00,0.000000e+00,0.000000e+00
82,1.374245e-01,0.000000e+00,0.000000e+00,0.000000e+00
83,1.382140e-01,0.000000e+00,0.000000e+00,0.000000e+00
84,1.374547e-01,0.000000e+00,0.000000e+00,0.000000e+00
85,1.371837e-01,0.000000e+00,0.000000e+00,0.000000e+00
86,1.380886e-01,0.000000e+00,0.000000e+00,0.000000e+00
87,1.370780e-01,0.000000e+00,0.000000e+00,0.000000e+00
88,1.365795e-01,0.000000e+00,0.000000e+00,0.000000e+00
89,1.367601e-01,0.000000e+00,0.000000e+00,0.000000e+00
