epoch,loss,loss_L2,loss_PKT,cross_mse
1,3.028320e-03,0.000000e+00,0.000000e+00,0.000000e+00
2,3.129891e-03,0.000000e+00,0.000000e+00,0.000000e+00
3,2.495985e-03,0.000000e+00,0.000000e+00,0.000000e+00
4,1.856236e-03,0.000000e+00,0.000000e+00,0.000000e+00
5,1.284924e-03,0.000000e+00,0.000000e+00,0.000000e+00
6,1.055150e-03,0.000000e+00,0.000000e+00,0.000000e+00
7,9.356155e-04,0.000000e+00,0.000000e+00,0.000000e+00
8,8.427785e-04,0.000000e+00,0.000000e+00,0.000000e+00
9,8.183699e-04,0.000000e+00,0.000000e+00,0.000000e+00
10,8.013320e-04,0.000000e+00,0.000000e+00,0.000000e+00
11,8.050503e-04,0.000000e+00,0.000000e+00,0.000000e+00
12,8.004822e-04,0.000000e+00,0.000000e+00,0.000000e+00
13,7.864690e-04,0.000000e+00,0.000000e+00,0.000000e+00
14,7.954934e-04,0.000000e+00,0.000000e+00,0.000000e+00
15,8.176861e-04,0.000000e+00,0.000000e+00,0.000000e+00
16,8.321012e-04,0.000000e+00,0.000000e+00,0.000000e+00
17,8.746002e-04,0.000000e+00,0.000000e+00,0.000000e+00
18,8.971122e-04,0.000000e+00,0.000000e+00,0.000000e+00
19,9.246250e-04,0.000000e+00,0.000000e+00,0.000000e+00
20,9.637338e-04,0.000000e+00,0.000000e+00,0.000000e+00
21,9.640127e-04,0.000000e+00,0.000000e+00,0.000000e+00
22,9.715956e-04,0.000000e+00,0.000000e+00,0.000000e+00
23,9.632973e-04,0.000000e+00,0.000000e+00,0.000000e+00
24,9.706531e-04,0.000000e+00,0.000000e+00,0.000000e+00
25,9.622725e-04,0.000000e+00,0.000000e+00,0.000000e+00
26,9.492885e-04,0.000000e+00,0.000000e+00,0.000000e+00
27,9.492927e-04,0.000000e+00,0.000000e+00,0.000000e+00
28,9.509983e-04,0.000000e+00,0.000000e+00,0.000000e+00
29,9.468752e-04,0.000000e+00,0.000000e+00,0.000000e+00
30,9.361132e-04,0.000000e+00,0.000000e+00,0.000000e+00
31,9.287652e-04,0.000000e+00,0.000000e+00,0.000000e+00
32,8.992108e-04,0.000000e+00,0.000000e+00,0.000000e+00
33,8.902722e-04,0.000000e+00,0.000000e+00,0.000000e+00
34,8.853432e-04,0.000000e+00,0.000000e+00,0.000000e+00
35,8.909179e-04,0.000000e+00,0.000000e+00,0.000000e+00
36,8.667766e-04,0.000000e+00,0.000000e+00,0.000000e+00
37,8.543695e-04,0.000000e+00,0.000000e+00,0.000000e+00
38,8.615046e-04,0.000000e+00,0.000000e+00,0.000000e+00
39,8.354241e-04,0.000000e+00,0.000000e+00,0.000000e+00
40,8.394212e-04,0.000000e+00,0.000000e+00,0.000000e+00
41,8.538549e-04,0.000000e+00,0.000000e+00,0.000000e+00
42,8.385061e-04,0.000000e+00,0.000000e+00,0.000000e+00
43,8.166167e-04,0.000000e+00,0.000000e+00,0.000000e+00
44,8.263982e-04,0.000000e+00,0.000000e+00,0.000000e+00
45,8.210548e-04,0.000000e+00,0.000000e+00,0.000000e+00
46,8.159455e-04,0.000000e+00,0.000000e+00,0.000000e+00
47,8.000752e-04,0.000000e+00,0.000000e+00,0.000000e+00
48,8.116845e-04,0.000000e+00,0.000000e+00,0.000000e+00
49,7.926338e-04,0.000000e+00,0.000000e+00,0.000000e+00
50,7.879172e-04,0.000000e+00,0.000000e+00,0.000000e+00
51,7.857558e-04,0.000000e+00,0.000000e+00,0.000000e+00
52,7.650067e-04,0.000000e+00,0.000000e+00,0.000000e+00
53,7.521763e-04,0.000000e+00,0.000000e+00,0.000000e+00
54,7.402988e-04,0.000000e+00,0.000000e+00,0.000000e+00
55,7.525352e-04,0.000000e+00,0.000000e+00,0.000000e+00
56,7.414029e-04,0.000000e+00,0.000000e+00,0.000000e+00
57,7.394365e-04,0.000000e+00,0.000000e+00,0.000000e+00
58,7.415573e-04,0.000000e+00,0.000000e+00,0.000000e+00
59,7.357756e-04,0.000000e+00,0.000000e+00,0.000000e+00
60,7.367623e-04,0.000000e+00,0.000000e+00,0.000000e+00
61,7.230637e-04,0.000000e+00,0.000000e+00,0.000000e+00
62,7.185619e-04,0.000000e+00,0.000000e+00,0.000000e+00
63,7.305961e-04,0.000000e+00,0.000000e+00,0.000000e+00
64,7.217603e-04,0.000000e+00,0.000000e+00,0.000000e+00
65,7.384774e-04,0.000000e+00,0.000000e+00,0.000000e+00
66,7.395350e-04,0.000000e+00,0.000000e+00,0.000000e+00
67,7.286680e-04,0.000000e+00,0.000000e+00,0.000000e+00
68,7.443433e-04,0.000000e+00,0.000000e+00,0.000000e+00
69,7.544589e-04,0.000000e+00,0.000000e+00,0.000000e+00
70,7.428506e-04,0.000000e+00,0.000000e+00,0.000000e+00
71,7.484238e-04,0.000000e+00,0.000000e+00,0.000000e+00
72,7.466093e-04,0.000000e+00,0.000000e+00,0.000000e+00
73,7.433280e-04,0.000000e+00,0.000000e+00,0.000000e+00
74,7.460852e-04,0.000000e+00,0.000000e+00,0.000000e+00
75,7.409561e-04,0.000000e+00,0.000000e+00,0.000000e+00
76,7.385043e-04,0.000000e+00,0.000000e+00,0.000000e+00
77,7.393362e-04,0.000000e+00,0.000000e+00,0.000000e+00
78,7.385161e-04,0.000000e+00,0.000000e+00,0.000000e+00
79,7.490258e-04,0.000000e+00,0.000000e+00,0.000000e+00
80,7.440141e-04,0.000000e+00,0.000000e+00,0.000000e+00
81,7.422446e-04,0.000000e+00,0.000000e+00,0.000000e+00
82,7.328329e-04,0.000000e+00,0.000000e+00,0.000000e+00
83,7.457405e-04,0.000000e+00,0.000000e+00,0.000000e+00
84,7.446940e-04,0.000000e+00,0.000000e+00,0.000000e+00
85,7.489076e-04,0.000000e+00,0.000000e+00,0.000000e+00
86,7.550078e-04,0.000000e+00,0.000000e+00,0.000000e+00
87,7.501168e-04,0.000000e+00,0.000000e+00,0.000000e+00
88,7.562285e-04,0.000000e+00,0.000000e+00,0.000000e+00
89,7.712528e-04,0.000000e+00,0.000000e+00,0.000000e+00
90,7.766481e-04,0.000000e+00,0.000000e+00,0.000000e+00
91,7.832889e-04,0.000000e+00,0.000000e+00,0.000000e+00
92,7.895932e-04,0.000000e+00,0.000000e+00,0.000000e+00
93,7.949497e-04,0.000000e+00,0.000000e+00,0.000000e+00
94,7.951716e-04,0.000000e+00,0.000000e+00,0.000000e+00
95,8.011986e-04,0.000000e+00,0.000000e+00,0.000000e+00
96,8.140764e-04,0.000000e+00,0.000000e+00,0.000000e+00
97,8.128598e-04,0.000000e+00,0.000000e+00,0.000000e+00
98,8.312436e-04,0.000000e+00,0.000000e+00,0.000000e+00
99,8.433278e-04,0.000000e+00,0.000000e+00,0.000000e+00
100,8.572181e-04,0.000000e+00,0.000000e+00,0.000000e+00
101,8.573563e-04,0.000000e+00,0.000000e+00,0.000000e+00
102,8.699175e-04,0.000000e+00,0.000000e+00,0.000000e+00
103,8.644813e-04,0.000000e+00,0.000000e+00,0.000000e+00
104,8.736896e-04,0.000000e+00,0.000000e+00,0.000000e+00
105,8.762666e-04,0.000000e+00,0.000000e+00,0.000000e+00
106,8.840453e-04,0.000000e+00,0.000000e+00,0.000000e+00
107,8.966043e-04,0.000000e+00,0.000000e+00,0.000000e+00
108,9.121185e-04,0.000000e+00,0.000000e+00,0.000000e+00
109,9.191478e-04,0.000000e+00,0.000000e+00,0.000000e+00
110,9.063340e-04,0.000000e+00,0.000000e+00,0.000000e+00
111,9.338302e-04,0.000000e+00,0.000000e+00,0.000000e+00
112,9.328981e-04,0.000000e+00,0.000000e+00,0.000000e+00
113,9.272568e-04,0.000000e+00,0.000000e+00,0.000000e+00
114,9.550338e-04,0.000000e+00,0.000000e+00,0.000000e+00
115,9.773563e-04,0.000000e+00,0.000000e+00,0.000000e+00
116,9.747840e-04,0.000000e+00,0.000000e+00,0.000000e+00
117,9.851242e-04,0.000000e+00,0.000000e+00,0.000000e+00
118,9.905432e-04,0.000000e+00,0.000000e+00,0.000000e+00
119,9.907179e-04,0.000000e+00,0.000000e+00,0.000000e+00
120,1.010023e-03,0.000000e+00,0.000000e+00,0.000000e+00
121,1.027092e-03,0.000000e+00,0.000000e+00,0.000000e+00
122,1.032113e-03,0.000000e+00,0.000000e+00,0.000000e+00
123,1.030129e-03,0.000000e+00,0.000000e+00,0.000000e+00
124,1.061303e-03,0.000000e+00,0.000000e+00,0.000000e+00
125,1.069450e-03,0.000000e+00,0.000000e+00,0.000000e+00
126,1.062954e-03,0.000000e+00,0.000000e+00,0.000000e+00
127,1.066841e-03,0.000000e+00,0.000000e+00,0.000000e+00
128,1.091370e-03,0.000000e+00,0.000000e+00,0.000000e+00
129,1.082705e-03,0.000000e+00,0.000000e+00,0.000000e+00
130,1.113681e-03,0.000000e+00,0.000000e+00,0.000000e+00
131,1.122771e-03,0.000000e+00,0.000000e+00,0.000000e+00
132,1.133731e-03,0.000000e+00,0.000000e+00,0.000000e+00
133,1.136114e-03,0.000000e+00,0.000000e+00,0.000000e+00
134,1.134164e-03,0.000000e+00,0.000000e+00,0.000000e+00
135,1.146777e-03,0.000000e+00,0.000000e+00,0.000000e+00
136,1.155345e-03,0.000000e+00,0.000000e+00,0.000000e+00
137,1.169900e-03,0.000000e+00,0.000000e+00,0.000000e+00
138,1.208560e-03,0.000000e+00,0.000000e+00,0.000000e+00
139,1.182050e-03,0.000000e+00,0.000000e+00,0.000000e+00
140,1.154600e-03,0.000000e+00,0.000000e+00,0.000000e+00
141,1.201289e-03,0.000000e+00,0.000000e+00,0.000000e+00
142,1.188992e-03,0.000000e+00,0.000000e+00,0.000000e+00
143,1.204097e-03,0.000000e+00,0.000000e+00,0.000000e+00
144,1.217872e-03,0.000000e+00,0.000000e+00,0.000000e+00
145,1.236464e-03,0.000000e+00,0.000000e+00,0.000000e+00
146,1.267144e-03,0.000000e+00,0.000000e+00,0.000000e+00
147,1.292086e-03,0.000000e+00,0.000000e+00,0.000000e+00
148,1.289846e-03,0.000000e+00,0.000000e+00,0.000000e+00
149,1.313861e-03,0.000000e+00,0.000000e+00,0.000000e+00
150,1.275199e-03,0.000000e+00,0.000000e+00,0.000000e+00
151,1.292326e-03,0.000000e+00,0.000000e+00,0.000000e+00
152,1.307932e-03,0.000000e+00,0.000000e+00,0.000000e+00
153,1.343523e-03,0.000000e+00,0.000000e+00,0.000000e+00
154,1.335209e-03,0.000000e+00,0.000000e+00,0.000000e+00
155,1.317381e-03,0.000000e+00,0.000000e+00,0.000000e+00
156,1.337880e-03,0.000000e+00,0.000000e+00,0.000000e+00
157,1.347020e-03,0.000000e+00,0.000000e+00,0.000000e+00
158,1.366792e-03,0.000000e+00,0.000000e+00,0.000000e+00
159,1.350638e-03,0.000000e+00,0.000000e+00,0.000000e+00
160,1.366559e-03,0.000000e+00,0.000000e+00,0.000000e+00
161,1.364182e-03,0.000000e+00,0.000000e+00,0.000000e+00
162,1.392590e-03,0.000000e+00,0.000000e+00,0.000000e+00
163,1.386306e-03,0.000000e+00,0.000000e+00,0.000000e+00
164,1.378907e-03,0.000000e+00,0.000000e+00,0.000000e+00
165,1.389780e-03,0.000000e+00,0.000000e+00,0.000000e+00
166,1.393624e-03,0.000000e+00,0.000000e+00,0.000000e+00
167,1.404306e-03,0.000000e+00,0.000000e+00,0.000000e+00
168,1.391432e-03,0.000000e+00,0.000000e+00,0.000000e+00
169,1.427802e-03,0.000000e+00,0.000000e+00,0.000000e+00
170,1.446757e-03,0.000000e+00,0.000000e+00,0.000000e+00
171,1.428403e-03,0.000000e+00,0.000000e+00,0.000000e+00
172,1.457151e-03,0.000000e+00,0.000000e+00,0.000000e+00
173,1.468100e-03,0.000000e+00,0.000000e+00,0.000000e+00
174,1.477357e-03,0.000000e+00,0.000000e+00,0.000000e+00
175,1.474787e-03,0.000000e+00,0.000000e+00,0.000000e+00
176,1.492885e-03,0.000000e+00,0.000000e+00,0.000000e+00
177,1.491160e-03,0.000000e+00,0.000000e+00,0.000000e+00
178,1.486893e-03,0.000000e+00,0.000000e+00,0.000000e+00
179,1.487555e-03,0.000000e+00,0.000000e+00,0.000000e+00
180,1.488409e-03,0.000000e+00,0.000000e+00,0.000000e+00
181,1.526369e-03,0.000000e+00,0.000000e+00,0.000000e+00
182,1.507550e-03,0.000000e+00,0.000000e+00,0.000000e+00
183,1.522332e-03,0.000000e+00,0.000000e+00,0.000000e+00
184,1.563414e-03,0.000000e+00,0.000000e+00,0.000000e+00
185,1.545031e-03,0.000000e+00,0.000000e+00,0.000000e+00
186,1.546449e-03,0.000000e+00,0.000000e+00,0.000000e+00
187,1.544591e-03,0.000000e+00,0.000000e+00,0.000000e+00
188,1.565360e-03,0.000000e+00,0.000000e+00,0.000000e+00
189,1.570181e-03,0.000000e+00,0.000000e+00,0.000000e+00
190,1.558773e-03,0.000000e+00,0.000000e+00,0.000000e+00
191,1.577692e-03,0.000000e+00,0.000000e+00,0.000000e+00
192,1.596932e-03,0.000000e+00,0.000000e+00,0.000000e+00
193,1.600372e-03,0.000000e+00,0.000000e+00,0.000000e+00
194,1.587028e-03,0.000000e+00,0.000000e+00,0.000000e+00
195,1.599662e-03,0.000000e+00,0.000000e+00,0.000000e+00
196,1.621650e-03,0.000000e+00,0.000000e+00,0.000000e+00
197,1.597596e-03,0.000000e+00,0.000000e+00,0.000000e+00
198,1.624527e-03,0.000000e+00,0.000000e+00,0.000000e+00
199,1.611390e-03,0.000000e+00,0.000000e+00,0.000000e+00
200,1.593789e-03,0.000000e+00,0.000000e+00,0.000000e+00
201,1.638232e-03,0.000000e+00,0.000000e+00,0.000000e+00
202,1.647653e-03,0.000000e+00,0.000000e+00,0.000000e+00
203,1.638439e-03,0.000000e+00,0.000000e+00,0.000000e+00
204,1.650526e-03,0.000000e+00,0.000000e+00,0.000000e+00
205,1.632595e-03,0.000000e+00,0.000000e+00,0.000000e+00
206,1.657535e-03,0.000000e+00,0.000000e+00,0.000000e+00
207,1.650887e-03,0.000000e+00,0.000000e+00,0.000000e+00
208,1.654701e-03,0.000000e+00,0.000000e+00,0.000000e+00
209,1.674622e-03,0.000000e+00,0.000000e+00,0.000000e+00
210,1.660589e-03,0.000000e+00,0.000000e+00,0.000000e+00
211,1.659122e-03,0.000000e+00,0.000000e+00,0.000000e+00
212,1.675037e-03,0.000000e+00,0.000000e+00,0.000000e+00
213,1.674709e-03,0.000000e+00,0.000000e+00,0.000000e+00
214,1.671631e-03,0.000000e+00,0.000000e+00,0.000000e+00
215,1.663030e-03,0.000000e+00,0.000000e+00,0.000000e+00
216,1.677345e-03,0.000000e+00,0.000000e+00,0.000000e+00
217,1.675377e-03,0.000000e+00,0.000000e+00,0.000000e+00
218,1.673233e-03,0.000000e+00,0.000000e+00,0.000000e+00
219,1.692209e-03,0.000000e+00,0.000000e+00,0.000000e+00
220,1.674199e-03,0.000000e+00,0.000000e+00,0.000000e+00
221,1.691751e-03,0.000000e+00,0.000000e+00,0.000000e+00
222,1.704888e-03,0.000000e+00,0.000000e+00,0.000000e+00
223,1.689974e-03,0.000000e+00,0.000000e+00,0.000000e+00
224,1.701954e-03,0.000000e+00,0.000000e+00,0.000000e+00
225,1.702215e-03,0.000000e+00,0.000000e+00,0.000000e+00
226,1.688876e-03,0.000000e+00,0.000000e+00,0.000000e+00
227,1.713047e-03,0.000000e+00,0.000000e+00,0.000000e+00
228,1.726632e-03,0.000000e+00,0.000000e+00,0.000000e+00
229,1.707137e-03,0.000000e+00,0.000000e+00,0.000000e+00
230,1.710771e-03,0.000000e+00,0.000000e+00,0.000000e+00
231,1.697059e-03,0.000000e+00,0.000000e+00,0.000000e+00
232,1.716445e-03,0.000000e+00,0.000000e+00,0.000000e+00
233,1.729747e-03,0.000000e+00,0.000000e+00,0.000000e+00
234,1.729290e-03,0.000000e+00,0.000000e+00,0.000000e+00
235,1.733377e-03,0.000000e+00,0.000000e+00,0.000000e+00
236,1.729722e-03,0.000000e+00,0.000000e+00,0.000000e+00
237,1.710127e-03,0.000000e+00,0.000000e+00,0.000000e+00
238,1.725446e-03,0.000000e+00,0.000000e+00,0.000000e+00
239,1.724903e-03,0.000000e+00,0.000000e+00,0.000000e+00
240,1.712118e-03,0.000000e+00,0.000000e+00,0.000000e+00
241,1.727547e-03,0.000000e+00,0.000000e+00,0.000000e+00
242,1.733465e-03,0.000000e+00,0.000000e+00,0.000000e+00
243,1.737717e-03,0.000000e+00,0.000000e+00,0.000000e+00
244,1.732482e-03,0.000000e+00,0.000000e+00,0.000000e+00
245,1.741768e-03,0.000000e+00,0.000000e+00,0.000000e+00
246,1.740522e-03,0.000000e+00,0.000000e+00,0.000000e+00
247,1.745120e-03,0.000000e+00,0.000000e+00,0.000000e+00
248,1.748656e-03,0.000000e+00,0.000000e+00,0.000000e+00
249,1.738641e-03,0.000000e+00,0.000000e+00,0.000000e+00
250,1.746525e-03,0.000000e+00,0.000000e+00,0.000000e+00
251,1.720001e-03,0.000000e+00,0.000000e+00,0.000000e+00
252,1.729328e-03,0.000000e+00,0.000000e+00,0.000000e+00
253,1.767106e-03,0.000000e+00,0.000000e+00,0.000000e+00
254,1.757504e-03,0.000000e+00,0.000000e+00,0.000000e+00
255,1.727748e-03,0.000000e+00,0.000000e+00,0.000000e+00
256,1.727951e-03,0.000000e+00,0.000000e+00,0.000000e+00
257,1.718586e-03,0.000000e+00,0.000000e+00,0.000000e+00
258,1.729657e-03,0.000000e+00,0.000000e+00,0.000000e+00
259,1.723741e-03,0.000000e+00,0.000000e+00,0.000000e+00
260,1.724258e-03,0.000000e+00,0.000000e+00,0.000000e+00
261,1.759423e-03,0.000000e+00,0.000000e+00,0.000000e+00
262,1.742062e-03,0.000000e+00,0.000000e+00,0.000000e+00
263,1.755553e-03,0.000000e+00,0.000000e+00,0.000000e+00
264,1.738261e-03,0.000000e+00,0.000000e+00,0.000000e+00
265,1.748013e-03,0.000000e+00,0.000000e+00,0.000000e+00
266,1.694596e-03,0.000000e+00,0.000000e+00,0.000000e+00
267,1.747950e-03,0.000000e+00,0.000000e+00,0.000000e+00
268,1.771446e-03,0.000000e+00,0.000000e+00,0.000000e+00
269,1.749690e-03,0.000000e+00,0.000000e+00,0.000000e+00
270,1.757331e-03,0.000000e+00,0.000000e+00,0.000000e+00
271,1.721417e-03,0.000000e+00,0.000000e+00,0.000000e+00
272,1.733318e-03,0.000000e+00,0.000000e+00,0.000000e+00
273,1.736054e-03,0.000000e+00,0.000000e+00,0.000000e+00
274,1.725588e-03,0.000000e+00,0.000000e+00,0.000000e+00
275,1.733160e-03,0.000000e+00,0.000000e+00,0.000000e+00
276,1.725313e-03,0.000000e+00,0.000000e+00,0.000000e+00
277,1.719421e-03,0.000000e+00,0.000000e+00,0.000000e+00
278,1.723784e-03,0.000000e+00,0.000000e+00,0.000000e+00
279,1.728179e-03,0.000000e+00,0.000000e+00,0.000000e+00
280,1.746634e-03,0.000000e+00,0.000000e+00,0.000000e+00
281,1.765556e-03,0.000000e+00,0.000000e+00,0.000000e+00
282,1.751363e-03,0.000000e+00,0.000000e+00,0.000000e+00
283,1.741910e-03,0.000000e+00,0.000000e+00,0.000000e+00
284,1.734566e-03,0.000000e+00,0.000000e+00,0.000000e+00
285,1.754187e-03,0.000000e+00,0.000000e+00,0.000000e+00
286,1.744799e-03,0.000000e+00,0.000000e+00,0.000000e+00
287,1.740366e-03,0.000000e+00,0.000000e+00,0.000000e+00
288,1.742162e-03,0.000000e+00,0.000000e+00,0.000000e+00
289,1.745772e-03,0.000000e+00,0.000000e+00,0.000000e+00
290,1.724588e-03,0.000000e+00,0.000000e+00,0.000000e+00
291,1.752767e-03,0.000000e+00,0.000000e+00,0.000000e+00
292,1.737514e-03,0.000000e+00,0.000000e+00,0.000000e+00
293,1.754594e-03,0.000000e+00,0.000000e+00,0.000000e+00
294,1.756642e-03,0.000000e+00,0.000000e+00,0.000000e+00
295,1.772931e-03,0.000000e+00,0.000000e+00,0.000000e+00
296,1.771597e-03,0.000000e+00,0.000000e+00,0.000000e+00
297,1.760997e-03,0.000000e+00,0.000000e+00,0.000000e+00
298,1.751858e-03,0.000000e+00,0.000000e+00,0.000000e+00
