epoch,train_accuracy,val_accuracy,loss,time
1,4.23828e-01,6.12333e-01,1.27180e-02,1.55
2,6.01183e-01,6.67667e-01,1.14756e-02,1.54
3,6.57475e-01,6.99333e-01,1.10304e-02,1.55
4,6.81773e-01,7.11667e-01,1.08222e-02,1.55
5,6.95525e-01,7.14000e-01,1.07035e-02,1.55
6,7.06712e-01,7.21667e-01,1.06084e-02,1.54
7,7.17757e-01,7.30667e-01,1.05260e-02,1.55
8,7.27091e-01,7.32333e-01,1.04687e-02,1.56
9,7.25737e-01,7.30333e-01,1.04361e-02,1.55
10,7.32079e-01,7.34333e-01,1.04086e-02,1.55
11,7.37210e-01,7.45333e-01,1.03766e-02,1.55
12,7.38849e-01,7.41000e-01,1.03514e-02,1.56
13,7.38350e-01,7.51000e-01,1.03373e-02,1.55
14,7.41485e-01,7.49000e-01,1.03053e-02,1.56
15,7.44834e-01,7.45333e-01,1.02935e-02,1.54
16,7.44193e-01,7.51000e-01,1.02696e-02,1.55
17,7.46117e-01,7.56667e-01,1.02568e-02,1.54
18,7.48183e-01,7.55000e-01,1.02375e-02,1.55
19,7.49679e-01,7.48333e-01,1.02362e-02,1.55
20,7.54453e-01,7.53333e-01,1.02133e-02,1.54
21,7.51318e-01,7.58000e-01,1.02171e-02,1.55
22,7.54525e-01,7.57000e-01,1.02015e-02,1.55
23,7.54453e-01,7.51000e-01,1.02023e-02,1.55
24,7.54596e-01,7.60667e-01,1.01853e-02,1.54
25,7.52316e-01,7.57000e-01,1.01912e-02,1.54
26,7.55380e-01,7.61000e-01,1.01848e-02,1.55
27,7.56662e-01,7.63667e-01,1.01639e-02,1.54
28,7.57874e-01,7.64667e-01,1.01585e-02,1.55
29,7.58943e-01,7.66000e-01,1.01392e-02,1.55
30,7.58088e-01,7.61333e-01,1.01475e-02,1.55
31,7.59370e-01,7.50333e-01,1.01491e-02,1.54
32,7.58230e-01,7.59000e-01,1.01449e-02,1.55
33,7.59798e-01,7.57333e-01,1.01373e-02,1.54
34,7.60510e-01,7.62000e-01,1.01279e-02,1.53
35,7.59085e-01,7.66000e-01,1.01277e-02,1.54
36,7.60581e-01,7.67000e-01,1.01169e-02,1.55
37,7.59370e-01,7.61000e-01,1.01160e-02,1.54
38,7.59655e-01,7.59667e-01,1.01092e-02,1.53
39,7.60724e-01,7.64000e-01,1.01127e-02,1.54
40,7.63503e-01,7.57667e-01,1.00978e-02,1.54
41,7.61935e-01,7.67667e-01,1.01109e-02,1.53
42,7.64643e-01,7.65667e-01,1.00968e-02,1.54
43,7.63360e-01,7.65667e-01,1.00878e-02,1.54
44,7.62292e-01,7.63667e-01,1.00932e-02,1.54
45,7.64714e-01,7.68667e-01,1.00862e-02,1.53
46,7.65356e-01,7.62667e-01,1.00887e-02,1.54
47,7.62790e-01,7.67000e-01,1.00805e-02,1.54
48,7.62577e-01,7.67333e-01,1.00835e-02,1.53
49,7.64144e-01,7.63333e-01,1.00719e-02,1.54
50,7.64002e-01,7.64333e-01,1.00752e-02,1.55
51,7.66424e-01,7.65333e-01,1.00664e-02,1.54
52,7.66353e-01,7.69000e-01,1.00591e-02,1.55
53,7.66353e-01,7.69000e-01,1.00601e-02,1.54
54,7.63432e-01,7.63667e-01,1.00798e-02,1.54
55,7.68063e-01,7.70333e-01,1.00578e-02,1.55
56,7.66852e-01,7.66667e-01,1.00596e-02,1.55
57,7.65427e-01,7.68667e-01,1.00618e-02,1.54
58,7.68562e-01,7.72000e-01,1.00472e-02,1.54
59,7.70628e-01,7.67000e-01,1.00359e-02,1.55
60,7.68348e-01,7.65333e-01,1.00580e-02,1.56
61,7.66852e-01,7.69333e-01,1.00541e-02,1.55
62,7.64786e-01,7.70333e-01,1.00534e-02,1.54
63,7.66923e-01,7.70667e-01,1.00514e-02,1.54
64,7.69631e-01,7.67000e-01,1.00372e-02,1.55
65,7.67066e-01,7.66667e-01,1.00441e-02,1.55
66,7.67850e-01,7.66000e-01,1.00383e-02,1.54
67,7.69346e-01,7.69000e-01,1.00352e-02,1.55
68,7.69916e-01,7.68667e-01,1.00305e-02,1.54
69,7.65783e-01,7.70667e-01,1.00437e-02,1.53
70,7.69845e-01,7.67667e-01,1.00275e-02,1.53
71,7.70842e-01,7.72000e-01,1.00257e-02,1.53
72,7.70343e-01,7.71667e-01,1.00286e-02,1.53
73,7.69916e-01,7.67667e-01,1.00296e-02,1.53
74,7.70130e-01,7.70333e-01,1.00283e-02,1.53
75,7.68633e-01,7.68000e-01,1.00256e-02,1.53
76,7.67208e-01,7.71667e-01,1.00224e-02,1.53
77,7.70486e-01,7.74333e-01,1.00193e-02,1.53
78,7.72837e-01,7.65667e-01,1.00102e-02,1.54
79,7.69773e-01,7.67667e-01,1.00239e-02,1.53
80,7.70058e-01,7.68333e-01,1.00320e-02,1.53
81,7.70415e-01,7.68000e-01,1.00168e-02,1.53
82,7.72624e-01,7.71333e-01,1.00109e-02,1.53
83,7.72980e-01,7.68000e-01,1.00073e-02,1.53
84,7.70486e-01,7.70333e-01,1.00162e-02,1.54
85,7.68420e-01,7.73333e-01,1.00181e-02,1.54
86,7.71982e-01,7.71000e-01,1.00047e-02,1.54
87,7.72766e-01,7.76667e-01,1.00089e-02,1.54
88,7.71982e-01,7.73333e-01,1.00039e-02,1.54
89,7.70628e-01,7.75333e-01,1.00055e-02,1.53
90,7.72552e-01,7.68667e-01,1.00063e-02,1.53
91,7.73692e-01,7.75333e-01,9.99599e-03,1.53
92,7.72481e-01,7.72000e-01,1.00106e-02,1.53
93,7.71484e-01,7.72333e-01,1.00133e-02,1.53
94,7.69631e-01,7.72000e-01,1.00113e-02,1.54
95,7.70842e-01,7.69667e-01,1.00056e-02,1.53
96,7.72695e-01,7.73000e-01,1.00032e-02,1.53
97,7.73621e-01,7.71333e-01,9.99485e-03,1.53
98,7.71270e-01,7.72000e-01,9.99795e-03,1.53
99,7.74833e-01,7.72667e-01,9.98626e-03,1.53
100,7.73194e-01,7.72667e-01,9.99019e-03,1.53
101,7.70842e-01,7.74667e-01,1.00027e-02,1.53
102,7.73977e-01,7.76667e-01,9.99051e-03,1.53
103,7.73550e-01,7.70667e-01,9.99819e-03,1.53
104,7.72552e-01,7.74667e-01,9.99791e-03,1.53
105,7.73122e-01,7.72667e-01,9.99116e-03,1.53
106,7.69702e-01,7.76333e-01,1.00059e-02,1.53
107,7.75046e-01,7.75667e-01,9.98410e-03,1.53
108,7.73336e-01,7.78000e-01,9.98605e-03,1.54
109,7.72837e-01,7.72333e-01,9.99082e-03,1.53
110,7.73407e-01,7.71333e-01,9.99623e-03,1.53
111,7.73051e-01,7.73000e-01,9.99917e-03,1.53
112,7.70272e-01,7.72333e-01,9.99578e-03,1.54
113,7.71840e-01,7.69667e-01,9.99643e-03,1.53
114,7.72267e-01,7.73000e-01,9.98994e-03,1.53
115,7.74975e-01,7.76000e-01,9.97672e-03,1.53
116,7.70058e-01,7.71667e-01,9.99463e-03,1.53
117,7.74049e-01,7.76667e-01,9.98892e-03,1.53
118,7.73906e-01,7.73000e-01,9.97169e-03,1.53
119,7.73977e-01,7.74333e-01,9.98087e-03,1.53
120,7.75260e-01,7.75333e-01,9.97370e-03,1.53
121,7.79820e-01,7.69667e-01,9.94868e-03,1.53
122,7.75616e-01,7.66667e-01,9.97279e-03,1.54
123,7.73906e-01,7.73000e-01,9.98463e-03,1.54
124,7.73336e-01,7.77667e-01,9.97932e-03,1.54
125,7.71982e-01,7.76000e-01,9.98793e-03,1.53
126,7.75616e-01,7.77333e-01,9.98141e-03,1.54
127,7.75830e-01,7.75000e-01,9.98091e-03,1.55
128,7.76258e-01,7.75000e-01,9.96481e-03,1.54
129,7.73407e-01,7.77333e-01,9.98671e-03,1.54
130,7.72196e-01,7.72667e-01,9.98522e-03,1.54
131,7.75616e-01,7.77333e-01,9.96689e-03,1.54
132,7.75331e-01,7.76000e-01,9.97387e-03,1.54
133,7.74761e-01,7.79333e-01,9.97367e-03,1.54
134,7.76685e-01,7.75333e-01,9.96832e-03,1.54
135,7.76186e-01,7.78000e-01,9.97276e-03,1.53
136,7.76115e-01,7.74667e-01,9.97403e-03,1.54
137,7.78039e-01,7.74000e-01,9.94910e-03,1.54
138,7.76756e-01,7.78667e-01,9.95898e-03,1.54
139,7.80034e-01,7.78000e-01,9.95963e-03,1.54
140,7.77398e-01,7.77333e-01,9.96570e-03,1.55
141,7.73407e-01,7.80333e-01,9.97839e-03,1.54
142,7.76899e-01,7.80667e-01,9.96973e-03,1.53
143,7.75403e-01,7.80000e-01,9.97429e-03,1.54
144,7.77968e-01,7.80667e-01,9.95479e-03,1.54
145,7.77825e-01,7.79000e-01,9.95923e-03,1.54
146,7.75901e-01,7.76000e-01,9.96467e-03,1.54
147,7.76471e-01,7.76000e-01,9.96727e-03,1.54
148,7.78680e-01,7.75667e-01,9.95547e-03,1.54
149,7.78752e-01,7.74667e-01,9.95108e-03,1.54
150,7.74761e-01,7.76000e-01,9.96802e-03,1.54
151,7.75688e-01,7.78333e-01,9.96951e-03,1.54
152,7.78110e-01,7.78333e-01,9.95289e-03,1.54
153,7.76115e-01,7.68667e-01,9.96397e-03,1.54
154,7.76685e-01,7.77667e-01,9.96835e-03,1.54
155,7.75474e-01,7.75000e-01,9.96491e-03,1.54
156,7.73692e-01,7.74667e-01,9.96874e-03,1.54
157,7.73906e-01,7.81333e-01,9.96611e-03,1.54
158,7.77398e-01,7.74333e-01,9.96528e-03,1.55
159,7.75759e-01,7.80333e-01,9.96089e-03,1.55
160,7.76756e-01,7.71667e-01,9.95460e-03,1.54
161,7.80533e-01,7.78000e-01,9.93996e-03,1.55
162,7.76471e-01,7.75333e-01,9.95819e-03,1.55
163,7.78965e-01,7.77667e-01,9.94605e-03,1.54
164,7.78680e-01,7.75667e-01,9.95602e-03,1.54
165,7.77754e-01,7.82000e-01,9.95321e-03,1.55
166,7.78894e-01,7.80333e-01,9.94962e-03,1.55
167,7.77113e-01,7.80000e-01,9.94267e-03,1.54
168,7.75901e-01,7.81000e-01,9.95985e-03,1.55
169,7.78182e-01,7.74667e-01,9.95496e-03,1.55
170,7.75545e-01,7.76000e-01,9.95676e-03,1.54
171,7.76329e-01,7.80333e-01,9.95210e-03,1.55
172,7.75616e-01,7.76667e-01,9.95922e-03,1.55
173,7.76258e-01,7.79333e-01,9.95556e-03,1.54
174,7.77398e-01,7.78667e-01,9.95898e-03,1.54
175,7.75688e-01,7.77333e-01,9.95573e-03,1.54
176,7.76186e-01,7.75333e-01,9.95107e-03,1.55
177,7.74120e-01,7.81000e-01,9.96587e-03,1.54
178,7.75403e-01,7.80333e-01,9.96438e-03,1.55
179,7.77540e-01,7.76333e-01,9.94409e-03,1.54
180,7.79322e-01,7.78333e-01,9.94119e-03,1.54
181,7.77754e-01,7.80000e-01,9.95191e-03,1.54
182,7.79393e-01,7.78000e-01,9.94357e-03,1.55
183,7.76471e-01,7.79000e-01,9.96155e-03,1.54
184,7.78182e-01,7.82000e-01,9.94421e-03,1.55
185,7.79963e-01,7.72000e-01,9.93982e-03,1.54
186,7.78110e-01,7.73667e-01,9.95237e-03,1.54
187,7.77540e-01,7.76667e-01,9.95821e-03,1.54
188,7.78752e-01,7.75000e-01,9.94290e-03,1.54
