epoch,train_accuracy,val_accuracy,loss,time
1,3.60482e-01,4.90000e-01,1.31305e-02,1.57
2,4.97720e-01,5.48333e-01,1.22487e-02,1.56
3,5.41827e-01,5.87333e-01,1.18993e-02,1.63
4,5.66196e-01,5.96667e-01,1.17006e-02,1.55
5,5.81659e-01,6.01000e-01,1.15795e-02,1.55
6,5.91706e-01,6.01667e-01,1.14953e-02,1.54
7,5.95839e-01,6.08333e-01,1.14472e-02,1.56
8,6.00328e-01,6.09333e-01,1.14013e-02,1.55
9,6.08665e-01,6.08667e-01,1.13552e-02,1.54
10,6.05814e-01,6.14000e-01,1.13416e-02,1.55
11,6.09377e-01,6.08667e-01,1.13129e-02,1.55
12,6.14080e-01,6.17000e-01,1.12877e-02,1.54
13,6.16930e-01,6.18000e-01,1.12626e-02,1.55
14,6.15505e-01,6.16333e-01,1.12687e-02,1.54
15,6.19781e-01,6.16000e-01,1.12347e-02,1.55
16,6.18997e-01,6.18667e-01,1.12191e-02,1.54
17,6.21989e-01,6.18000e-01,1.12123e-02,1.55
18,6.24626e-01,6.19000e-01,1.11920e-02,1.54
19,6.22274e-01,6.22000e-01,1.11945e-02,1.55
20,6.22631e-01,6.21667e-01,1.11869e-02,1.54
21,6.24198e-01,6.25333e-01,1.11741e-02,1.55
22,6.27334e-01,6.22333e-01,1.11612e-02,1.55
23,6.26550e-01,6.26667e-01,1.11644e-02,1.54
24,6.25481e-01,6.27000e-01,1.11646e-02,1.54
25,6.24840e-01,6.23000e-01,1.11635e-02,1.55
26,6.26550e-01,6.26333e-01,1.11495e-02,1.54
27,6.26764e-01,6.22667e-01,1.11448e-02,1.54
28,6.27761e-01,6.28333e-01,1.11370e-02,1.54
29,6.26051e-01,6.25000e-01,1.11375e-02,1.55
30,6.33462e-01,6.27000e-01,1.11122e-02,1.54
31,6.26122e-01,6.26000e-01,1.11377e-02,1.54
32,6.28687e-01,6.28333e-01,1.11244e-02,1.54
33,6.30968e-01,6.25333e-01,1.11159e-02,1.55
34,6.31395e-01,6.29000e-01,1.11164e-02,1.54
35,6.32108e-01,6.27667e-01,1.11004e-02,1.55
36,6.31253e-01,6.23667e-01,1.11004e-02,1.54
37,6.30398e-01,6.28667e-01,1.11052e-02,1.54
38,6.28331e-01,6.30333e-01,1.11136e-02,1.53
39,6.33604e-01,6.28000e-01,1.10886e-02,1.55
40,6.34388e-01,6.29333e-01,1.10858e-02,1.54
41,6.31324e-01,6.26000e-01,1.11009e-02,1.54
