epoch,loss
1,1.225961e-03
2,1.025037e-03
3,8.074483e-04
4,5.552166e-04
5,4.304277e-04
6,3.730259e-04
7,3.522378e-04
8,3.599339e-04
9,3.911283e-04
10,4.374358e-04
11,4.743534e-04
12,5.097296e-04
13,5.530697e-04
14,5.866519e-04
15,6.223661e-04
16,6.353565e-04
17,6.412362e-04
18,6.551364e-04
19,6.733449e-04
20,6.939717e-04
21,7.210417e-04
22,7.456060e-04
23,7.717448e-04
24,7.824044e-04
25,8.204114e-04
26,8.306867e-04
27,8.456088e-04
28,8.544407e-04
29,8.711758e-04
30,8.888451e-04
31,8.933373e-04
32,9.042747e-04
33,9.147284e-04
34,9.231066e-04
35,9.575629e-04
36,9.545541e-04
37,9.386524e-04
38,9.538808e-04
39,9.703182e-04
40,9.724041e-04
41,9.213981e-04
42,9.282809e-04
43,9.182446e-04
44,9.216440e-04
45,9.157553e-04
46,9.130876e-04
47,9.241801e-04
48,9.194978e-04
49,9.312427e-04
50,9.472521e-04
51,9.339643e-04
52,9.317276e-04
53,9.420685e-04
54,9.442533e-04
55,9.357342e-04
56,9.294581e-04
57,9.370419e-04
58,9.381766e-04
59,9.338024e-04
60,9.346998e-04
61,9.363201e-04
62,9.636115e-04
63,9.471732e-04
64,9.373815e-04
65,9.317377e-04
66,9.293709e-04
67,9.219500e-04
68,9.276327e-04
69,9.137987e-04
70,9.219072e-04
71,9.116201e-04
72,9.240781e-04
73,9.339872e-04
74,9.256674e-04
75,9.270627e-04
76,9.287921e-04
77,9.263983e-04
78,9.205025e-04
79,9.300316e-04
80,9.320187e-04
81,9.296061e-04
82,9.388654e-04
83,9.386239e-04
84,9.688001e-04
85,9.486516e-04
86,9.511542e-04
87,9.492953e-04
88,9.391295e-04
89,9.456663e-04
90,9.423705e-04
91,9.628429e-04
92,9.653828e-04
93,9.624884e-04
94,9.632243e-04
95,9.711167e-04
96,9.779093e-04
97,9.803016e-04
98,9.772296e-04
99,9.966265e-04
100,1.001621e-03
101,1.007537e-03
102,1.013219e-03
103,1.013045e-03
104,1.034670e-03
105,1.031977e-03
106,1.032509e-03
107,1.043352e-03
108,1.046630e-03
109,1.054852e-03
110,1.057735e-03
111,1.061582e-03
112,1.061211e-03
113,1.070274e-03
114,1.068825e-03
115,1.077256e-03
116,1.087831e-03
117,1.098761e-03
118,1.099517e-03
119,1.103978e-03
120,1.113419e-03
121,1.121147e-03
122,1.115999e-03
123,1.128804e-03
124,1.141606e-03
125,1.144230e-03
126,1.144712e-03
127,1.171891e-03
128,1.168010e-03
129,1.160892e-03
130,1.170501e-03
131,1.177632e-03
132,1.175582e-03
133,1.231549e-03
134,1.210749e-03
135,1.215680e-03
136,1.222391e-03
137,1.219264e-03
138,1.213021e-03
139,1.227055e-03
140,1.218360e-03
141,1.239668e-03
142,1.235716e-03
143,1.226388e-03
144,1.238855e-03
145,1.259365e-03
146,1.263791e-03
147,1.284612e-03
148,1.273306e-03
149,1.273946e-03
150,1.287530e-03
151,1.272060e-03
152,1.291654e-03
153,1.294909e-03
154,1.299042e-03
155,1.281925e-03
156,1.309400e-03
157,1.305744e-03
158,1.309112e-03
159,1.338584e-03
160,1.315179e-03
161,1.330986e-03
162,1.337114e-03
163,1.343796e-03
164,1.343449e-03
165,1.335961e-03
166,1.359912e-03
167,1.350975e-03
168,1.349146e-03
169,1.369891e-03
170,1.361693e-03
171,1.374353e-03
172,1.387235e-03
173,1.383933e-03
174,1.383033e-03
175,1.389151e-03
176,1.385723e-03
177,1.394508e-03
178,1.402543e-03
179,1.406919e-03
180,1.403433e-03
181,1.405979e-03
182,1.412504e-03
183,1.412348e-03
184,1.430292e-03
185,1.413805e-03
186,1.436146e-03
187,1.422897e-03
188,1.415223e-03
189,1.421022e-03
190,1.438972e-03
191,1.444649e-03
192,1.436643e-03
193,1.437285e-03
194,1.444065e-03
195,1.437038e-03
196,1.453185e-03
197,1.446337e-03
198,1.443849e-03
199,1.457079e-03
200,1.455810e-03
201,1.454836e-03
202,1.454191e-03
203,1.468051e-03
204,1.454518e-03
