epoch,loss,loss_L2,loss_PKT,cross_mse1,1.572973e-03,0.000000e+00,0.000000e+00,0.000000e+00
2,5.039263e-04,0.000000e+00,0.000000e+00,0.000000e+00
3,4.107783e-04,0.000000e+00,0.000000e+00,0.000000e+00
4,4.782263e-04,0.000000e+00,0.000000e+00,0.000000e+00
5,5.693360e-04,0.000000e+00,0.000000e+00,0.000000e+00
6,6.452474e-04,0.000000e+00,0.000000e+00,0.000000e+00
7,7.028758e-04,0.000000e+00,0.000000e+00,0.000000e+00
8,7.561960e-04,0.000000e+00,0.000000e+00,0.000000e+00
9,7.467101e-04,0.000000e+00,0.000000e+00,0.000000e+00
10,7.497913e-04,0.000000e+00,0.000000e+00,0.000000e+00
11,7.548634e-04,0.000000e+00,0.000000e+00,0.000000e+00
12,7.551379e-04,0.000000e+00,0.000000e+00,0.000000e+00
13,7.779401e-04,0.000000e+00,0.000000e+00,0.000000e+00
14,7.806148e-04,0.000000e+00,0.000000e+00,0.000000e+00
15,7.750167e-04,0.000000e+00,0.000000e+00,0.000000e+00
16,7.610597e-04,0.000000e+00,0.000000e+00,0.000000e+00
17,7.647559e-04,0.000000e+00,0.000000e+00,0.000000e+00
18,7.681695e-04,0.000000e+00,0.000000e+00,0.000000e+00
19,7.735963e-04,0.000000e+00,0.000000e+00,0.000000e+00
20,7.756294e-04,0.000000e+00,0.000000e+00,0.000000e+00
21,7.837756e-04,0.000000e+00,0.000000e+00,0.000000e+00
22,7.779356e-04,0.000000e+00,0.000000e+00,0.000000e+00
23,7.869098e-04,0.000000e+00,0.000000e+00,0.000000e+00
24,7.907898e-04,0.000000e+00,0.000000e+00,0.000000e+00
25,7.944860e-04,0.000000e+00,0.000000e+00,0.000000e+00
26,7.959341e-04,0.000000e+00,0.000000e+00,0.000000e+00
27,8.075374e-04,0.000000e+00,0.000000e+00,0.000000e+00
28,8.237853e-04,0.000000e+00,0.000000e+00,0.000000e+00
29,8.399068e-04,0.000000e+00,0.000000e+00,0.000000e+00
30,8.542385e-04,0.000000e+00,0.000000e+00,0.000000e+00
31,8.647777e-04,0.000000e+00,0.000000e+00,0.000000e+00
32,8.847828e-04,0.000000e+00,0.000000e+00,0.000000e+00
33,9.039800e-04,0.000000e+00,0.000000e+00,0.000000e+00
34,9.330357e-04,0.000000e+00,0.000000e+00,0.000000e+00
35,9.576535e-04,0.000000e+00,0.000000e+00,0.000000e+00
36,9.823580e-04,0.000000e+00,0.000000e+00,0.000000e+00
37,1.010036e-03,0.000000e+00,0.000000e+00,0.000000e+00
38,1.038469e-03,0.000000e+00,0.000000e+00,0.000000e+00
39,1.065031e-03,0.000000e+00,0.000000e+00,0.000000e+00
40,1.101861e-03,0.000000e+00,0.000000e+00,0.000000e+00
41,1.133223e-03,0.000000e+00,0.000000e+00,0.000000e+00
42,1.165615e-03,0.000000e+00,0.000000e+00,0.000000e+00
43,1.205535e-03,0.000000e+00,0.000000e+00,0.000000e+00
44,1.231406e-03,0.000000e+00,0.000000e+00,0.000000e+00
45,1.254058e-03,0.000000e+00,0.000000e+00,0.000000e+00
46,1.279933e-03,0.000000e+00,0.000000e+00,0.000000e+00
47,1.300132e-03,0.000000e+00,0.000000e+00,0.000000e+00
48,1.336795e-03,0.000000e+00,0.000000e+00,0.000000e+00
49,1.357203e-03,0.000000e+00,0.000000e+00,0.000000e+00
50,1.379461e-03,0.000000e+00,0.000000e+00,0.000000e+00
51,1.404371e-03,0.000000e+00,0.000000e+00,0.000000e+00
52,1.426435e-03,0.000000e+00,0.000000e+00,0.000000e+00
53,1.442080e-03,0.000000e+00,0.000000e+00,0.000000e+00
54,1.458545e-03,0.000000e+00,0.000000e+00,0.000000e+00
55,1.477564e-03,0.000000e+00,0.000000e+00,0.000000e+00
56,1.493621e-03,0.000000e+00,0.000000e+00,0.000000e+00
57,1.496933e-03,0.000000e+00,0.000000e+00,0.000000e+00
58,1.505785e-03,0.000000e+00,0.000000e+00,0.000000e+00
59,1.516733e-03,0.000000e+00,0.000000e+00,0.000000e+00
60,1.528247e-03,0.000000e+00,0.000000e+00,0.000000e+00
61,1.524221e-03,0.000000e+00,0.000000e+00,0.000000e+00
62,1.533057e-03,0.000000e+00,0.000000e+00,0.000000e+00
63,1.530978e-03,0.000000e+00,0.000000e+00,0.000000e+00
64,1.536224e-03,0.000000e+00,0.000000e+00,0.000000e+00
65,1.547984e-03,0.000000e+00,0.000000e+00,0.000000e+00
66,1.546008e-03,0.000000e+00,0.000000e+00,0.000000e+00
67,1.547839e-03,0.000000e+00,0.000000e+00,0.000000e+00
68,1.552356e-03,0.000000e+00,0.000000e+00,0.000000e+00
69,1.547166e-03,0.000000e+00,0.000000e+00,0.000000e+00
70,1.543221e-03,0.000000e+00,0.000000e+00,0.000000e+00
71,1.544493e-03,0.000000e+00,0.000000e+00,0.000000e+00
72,1.539630e-03,0.000000e+00,0.000000e+00,0.000000e+00
73,1.541657e-03,0.000000e+00,0.000000e+00,0.000000e+00
74,1.543574e-03,0.000000e+00,0.000000e+00,0.000000e+00
75,1.537677e-03,0.000000e+00,0.000000e+00,0.000000e+00
76,1.522816e-03,0.000000e+00,0.000000e+00,0.000000e+00
77,1.527165e-03,0.000000e+00,0.000000e+00,0.000000e+00
78,1.523038e-03,0.000000e+00,0.000000e+00,0.000000e+00
79,1.515043e-03,0.000000e+00,0.000000e+00,0.000000e+00
80,1.513658e-03,0.000000e+00,0.000000e+00,0.000000e+00
81,1.515222e-03,0.000000e+00,0.000000e+00,0.000000e+00
82,1.506638e-03,0.000000e+00,0.000000e+00,0.000000e+00
83,1.497774e-03,0.000000e+00,0.000000e+00,0.000000e+00
84,1.498700e-03,0.000000e+00,0.000000e+00,0.000000e+00
85,1.501446e-03,0.000000e+00,0.000000e+00,0.000000e+00
86,1.494518e-03,0.000000e+00,0.000000e+00,0.000000e+00
87,1.491682e-03,0.000000e+00,0.000000e+00,0.000000e+00
88,1.483881e-03,0.000000e+00,0.000000e+00,0.000000e+00
89,1.483775e-03,0.000000e+00,0.000000e+00,0.000000e+00
90,1.470666e-03,0.000000e+00,0.000000e+00,0.000000e+00
91,1.471871e-03,0.000000e+00,0.000000e+00,0.000000e+00
92,1.465511e-03,0.000000e+00,0.000000e+00,0.000000e+00
93,1.469264e-03,0.000000e+00,0.000000e+00,0.000000e+00
94,1.458473e-03,0.000000e+00,0.000000e+00,0.000000e+00
95,1.461763e-03,0.000000e+00,0.000000e+00,0.000000e+00
96,1.452417e-03,0.000000e+00,0.000000e+00,0.000000e+00
97,1.453363e-03,0.000000e+00,0.000000e+00,0.000000e+00
98,1.444800e-03,0.000000e+00,0.000000e+00,0.000000e+00
99,1.435173e-03,0.000000e+00,0.000000e+00,0.000000e+00
100,1.437404e-03,0.000000e+00,0.000000e+00,0.000000e+00
101,1.435127e-03,0.000000e+00,0.000000e+00,0.000000e+00
102,1.431368e-03,0.000000e+00,0.000000e+00,0.000000e+00
103,1.426130e-03,0.000000e+00,0.000000e+00,0.000000e+00
104,1.427263e-03,0.000000e+00,0.000000e+00,0.000000e+00
105,1.430644e-03,0.000000e+00,0.000000e+00,0.000000e+00
106,1.426703e-03,0.000000e+00,0.000000e+00,0.000000e+00
