pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
100,1,4.36868e-01,5.20333e-01,1.28089e-02,2.37
100,2,5.78666e-01,5.93333e-01,1.18701e-02,2.48
100,3,6.07881e-01,6.12000e-01,1.15738e-02,2.27
100,4,6.24626e-01,6.22000e-01,1.14163e-02,2.04
100,5,6.33390e-01,6.22333e-01,1.13031e-02,2.10
100,6,6.41941e-01,6.32333e-01,1.12196e-02,2.13
100,7,6.48995e-01,6.33000e-01,1.11557e-02,2.32
100,8,6.50349e-01,6.37333e-01,1.11092e-02,2.36
100,9,6.55052e-01,6.41333e-01,1.10699e-02,2.26
100,10,6.58544e-01,6.44333e-01,1.10287e-02,2.26
100,11,6.63531e-01,6.43667e-01,1.09994e-02,2.29
100,12,6.64315e-01,6.50667e-01,1.09678e-02,2.39
100,13,6.64315e-01,6.53000e-01,1.09451e-02,2.26
100,14,6.70229e-01,6.54000e-01,1.09252e-02,2.29
100,15,6.71156e-01,6.59000e-01,1.08995e-02,2.11
100,16,6.73151e-01,6.53667e-01,1.08837e-02,2.19
100,17,6.71940e-01,6.54333e-01,1.08725e-02,2.22
100,18,6.76571e-01,6.56667e-01,1.08527e-02,2.24
100,19,6.76642e-01,6.58000e-01,1.08440e-02,2.26
100,20,6.80704e-01,6.60000e-01,1.08295e-02,2.28
100,21,6.78495e-01,6.60000e-01,1.08163e-02,2.30
100,22,6.81417e-01,6.63667e-01,1.08036e-02,2.29
100,23,6.78709e-01,6.61000e-01,1.07967e-02,2.15
100,24,6.81915e-01,6.65667e-01,1.07853e-02,2.03
100,25,6.82485e-01,6.66333e-01,1.07836e-02,2.13
100,26,6.84053e-01,6.65333e-01,1.07662e-02,2.25
100,27,6.85407e-01,6.66000e-01,1.07588e-02,2.33
100,28,6.85478e-01,6.62333e-01,1.07559e-02,2.09
100,29,6.86191e-01,6.72000e-01,1.07451e-02,2.35
100,30,6.85692e-01,6.66333e-01,1.07421e-02,2.43
100,31,6.86476e-01,6.70333e-01,1.07337e-02,2.26
100,32,6.87545e-01,6.71000e-01,1.07284e-02,2.19
100,33,6.86262e-01,6.67667e-01,1.07272e-02,2.21
100,34,6.88756e-01,6.71667e-01,1.07166e-02,2.23
100,35,6.88257e-01,6.73667e-01,1.07119e-02,2.34
100,36,6.87616e-01,6.76333e-01,1.07062e-02,2.48
100,37,6.87473e-01,6.69333e-01,1.07017e-02,2.09
100,38,6.89682e-01,6.75667e-01,1.07042e-02,2.29
100,39,6.89967e-01,6.69333e-01,1.06928e-02,2.38
100,40,6.88827e-01,6.71333e-01,1.06869e-02,2.22
100,41,6.89611e-01,6.76000e-01,1.06838e-02,2.17
100,42,6.90110e-01,6.75667e-01,1.06850e-02,1.99
100,43,6.92817e-01,6.75667e-01,1.06750e-02,2.34
100,44,6.90038e-01,6.74000e-01,1.06734e-02,2.27
100,45,6.91820e-01,6.71333e-01,1.06693e-02,2.46
100,46,6.91250e-01,6.80667e-01,1.06681e-02,2.62
100,47,6.91036e-01,6.67333e-01,1.06624e-02,2.08
100,48,6.91962e-01,6.79333e-01,1.06563e-02,2.23
100,49,6.92176e-01,6.78667e-01,1.06546e-02,2.13
100,50,6.91962e-01,6.74333e-01,1.06562e-02,2.33
100,51,6.92034e-01,6.78667e-01,1.06502e-02,2.09
100,52,6.90822e-01,6.78333e-01,1.06482e-02,2.20
100,53,6.91392e-01,6.82000e-01,1.06491e-02,2.20
100,54,6.92746e-01,6.81000e-01,1.06443e-02,2.13
100,55,6.94741e-01,6.80000e-01,1.06403e-02,2.32
100,56,6.94670e-01,6.78667e-01,1.06329e-02,2.05
100,57,6.93459e-01,6.80000e-01,1.06370e-02,2.35
100,58,6.95240e-01,6.80000e-01,1.06330e-02,2.28
100,59,6.94528e-01,6.78667e-01,1.06229e-02,2.27
100,60,6.95739e-01,6.82667e-01,1.06255e-02,2.20
100,61,6.93387e-01,6.79000e-01,1.06275e-02,2.12
100,62,6.95953e-01,6.79000e-01,1.06230e-02,2.26
100,63,6.95311e-01,6.81000e-01,1.06183e-02,2.12
100,64,6.94029e-01,6.83333e-01,1.06217e-02,1.97
100,65,6.95098e-01,6.77333e-01,1.06151e-02,2.05
100,66,6.94029e-01,6.84000e-01,1.06121e-02,2.20
100,67,6.96309e-01,6.80667e-01,1.06122e-02,2.14
100,68,6.95881e-01,6.83667e-01,1.06112e-02,2.28
100,69,6.96879e-01,6.79000e-01,1.06054e-02,2.26
100,70,6.95240e-01,6.84000e-01,1.06094e-02,2.16
100,71,6.96451e-01,6.83667e-01,1.05997e-02,2.33
100,72,6.96950e-01,6.81000e-01,1.05990e-02,2.17
100,73,6.97307e-01,6.86667e-01,1.06013e-02,2.33
100,74,6.96380e-01,6.83000e-01,1.05954e-02,2.15
100,75,6.97520e-01,6.84333e-01,1.05968e-02,2.17
100,76,6.96879e-01,6.77667e-01,1.05939e-02,2.39
100,77,6.95098e-01,6.79000e-01,1.05959e-02,2.22
100,78,6.99444e-01,6.85333e-01,1.05960e-02,2.28
100,79,6.97805e-01,6.79667e-01,1.05886e-02,2.06
100,80,6.97449e-01,6.84333e-01,1.05881e-02,2.32
100,81,6.97093e-01,6.86000e-01,1.05898e-02,2.19
100,82,6.99943e-01,6.77667e-01,1.05890e-02,2.30
100,83,6.99800e-01,6.87667e-01,1.05822e-02,2.30
100,84,6.99515e-01,6.85667e-01,1.05844e-02,2.23
100,85,6.98732e-01,6.84333e-01,1.05846e-02,2.30
100,86,6.97805e-01,6.84667e-01,1.05789e-02,2.18
100,87,6.99159e-01,6.86667e-01,1.05851e-02,2.46
100,88,6.97948e-01,6.84667e-01,1.05816e-02,2.49
100,89,6.98803e-01,6.86000e-01,1.05756e-02,2.36
100,90,7.00442e-01,6.86667e-01,1.05751e-02,2.30
100,91,6.99230e-01,6.85667e-01,1.05728e-02,2.13
100,92,6.99872e-01,6.86667e-01,1.05688e-02,2.41
100,93,7.00228e-01,6.86333e-01,1.05700e-02,2.14
100,94,7.00299e-01,6.81333e-01,1.05674e-02,1.96
100,95,6.99230e-01,6.80000e-01,1.05676e-02,2.03
100,96,7.00941e-01,6.79667e-01,1.05669e-02,2.21
100,97,7.00513e-01,6.84667e-01,1.05669e-02,2.39
100,98,6.99729e-01,6.86333e-01,1.05639e-02,2.12
100,99,7.00798e-01,6.89667e-01,1.05620e-02,2.46
100,100,7.01154e-01,6.80000e-01,1.05616e-02,2.03
100,101,7.00014e-01,6.81333e-01,1.05603e-02,2.34
100,102,7.00299e-01,6.88333e-01,1.05639e-02,2.22
100,103,6.98447e-01,6.84333e-01,1.05628e-02,2.14
100,104,7.01297e-01,6.88000e-01,1.05627e-02,2.08
100,105,7.01226e-01,6.86000e-01,1.05612e-02,2.04
100,106,7.01724e-01,6.84000e-01,1.05566e-02,2.17
100,107,7.00299e-01,6.84667e-01,1.05585e-02,2.29
100,108,7.01867e-01,6.89667e-01,1.05554e-02,2.40
100,109,7.00656e-01,6.87000e-01,1.05530e-02,2.18
100,110,7.03506e-01,6.89667e-01,1.05515e-02,2.28
100,111,7.00584e-01,6.87000e-01,1.05480e-02,2.19
100,112,7.02294e-01,6.88000e-01,1.05514e-02,2.38
100,113,7.04005e-01,6.89333e-01,1.05457e-02,2.26
100,114,7.02936e-01,6.88333e-01,1.05468e-02,2.18
100,115,7.02936e-01,6.90667e-01,1.05466e-02,2.23
100,116,7.03292e-01,6.88333e-01,1.05450e-02,2.27
100,117,7.03149e-01,6.88667e-01,1.05431e-02,2.30
100,118,7.01511e-01,6.89000e-01,1.05431e-02,2.38
100,119,7.03933e-01,6.86667e-01,1.05421e-02,2.05
100,120,7.03435e-01,6.87667e-01,1.05450e-02,2.33
100,121,7.02223e-01,6.90667e-01,1.05451e-02,2.39
100,122,7.03363e-01,6.88000e-01,1.05412e-02,2.32
100,123,7.02366e-01,6.85000e-01,1.05360e-02,2.34
