pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
10,1,1.75000e-01,2.17875e-01,1.81507e-02,0.60
10,2,2.62200e-01,2.83750e-01,1.76805e-02,0.67
10,3,3.01200e-01,3.03750e-01,1.74257e-02,0.65
10,4,3.19400e-01,3.25750e-01,1.72454e-02,0.64
10,5,3.36200e-01,3.35875e-01,1.71589e-02,0.67
10,6,3.52200e-01,3.42250e-01,1.70318e-02,0.66
10,7,3.47200e-01,3.50500e-01,1.70288e-02,0.64
10,8,3.70400e-01,3.55875e-01,1.69406e-02,0.66
10,9,3.69200e-01,3.53375e-01,1.68906e-02,0.67
10,10,3.66600e-01,3.65625e-01,1.68758e-02,0.67
10,11,3.75000e-01,3.66875e-01,1.68413e-02,0.63
10,12,3.79200e-01,3.68750e-01,1.67992e-02,0.68
10,13,3.84400e-01,3.68750e-01,1.67665e-02,0.73
10,14,3.82600e-01,3.67125e-01,1.67673e-02,0.79
10,15,3.87400e-01,3.70250e-01,1.67359e-02,0.79
10,16,3.87400e-01,3.69000e-01,1.67396e-02,0.78
10,17,3.90800e-01,3.67875e-01,1.66583e-02,0.79
10,18,3.87600e-01,3.73750e-01,1.67263e-02,0.79
10,19,3.94800e-01,3.72375e-01,1.66764e-02,0.78
10,20,3.95200e-01,3.71625e-01,1.66656e-02,0.78
10,21,3.97200e-01,3.73375e-01,1.66550e-02,0.79
10,22,3.96000e-01,3.72625e-01,1.66847e-02,0.80
10,23,3.97800e-01,3.74250e-01,1.66532e-02,0.78
10,24,4.01000e-01,3.76000e-01,1.66191e-02,0.78
10,25,3.93200e-01,3.73250e-01,1.66221e-02,0.61
10,26,4.05200e-01,3.77250e-01,1.65820e-02,0.49
10,27,3.99200e-01,3.75625e-01,1.65945e-02,0.48
10,28,3.96800e-01,3.78375e-01,1.65678e-02,0.76
10,29,4.04200e-01,3.74875e-01,1.65705e-02,0.65
10,30,4.03600e-01,3.80500e-01,1.65727e-02,0.45
10,31,4.06400e-01,3.76375e-01,1.65599e-02,0.42
10,32,4.05800e-01,3.81875e-01,1.65643e-02,0.42
10,33,4.09600e-01,3.80250e-01,1.64991e-02,0.42
10,34,4.06800e-01,3.82375e-01,1.64971e-02,0.42
10,35,4.07600e-01,3.81250e-01,1.65620e-02,0.42
10,36,4.04600e-01,3.83250e-01,1.65154e-02,0.42
10,37,4.14200e-01,3.84500e-01,1.64971e-02,0.42
10,38,4.13800e-01,3.82625e-01,1.64880e-02,0.42
10,39,4.13200e-01,3.83250e-01,1.64915e-02,0.42
10,40,4.13000e-01,3.83750e-01,1.65211e-02,0.42
10,41,4.14400e-01,3.83250e-01,1.64914e-02,0.42
10,42,4.13400e-01,3.83625e-01,1.64995e-02,0.43
10,43,4.11600e-01,3.87125e-01,1.64451e-02,0.42
10,44,4.15000e-01,3.85750e-01,1.64483e-02,0.42
10,45,4.17800e-01,3.85500e-01,1.64622e-02,0.42
10,46,4.14200e-01,3.88750e-01,1.64286e-02,0.42
10,47,4.20600e-01,3.86125e-01,1.64300e-02,0.42
10,48,4.19400e-01,3.85000e-01,1.64532e-02,0.42
10,49,4.18000e-01,3.85375e-01,1.64326e-02,0.42
10,50,4.15400e-01,3.88875e-01,1.64005e-02,0.43
10,51,4.18000e-01,3.89250e-01,1.64300e-02,0.49
10,52,4.20000e-01,3.87000e-01,1.64153e-02,0.49
10,53,4.22800e-01,3.86250e-01,1.64079e-02,0.49
10,54,4.20400e-01,3.88000e-01,1.64242e-02,0.48
10,55,4.20000e-01,3.89000e-01,1.64336e-02,0.49
10,56,4.20200e-01,3.90000e-01,1.64405e-02,0.50
10,57,4.24400e-01,3.87250e-01,1.64329e-02,0.50
10,58,4.24400e-01,3.88625e-01,1.63856e-02,0.51
10,59,4.28600e-01,3.88625e-01,1.64313e-02,0.50
10,60,4.24200e-01,3.90000e-01,1.63881e-02,0.49
10,61,4.27600e-01,3.88625e-01,1.63426e-02,0.64
10,62,4.27800e-01,3.90875e-01,1.63995e-02,0.66
10,63,4.24400e-01,3.90625e-01,1.63427e-02,0.65
10,64,4.22800e-01,3.90375e-01,1.63407e-02,0.78
10,65,4.29000e-01,3.91000e-01,1.63715e-02,0.79
10,66,4.28200e-01,3.92625e-01,1.64172e-02,0.80
10,67,4.26800e-01,3.95000e-01,1.64315e-02,0.72
10,68,4.32000e-01,3.93000e-01,1.63777e-02,0.64
10,69,4.28000e-01,3.90500e-01,1.63844e-02,0.64
10,70,4.30800e-01,3.95250e-01,1.63370e-02,0.49
10,71,4.30200e-01,3.92000e-01,1.63855e-02,0.49
10,72,4.29200e-01,3.93750e-01,1.63509e-02,0.64
10,73,4.29000e-01,3.94125e-01,1.63413e-02,0.78
10,74,4.28800e-01,3.91875e-01,1.62800e-02,0.80
10,75,4.30800e-01,3.95250e-01,1.63639e-02,0.80
10,76,4.34600e-01,3.93875e-01,1.63965e-02,0.80
10,77,4.32000e-01,3.95125e-01,1.63394e-02,0.81
10,78,4.33600e-01,3.93750e-01,1.63478e-02,0.75
10,79,4.33000e-01,3.96250e-01,1.63073e-02,0.79
10,80,4.31200e-01,3.96125e-01,1.63003e-02,0.81
10,81,4.33600e-01,3.93500e-01,1.63668e-02,0.82
10,82,4.35000e-01,3.98000e-01,1.62711e-02,0.83
10,83,4.38200e-01,3.95125e-01,1.63077e-02,0.69
10,84,4.34200e-01,3.95125e-01,1.63279e-02,0.76
