epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,4.874933e-01,16.00000,20.00000,747
1,1,3.950328e-01,26.00000,16.00000,489
1,2,3.531786e-01,23.00000,16.00000,421
1,3,3.285259e-01,21.00000,20.00000,423
1,4,3.085192e-01,9.00000,20.00000,475
1,5,2.971445e-01,21.00000,20.00000,424
1,6,2.807987e-01,25.00000,16.00000,435
1,7,2.676924e-01,18.00000,20.00000,424
1,8,2.551745e-01,26.00000,16.00000,434
1,9,2.454955e-01,36.00000,12.00000,472
1,10,2.364098e-01,22.00000,20.00000,432
1,11,2.346248e-01,25.00000,16.00000,438
1,12,2.227082e-01,21.00000,16.00000,412
1,13,2.203587e-01,21.00000,16.00000,415
1,14,2.104808e-01,27.00000,16.00000,448
1,15,2.063432e-01,21.00000,16.00000,417
1,16,1.992831e-01,27.00000,16.00000,441
1,17,1.909467e-01,25.00000,16.00000,442
1,18,1.922869e-01,18.00000,16.00000,423
1,19,1.861965e-01,21.00000,16.00000,418
1,20,1.875018e-01,25.00000,16.00000,438
1,21,1.713398e-01,25.00000,16.00000,437
1,22,1.732903e-01,22.00000,16.00000,423
1,23,1.752428e-01,24.00000,16.00000,433
1,24,1.645666e-01,20.00000,20.00000,428
1,25,1.588356e-01,14.00000,20.00000,397
1,26,1.657980e-01,20.00000,20.00000,421
1,27,1.531446e-01,20.00000,20.00000,428
1,28,1.588547e-01,16.00000,20.00000,403
1,29,1.462485e-01,24.00000,16.00000,433
1,30,1.396448e-01,17.00000,20.00000,406
1,31,1.486746e-01,21.00000,16.00000,419
1,32,1.469307e-01,23.00000,20.00000,443
1,33,1.440795e-01,17.00000,20.00000,413
1,34,1.496887e-01,17.00000,20.00000,411
1,35,1.300979e-01,26.00000,16.00000,444
1,36,1.204204e-01,23.00000,16.00000,439
1,37,1.434946e-01,16.00000,20.00000,399
1,38,1.515160e-01,20.00000,16.00000,412
1,39,1.310818e-01,33.00000,12.00000,466
1,40,1.390588e-01,27.00000,16.00000,450
1,41,1.443931e-01,25.00000,16.00000,440
1,42,1.403715e-01,17.00000,20.00000,413
1,43,1.409905e-01,26.00000,16.00000,444
1,44,1.394770e-01,17.00000,20.00000,414
1,45,1.340215e-01,24.00000,16.00000,435
1,46,1.577562e-01,20.00000,20.00000,422
1,47,1.308470e-01,36.00000,12.00000,476
1,48,1.394113e-01,20.00000,16.00000,411
1,49,1.334812e-01,34.00000,12.00000,469
1,50,1.465531e-01,16.00000,20.00000,423
1,51,1.533842e-01,15.00000,20.00000,403
1,52,1.486404e-01,20.00000,20.00000,429
1,53,1.616683e-01,14.00000,20.00000,397
1,54,1.522017e-01,23.00000,16.00000,429
1,55,1.598723e-01,18.00000,20.00000,418
1,56,1.355852e-01,20.00000,20.00000,428
1,57,1.362384e-01,21.00000,16.00000,420
1,58,1.590223e-01,25.00000,16.00000,440
1,59,1.641427e-01,21.00000,16.00000,418
1,60,1.411997e-01,35.00000,12.00000,473
1,61,1.250591e-01,33.00000,12.00000,467
1,62,1.889126e-01,13.00000,20.00000,396
1,63,1.360340e-01,17.00000,20.00000,415
1,64,1.411366e-01,33.00000,12.00000,467
1,65,1.668762e-01,17.00000,20.00000,416
1,66,1.549449e-01,22.00000,16.00000,423
