epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,3.154261e-02,18.00000,16.00000,666
1,1,2.028928e-02,19.00000,20.00000,165
1,2,1.818599e-02,16.00000,20.00000,159
1,3,1.694945e-02,20.00000,20.00000,166
1,4,1.994065e-02,17.00000,16.00000,153
1,5,1.931355e-02,22.00000,16.00000,167
1,6,1.452897e-02,18.00000,20.00000,161
1,7,1.721618e-02,20.00000,16.00000,162
1,8,1.314387e-02,18.00000,20.00000,163
1,9,2.059214e-02,33.00000,12.00000,190
1,10,1.533416e-02,17.00000,16.00000,150
1,11,1.502658e-02,25.00000,16.00000,175
1,12,1.416566e-02,17.00000,16.00000,154
1,13,1.353751e-02,25.00000,16.00000,175
1,14,1.317424e-02,27.00000,16.00000,181
1,15,1.250857e-02,25.00000,16.00000,173
1,16,9.825473e-03,19.00000,20.00000,167
1,17,1.236016e-02,25.00000,16.00000,175
1,18,1.174496e-02,24.00000,16.00000,172
1,19,1.184563e-02,23.00000,16.00000,168
1,20,1.139500e-02,20.00000,16.00000,162
1,21,1.067948e-02,23.00000,16.00000,169
1,22,1.091861e-02,24.00000,16.00000,173
1,23,1.131619e-02,24.00000,16.00000,173
1,24,7.793322e-03,24.00000,20.00000,181
1,25,7.835338e-03,19.00000,20.00000,166
1,26,8.259322e-03,17.00000,20.00000,159
1,27,8.180213e-03,17.00000,20.00000,159
1,28,7.778580e-03,18.00000,20.00000,162
1,29,9.392261e-03,26.00000,16.00000,179
1,30,7.385210e-03,19.00000,20.00000,166
1,31,9.348841e-03,21.00000,16.00000,165
1,32,7.603613e-03,16.00000,20.00000,156
1,33,7.536433e-03,19.00000,20.00000,166
1,34,7.317713e-03,16.00000,20.00000,158
1,35,8.306513e-03,23.00000,16.00000,170
1,36,8.734994e-03,26.00000,16.00000,180
1,37,6.586300e-03,17.00000,20.00000,160
1,38,8.416994e-03,23.00000,16.00000,169
1,39,1.096900e-02,33.00000,12.00000,191
1,40,8.563932e-03,25.00000,16.00000,175
1,41,8.457769e-03,26.00000,16.00000,179
1,42,6.649311e-03,19.00000,20.00000,166
1,43,8.348345e-03,26.00000,16.00000,179
1,44,6.337687e-03,17.00000,20.00000,160
1,45,9.023196e-03,20.00000,16.00000,163
1,46,8.171083e-03,17.00000,20.00000,160
1,47,1.243259e-02,33.00000,12.00000,191
1,48,7.489175e-03,25.00000,16.00000,176
1,49,1.163213e-02,35.00000,12.00000,197
1,50,7.522540e-03,12.00000,20.00000,146
1,51,7.069073e-03,17.00000,20.00000,161
1,52,8.352654e-03,11.00000,20.00000,142
1,53,7.464168e-03,17.00000,20.00000,160
