epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,3.538489e-03,58.00000,30.00000,10353
1,1,3.825734e-03,55.00000,30.00000,1973
1,2,3.580548e-03,53.00000,30.00000,798
1,3,3.360760e-03,44.00000,35.00000,608
1,4,3.411075e-03,58.00000,30.00000,634
1,5,3.228848e-03,38.00000,35.00000,828
1,6,3.012780e-03,39.00000,36.00000,648
1,7,3.092430e-03,44.00000,35.00000,987
1,8,2.823167e-03,47.00000,35.00000,663
1,9,3.028879e-03,59.00000,30.00000,791
1,10,3.087149e-03,53.00000,30.00000,597
1,11,3.071782e-03,59.00000,30.00000,686
1,12,2.765120e-03,53.00000,30.00000,555
1,13,2.775993e-03,42.00000,35.00000,1243
1,14,3.079425e-03,54.00000,30.00000,1075
1,15,2.952634e-03,56.00000,30.00000,1550
1,16,2.906156e-03,46.00000,36.00000,942
1,17,2.650792e-03,42.00000,36.00000,1147
1,18,2.986823e-03,56.00000,30.00000,969
1,19,2.600660e-03,38.00000,36.00000,1528
1,20,2.935585e-03,53.00000,30.00000,1278
1,21,2.445931e-03,25.00000,36.00000,1470
1,22,2.428980e-03,46.00000,36.00000,1280
1,23,2.417287e-03,45.00000,36.00000,1276
1,24,2.454944e-03,48.00000,35.00000,919
1,25,2.449696e-03,40.00000,35.00000,836
1,26,2.526259e-03,51.00000,35.00000,812
1,27,2.202094e-03,36.00000,40.00000,1097
1,28,2.513860e-03,47.00000,35.00000,1247
1,29,2.408314e-03,47.00000,35.00000,1028
1,30,2.677893e-03,57.00000,30.00000,865
1,31,2.396348e-03,56.00000,30.00000,1118
1,32,2.363976e-03,45.00000,35.00000,1048
1,33,2.541680e-03,46.00000,35.00000,1224
1,34,2.397207e-03,42.00000,36.00000,998
1,35,2.415120e-03,49.00000,35.00000,1040
1,36,2.486965e-03,54.00000,30.00000,1048
1,37,2.480780e-03,56.00000,30.00000,994
1,38,2.455400e-03,45.00000,35.00000,1068
1,39,2.449837e-03,54.00000,30.00000,1020
1,40,2.332747e-03,31.00000,36.00000,1008
1,41,2.428399e-03,53.00000,30.00000,1191
1,42,2.311470e-03,47.00000,35.00000,1150
1,43,2.407372e-03,47.00000,35.00000,1138
1,44,2.507917e-03,45.00000,35.00000,913
1,45,2.402177e-03,54.00000,30.00000,989
1,46,2.193557e-03,43.00000,36.00000,890
1,47,2.176512e-03,48.00000,35.00000,1130
1,48,2.447108e-03,57.00000,30.00000,1377
1,49,2.255910e-03,31.00000,36.00000,1101
1,50,2.290453e-03,57.00000,30.00000,1009
1,51,2.124843e-03,44.00000,40.00000,1041
1,52,2.085525e-03,45.00000,35.00000,1177
1,53,2.152090e-03,49.00000,35.00000,1114
1,54,2.395212e-03,55.00000,30.00000,1321
1,55,2.206179e-03,41.00000,35.00000,1053
1,56,2.188415e-03,42.00000,35.00000,1482
1,57,2.275957e-03,53.00000,30.00000,1208
1,58,2.352136e-03,25.00000,36.00000,1060
1,59,2.260806e-03,58.00000,30.00000,911
1,60,2.329479e-03,59.00000,30.00000,882
1,61,2.250774e-03,59.00000,30.00000,1134
1,62,2.323624e-03,46.00000,35.00000,901
1,63,2.222637e-03,59.00000,30.00000,1020
1,64,2.032191e-03,42.00000,36.00000,1401
1,65,2.112313e-03,49.00000,35.00000,1525
1,66,2.190441e-03,50.00000,35.00000,1157
1,67,2.097510e-03,56.00000,30.00000,1117
1,68,2.021394e-03,49.00000,35.00000,1259
1,69,2.059292e-03,43.00000,36.00000,1011
1,70,2.058685e-03,47.00000,35.00000,856
1,71,1.966927e-03,34.00000,36.00000,1029
1,72,2.030326e-03,57.00000,30.00000,980
1,73,2.132378e-03,46.00000,35.00000,765
1,74,1.979583e-03,48.00000,35.00000,905
1,75,2.113100e-03,37.00000,36.00000,962
1,76,2.113089e-03,55.00000,30.00000,1560
1,77,1.884164e-03,47.00000,35.00000,1008
1,78,1.975237e-03,36.00000,36.00000,1110
1,79,1.994341e-03,43.00000,36.00000,1156
1,80,2.163505e-03,53.00000,30.00000,791
1,81,1.929828e-03,34.00000,40.00000,1227
1,82,1.986356e-03,49.00000,35.00000,1086
1,83,1.879266e-03,50.00000,35.00000,1116
1,84,1.899511e-03,42.00000,35.00000,1251
1,85,1.975791e-03,57.00000,30.00000,1199
1,86,1.885236e-03,43.00000,35.00000,1087
1,87,1.963258e-03,37.00000,35.00000,1177
1,88,2.029007e-03,53.00000,30.00000,777
1,89,2.093426e-03,49.00000,35.00000,1209
1,90,2.153618e-03,57.00000,30.00000,985
1,91,2.080482e-03,54.00000,30.00000,1212
1,92,1.920935e-03,43.00000,35.00000,1279
1,93,2.082002e-03,49.00000,30.00000,1063
1,94,2.056247e-03,49.00000,30.00000,777
1,95,2.126283e-03,54.00000,30.00000,759
1,96,2.044812e-03,53.00000,30.00000,1120
1,97,2.116789e-03,53.00000,30.00000,1422
1,98,2.019534e-03,50.00000,35.00000,1142
1,99,1.946221e-03,57.00000,30.00000,1428
1,100,2.022912e-03,54.00000,30.00000,1419
1,101,1.995773e-03,53.00000,30.00000,1111
1,102,2.006726e-03,58.00000,30.00000,1117
1,103,1.906120e-03,39.00000,36.00000,968
1,104,1.834539e-03,48.00000,35.00000,868
1,105,1.768659e-03,38.00000,35.00000,1349
1,106,1.755958e-03,53.00000,35.00000,715
1,107,1.891370e-03,48.00000,35.00000,686
1,108,1.887463e-03,54.00000,30.00000,722
1,109,1.810579e-03,48.00000,35.00000,658
1,110,1.945362e-03,52.00000,30.00000,612
1,111,1.857538e-03,55.00000,35.00000,521
1,112,1.867248e-03,58.00000,30.00000,541
1,113,1.854294e-03,43.00000,35.00000,508
1,114,1.837869e-03,39.00000,36.00000,506
1,115,1.990208e-03,55.00000,30.00000,505
1,116,1.910381e-03,49.00000,30.00000,495
1,117,1.812495e-03,54.00000,30.00000,491
1,118,1.876606e-03,56.00000,30.00000,514
1,119,1.878900e-03,54.00000,30.00000,493
1,120,1.873219e-03,60.00000,30.00000,517
1,121,1.947906e-03,49.00000,30.00000,475
1,122,1.929488e-03,54.00000,30.00000,524
1,123,1.782079e-03,45.00000,36.00000,526
1,124,1.853983e-03,40.00000,35.00000,528
1,125,1.722624e-03,53.00000,30.00000,495
2,0,1.722022e-03,50.00000,35.00000,991
2,1,1.695888e-03,48.00000,35.00000,900
2,2,1.696741e-03,55.00000,30.00000,583
2,3,1.889731e-03,55.00000,30.00000,646
2,4,1.825006e-03,52.00000,30.00000,727
2,5,1.603499e-03,31.00000,36.00000,781
2,6,1.658392e-03,45.00000,35.00000,965
2,7,1.593662e-03,38.00000,36.00000,844
2,8,1.676293e-03,49.00000,35.00000,903
2,9,1.588514e-03,25.00000,36.00000,1028
2,10,1.609736e-03,45.00000,35.00000,1168
2,11,1.726499e-03,51.00000,35.00000,931
2,12,1.597177e-03,40.00000,35.00000,898
2,13,1.720749e-03,36.00000,35.00000,736
2,14,1.719318e-03,59.00000,30.00000,1020
2,15,1.720746e-03,53.00000,30.00000,973
2,16,1.637996e-03,53.00000,30.00000,974
2,17,1.636345e-03,46.00000,35.00000,953
2,18,1.620189e-03,52.00000,35.00000,787
2,19,1.633097e-03,47.00000,35.00000,1077
2,20,1.816957e-03,55.00000,30.00000,1035
2,21,1.572778e-03,40.00000,35.00000,1050
2,22,1.592651e-03,55.00000,30.00000,922
2,23,1.554132e-03,47.00000,35.00000,847
2,24,1.729300e-03,37.00000,36.00000,981
2,25,1.654752e-03,45.00000,35.00000,805
2,26,1.661401e-03,53.00000,30.00000,819
2,27,1.529678e-03,48.00000,35.00000,1054
2,28,1.362501e-03,37.00000,40.00000,1161
2,29,1.352628e-03,38.00000,40.00000,1056
2,30,1.555379e-03,41.00000,36.00000,1010
2,31,1.625833e-03,51.00000,35.00000,1366
2,32,1.580758e-03,61.00000,30.00000,1081
2,33,1.499891e-03,40.00000,36.00000,1087
2,34,1.507204e-03,42.00000,35.00000,886
2,35,1.573358e-03,41.00000,35.00000,862
2,36,1.620582e-03,54.00000,30.00000,1221
2,37,1.595735e-03,53.00000,30.00000,958
2,38,1.532165e-03,43.00000,36.00000,1062
2,39,1.609751e-03,36.00000,36.00000,930
2,40,1.723561e-03,60.00000,30.00000,875
2,41,1.513911e-03,42.00000,40.00000,894
2,42,1.516101e-03,58.00000,30.00000,949
2,43,1.458656e-03,45.00000,36.00000,1096
2,44,1.445649e-03,37.00000,36.00000,1162
2,45,1.566162e-03,37.00000,36.00000,1292
2,46,1.514093e-03,49.00000,30.00000,957
2,47,1.513795e-03,45.00000,35.00000,961
2,48,1.517099e-03,55.00000,30.00000,912
2,49,1.525626e-03,41.00000,35.00000,1018
2,50,1.506993e-03,37.00000,36.00000,1058
2,51,1.517384e-03,45.00000,35.00000,800
2,52,1.416370e-03,50.00000,36.00000,813
2,53,1.487016e-03,48.00000,36.00000,875
2,54,1.598352e-03,59.00000,30.00000,556
2,55,1.659697e-03,56.00000,30.00000,1110
2,56,1.421686e-03,43.00000,36.00000,1288
2,57,1.600708e-03,53.00000,30.00000,951
2,58,1.417918e-03,32.00000,36.00000,1069
2,59,1.421375e-03,43.00000,35.00000,1305
2,60,1.535553e-03,52.00000,35.00000,1122
2,61,1.594556e-03,52.00000,30.00000,986
2,62,1.631719e-03,54.00000,30.00000,863
2,63,1.577203e-03,51.00000,30.00000,1185
2,64,1.476515e-03,42.00000,35.00000,1122
2,65,1.422087e-03,45.00000,35.00000,1226
2,66,1.421343e-03,49.00000,35.00000,881
2,67,1.419254e-03,48.00000,35.00000,773
2,68,1.463097e-03,52.00000,30.00000,1078
2,69,1.572462e-03,49.00000,35.00000,958
2,70,1.622333e-03,57.00000,30.00000,918
2,71,1.609400e-03,54.00000,30.00000,882
2,72,1.555297e-03,54.00000,30.00000,1171
2,73,1.446245e-03,46.00000,35.00000,1166
2,74,1.617052e-03,53.00000,30.00000,874
