pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
10,1,1.85800e-01,2.83125e-01,1.81394e-02,0.81
10,2,3.00600e-01,3.11500e-01,1.75437e-02,0.80
10,3,3.18600e-01,3.21250e-01,1.73069e-02,0.80
10,4,3.26200e-01,3.32125e-01,1.72049e-02,0.79
10,5,3.32800e-01,3.35125e-01,1.71370e-02,0.81
10,6,3.44200e-01,3.43375e-01,1.70317e-02,0.59
10,7,3.53200e-01,3.53750e-01,1.69625e-02,0.49
10,8,3.63000e-01,3.62875e-01,1.68751e-02,0.69
10,9,3.75600e-01,3.64125e-01,1.68820e-02,0.80
10,10,3.84200e-01,3.65625e-01,1.67947e-02,0.80
10,11,3.78600e-01,3.70875e-01,1.68348e-02,0.80
10,12,3.92000e-01,3.65625e-01,1.67274e-02,0.80
10,13,3.89200e-01,3.68750e-01,1.67326e-02,0.80
10,14,3.92200e-01,3.71375e-01,1.66842e-02,0.80
10,15,3.89600e-01,3.73000e-01,1.66680e-02,0.79
10,16,3.84600e-01,3.73750e-01,1.66590e-02,0.76
10,17,3.91400e-01,3.75250e-01,1.66468e-02,0.74
10,18,3.97800e-01,3.75875e-01,1.65959e-02,0.74
10,19,4.02600e-01,3.75250e-01,1.66007e-02,0.81
10,20,4.02200e-01,3.77750e-01,1.65998e-02,0.80
10,21,4.02800e-01,3.75875e-01,1.66083e-02,0.79
10,22,3.99800e-01,3.77750e-01,1.66118e-02,0.73
10,23,3.97800e-01,3.80875e-01,1.66115e-02,0.74
10,24,4.03600e-01,3.79875e-01,1.65726e-02,0.78
10,25,4.03200e-01,3.80625e-01,1.65440e-02,0.78
10,26,4.03200e-01,3.82375e-01,1.65032e-02,0.73
10,27,4.08000e-01,3.82750e-01,1.65304e-02,0.73
10,28,4.09000e-01,3.81625e-01,1.65134e-02,0.74
10,29,4.13800e-01,3.85125e-01,1.65246e-02,0.74
10,30,4.08000e-01,3.84000e-01,1.65198e-02,0.78
10,31,4.13400e-01,3.86250e-01,1.64784e-02,0.78
10,32,4.08800e-01,3.87125e-01,1.64866e-02,0.78
10,33,4.14200e-01,3.85500e-01,1.65168e-02,0.78
10,34,4.10600e-01,3.86000e-01,1.65059e-02,0.78
10,35,4.14400e-01,3.84625e-01,1.64577e-02,0.79
10,36,4.14800e-01,3.89125e-01,1.64843e-02,0.78
10,37,4.14200e-01,3.87750e-01,1.64686e-02,0.78
10,38,4.15200e-01,3.89250e-01,1.64446e-02,0.79
10,39,4.09600e-01,3.85750e-01,1.64610e-02,0.79
10,40,4.14000e-01,3.88375e-01,1.64455e-02,0.79
10,41,4.17000e-01,3.88625e-01,1.64115e-02,0.79
10,42,4.22800e-01,3.88125e-01,1.64374e-02,0.79
10,43,4.19000e-01,3.87125e-01,1.64475e-02,0.80
10,44,4.21600e-01,3.91750e-01,1.64210e-02,0.80
10,45,4.19000e-01,3.90000e-01,1.64019e-02,0.79
10,46,4.22200e-01,3.89750e-01,1.63993e-02,0.79
10,47,4.24800e-01,3.90500e-01,1.64100e-02,0.79
10,48,4.22400e-01,3.92500e-01,1.63946e-02,0.79
10,49,4.22200e-01,3.93500e-01,1.63990e-02,0.79
10,50,4.25600e-01,3.92250e-01,1.63155e-02,0.79
10,51,4.23600e-01,3.94250e-01,1.64053e-02,0.79
10,52,4.26000e-01,3.94125e-01,1.63958e-02,0.78
10,53,4.23200e-01,3.92000e-01,1.63995e-02,0.75
10,54,4.21800e-01,3.93625e-01,1.63301e-02,0.73
10,55,4.27200e-01,3.89625e-01,1.63790e-02,0.71
10,56,4.27400e-01,3.94000e-01,1.63585e-02,0.79
10,57,4.23800e-01,3.94250e-01,1.63546e-02,0.80
10,58,4.32600e-01,3.94625e-01,1.63322e-02,0.72
10,59,4.26000e-01,3.95000e-01,1.63681e-02,0.54
10,60,4.31600e-01,3.94000e-01,1.62975e-02,0.69
10,61,4.27800e-01,3.95750e-01,1.62919e-02,0.69
10,62,4.28600e-01,3.94375e-01,1.63818e-02,0.60
10,63,4.28400e-01,3.93625e-01,1.63787e-02,0.67
10,64,4.32400e-01,3.96250e-01,1.63877e-02,0.75
10,65,4.32400e-01,3.96250e-01,1.63618e-02,0.76
10,66,4.30400e-01,3.96000e-01,1.63186e-02,0.74
10,67,4.30200e-01,3.95750e-01,1.63393e-02,0.72
10,68,4.28800e-01,3.98125e-01,1.62586e-02,0.73
10,69,4.34200e-01,3.96750e-01,1.63496e-02,0.72
10,70,4.36000e-01,4.00875e-01,1.63347e-02,0.61
10,71,4.29600e-01,3.98000e-01,1.63383e-02,0.53
10,72,4.32600e-01,3.98375e-01,1.63070e-02,0.52
10,73,4.33200e-01,3.96375e-01,1.63446e-02,0.65
10,74,4.35200e-01,3.97875e-01,1.63352e-02,0.75
10,75,4.31800e-01,3.99500e-01,1.62985e-02,0.81
10,76,4.35400e-01,3.98250e-01,1.62889e-02,0.82
10,77,4.35000e-01,3.95250e-01,1.63175e-02,0.79
10,78,4.36800e-01,4.01000e-01,1.63000e-02,0.75
10,79,4.38200e-01,3.99000e-01,1.62695e-02,0.75
10,80,4.36200e-01,3.97000e-01,1.62926e-02,0.75
10,81,4.38800e-01,3.98875e-01,1.62829e-02,0.78
10,82,4.36600e-01,3.99875e-01,1.62866e-02,0.80
10,83,4.39200e-01,4.00500e-01,1.62825e-02,0.81
10,84,4.36200e-01,3.99250e-01,1.63128e-02,0.80
10,85,4.39600e-01,4.00750e-01,1.62765e-02,0.80
10,86,4.41200e-01,3.99625e-01,1.62835e-02,0.78
10,87,4.43000e-01,4.02500e-01,1.62448e-02,0.74
10,88,4.39600e-01,4.00500e-01,1.62793e-02,0.73
10,89,4.38400e-01,4.04000e-01,1.62416e-02,0.73
10,90,4.34000e-01,4.00125e-01,1.62707e-02,0.73
10,91,4.38600e-01,4.01125e-01,1.62433e-02,0.73
10,92,4.40200e-01,4.04000e-01,1.62551e-02,0.78
10,93,4.35200e-01,4.01000e-01,1.62635e-02,0.79
10,94,4.42000e-01,4.03000e-01,1.62198e-02,0.79
10,95,4.39200e-01,4.00375e-01,1.62238e-02,0.79
10,96,4.46800e-01,4.00625e-01,1.62518e-02,0.79
10,97,4.39000e-01,4.04000e-01,1.62265e-02,0.79
10,98,4.40600e-01,4.00375e-01,1.62392e-02,0.79
