epoch,loss
1,3.051442e-04
2,1.962110e-04
3,1.833582e-04
4,1.623615e-04
5,1.466721e-04
6,1.395389e-04
7,1.324251e-04
8,1.342598e-04
9,1.337267e-04
10,1.348365e-04
11,1.478673e-04
12,1.518158e-04
13,1.635309e-04
14,1.809902e-04
15,1.992493e-04
16,2.104968e-04
17,2.193911e-04
18,2.225790e-04
19,2.143150e-04
20,1.976921e-04
21,1.802017e-04
22,1.663926e-04
23,1.551695e-04
24,1.453733e-04
25,1.422770e-04
26,1.423041e-04
27,1.429896e-04
28,1.394977e-04
29,1.378475e-04
30,1.393943e-04
31,1.402811e-04
32,1.425836e-04
33,1.470880e-04
34,1.484263e-04
35,1.518118e-04
36,1.542543e-04
37,1.592193e-04
38,1.616531e-04
39,1.611736e-04
40,1.592705e-04
41,1.581527e-04
42,1.563656e-04
43,1.575643e-04
44,1.601197e-04
45,1.634220e-04
46,1.688708e-04
47,1.722016e-04
48,1.733222e-04
49,1.717452e-04
50,1.707111e-04
51,1.714166e-04
52,1.724094e-04
53,1.794650e-04
54,1.829098e-04
55,1.805926e-04
56,1.816634e-04
57,1.852289e-04
58,1.839496e-04
59,1.860537e-04
60,1.879874e-04
61,1.864126e-04
62,1.853441e-04
63,1.874887e-04
64,1.896661e-04
65,1.911271e-04
66,1.920876e-04
67,1.937277e-04
68,1.950192e-04
69,1.982858e-04
70,2.012259e-04
71,2.012087e-04
72,2.027153e-04
73,2.061269e-04
74,2.040704e-04
75,2.060268e-04
76,2.068650e-04
77,2.046961e-04
78,2.073652e-04
79,2.100509e-04
80,2.115249e-04
81,2.139289e-04
82,2.143808e-04
83,2.151460e-04
84,2.189803e-04
85,2.184728e-04
86,2.174006e-04
87,2.192304e-04
88,2.186818e-04
89,2.213313e-04
90,2.204088e-04
91,2.240124e-04
92,2.255019e-04
93,2.252748e-04
94,2.245452e-04
95,2.269918e-04
96,2.287678e-04
97,2.268879e-04
98,2.280861e-04
99,2.328805e-04
100,2.364861e-04
101,2.338685e-04
102,2.328993e-04
103,2.345907e-04
104,2.358244e-04
105,2.333584e-04
106,2.320740e-04
107,2.336231e-04
108,2.371379e-04
109,2.361873e-04
110,2.354921e-04
111,2.356199e-04
112,2.380024e-04
113,2.390677e-04
114,2.369102e-04
115,2.388061e-04
116,2.397808e-04
117,2.383628e-04
118,2.395530e-04
119,2.373697e-04
120,2.368097e-04
121,2.378973e-04
122,2.354524e-04
123,2.331283e-04
124,2.335234e-04
125,2.400756e-04
126,2.374115e-04
127,2.371061e-04
128,2.343272e-04
129,2.290092e-04
130,2.288817e-04
131,2.286116e-04
132,2.290878e-04
133,2.305942e-04
134,2.303969e-04
135,2.285858e-04
136,2.288250e-04
137,2.274573e-04
138,2.247386e-04
139,2.267020e-04
140,2.244972e-04
141,2.292836e-04
142,2.302845e-04
143,2.236264e-04
144,2.241730e-04
145,2.240999e-04
146,2.239497e-04
147,2.239588e-04
148,2.233359e-04
149,2.239814e-04
150,2.242374e-04
151,2.195079e-04
152,2.249770e-04
153,2.249253e-04
154,2.241559e-04
155,2.233558e-04
156,2.257334e-04
157,2.224798e-04
158,2.261059e-04
159,2.277602e-04
160,2.236174e-04
161,2.281938e-04
162,2.281020e-04
163,2.283913e-04
164,2.264586e-04
165,2.252973e-04
166,2.283713e-04
167,2.252249e-04
168,2.230956e-04
169,2.264567e-04
170,2.242717e-04
171,2.307091e-04
172,2.304604e-04
173,2.296210e-04
174,2.254093e-04
175,2.260926e-04
176,2.276661e-04
177,2.305445e-04
178,2.269392e-04
179,2.259860e-04
180,2.240236e-04
181,2.242921e-04
182,2.254828e-04
183,2.229813e-04
184,2.238228e-04
185,2.223908e-04
186,2.230698e-04
187,2.192186e-04
188,2.189432e-04
189,2.198987e-04
190,2.223990e-04
191,2.255809e-04
192,2.298681e-04
193,2.203623e-04
194,2.197323e-04
195,2.174949e-04
196,2.207428e-04
197,2.180287e-04
198,2.162956e-04
199,2.187572e-04
200,2.169870e-04
201,2.175260e-04
202,2.181949e-04
203,2.177263e-04
204,2.186964e-04
205,2.194532e-04
206,2.170158e-04
207,2.180587e-04
208,2.175303e-04
209,2.176202e-04
210,2.210084e-04
211,2.177322e-04
212,2.163735e-04
213,2.153685e-04
214,2.138957e-04
215,2.121290e-04
216,2.153670e-04
217,2.125091e-04
218,2.117678e-04
219,2.136823e-04
220,2.123419e-04
221,2.148363e-04
222,2.148214e-04
223,2.151912e-04
224,2.132060e-04
225,2.118030e-04
226,2.132565e-04
227,2.123735e-04
228,2.118537e-04
229,2.112419e-04
230,2.093234e-04
231,2.066203e-04
232,2.074619e-04
233,2.083404e-04
234,2.103209e-04
235,2.088030e-04
236,2.112768e-04
237,2.072688e-04
238,2.076647e-04
239,2.064229e-04
240,2.085990e-04
241,2.058062e-04
242,2.058458e-04
243,2.065558e-04
244,2.079059e-04
245,2.028735e-04
246,2.059306e-04
247,2.079757e-04
248,2.018769e-04
249,2.039502e-04
250,2.061385e-04
251,2.029284e-04
252,2.018927e-04
253,2.020024e-04
254,2.026049e-04
255,1.987463e-04
256,1.995492e-04
257,2.002104e-04
258,2.004743e-04
259,1.999897e-04
260,1.982482e-04
261,1.985165e-04
262,1.992120e-04
263,1.978613e-04
264,1.974313e-04
265,1.993481e-04
266,2.078870e-04
267,2.007088e-04
268,1.994590e-04
269,1.988697e-04
270,2.001082e-04
271,1.994134e-04
272,1.959345e-04
273,1.957250e-04
274,1.978888e-04
275,1.936202e-04
276,1.954715e-04
277,1.943792e-04
278,1.959945e-04
279,1.952165e-04
280,1.977626e-04
281,1.930556e-04
282,1.934555e-04
283,1.939230e-04
284,1.913302e-04
285,1.944116e-04
286,1.911527e-04
287,1.914889e-04
288,1.898379e-04
289,1.907588e-04
290,1.874312e-04
291,1.904853e-04
292,1.905051e-04
293,1.896039e-04
294,1.906784e-04
295,1.897275e-04
296,1.896332e-04
297,1.868851e-04
298,1.881676e-04
299,1.880909e-04
300,1.867357e-04
301,1.883209e-04
302,1.856735e-04
303,1.858027e-04
304,1.849581e-04
305,1.840099e-04
306,1.858192e-04
307,1.859233e-04
308,1.829928e-04
309,1.842286e-04
310,1.812951e-04
311,1.822076e-04
312,1.821322e-04
313,1.803454e-04
314,1.802981e-04
315,1.790105e-04
316,1.809303e-04
317,1.804022e-04
318,1.787877e-04
319,1.802657e-04
320,1.777140e-04
321,1.782792e-04
322,1.762668e-04
323,1.771516e-04
324,1.776521e-04
325,1.756987e-04
326,1.764941e-04
327,1.780722e-04
328,1.765809e-04
329,1.749099e-04
330,1.741308e-04
331,1.755743e-04
332,1.733456e-04
333,1.747999e-04
334,1.740918e-04
335,1.757204e-04
336,1.742932e-04
337,1.748567e-04
338,1.740370e-04
339,1.732286e-04
340,1.748315e-04
341,1.740056e-04
342,1.741998e-04
343,1.744960e-04
344,1.740755e-04
345,1.731652e-04
346,1.714422e-04
347,1.721280e-04
348,1.723189e-04
349,1.741689e-04
350,1.718413e-04
351,1.724673e-04
352,1.698334e-04
353,1.697938e-04
354,1.702165e-04
355,1.704473e-04
356,1.683553e-04
357,1.681290e-04
358,1.689164e-04
359,1.710300e-04
360,1.670528e-04
361,1.673279e-04
362,1.679527e-04
363,1.666929e-04
364,1.678514e-04
365,1.660421e-04
366,1.667250e-04
367,1.660496e-04
368,1.647532e-04
369,1.646918e-04
370,1.655980e-04
371,1.650228e-04
372,1.663014e-04
373,1.673694e-04
374,1.666767e-04
375,1.646104e-04
376,1.639860e-04
377,1.644241e-04
378,1.605453e-04
379,1.627150e-04
380,1.630609e-04
381,1.608388e-04
382,1.622774e-04
383,1.622390e-04
384,1.607105e-04
385,1.596597e-04
386,1.594001e-04
387,1.591394e-04
388,1.597767e-04
389,1.584611e-04
390,1.590223e-04
391,1.580326e-04
392,1.563752e-04
393,1.559020e-04
