pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
10,1,1.64200e-01,2.41375e-01,1.81482e-02,0.51
10,2,2.80600e-01,2.93000e-01,1.75818e-02,0.55
10,3,3.17200e-01,3.21250e-01,1.73063e-02,0.58
10,4,3.33400e-01,3.30500e-01,1.71773e-02,0.78
10,5,3.49800e-01,3.45750e-01,1.70699e-02,0.73
10,6,3.60200e-01,3.48625e-01,1.69715e-02,0.69
10,7,3.66800e-01,3.56625e-01,1.69213e-02,0.72
10,8,3.76000e-01,3.69500e-01,1.68451e-02,0.71
10,9,3.79800e-01,3.66125e-01,1.68182e-02,0.79
10,10,3.82000e-01,3.66375e-01,1.67810e-02,0.80
10,11,3.78800e-01,3.70250e-01,1.67497e-02,0.59
10,12,3.87000e-01,3.67500e-01,1.67162e-02,0.68
10,13,3.88200e-01,3.68250e-01,1.67336e-02,0.80
10,14,3.86800e-01,3.74625e-01,1.66817e-02,0.81
10,15,3.91200e-01,3.74875e-01,1.66676e-02,0.80
10,16,3.93600e-01,3.71000e-01,1.66111e-02,0.84
10,17,3.91600e-01,3.74125e-01,1.66279e-02,0.73
10,18,3.95000e-01,3.78500e-01,1.66005e-02,0.72
10,19,3.93600e-01,3.74375e-01,1.66224e-02,0.59
10,20,3.96000e-01,3.78125e-01,1.66389e-02,0.53
10,21,4.00600e-01,3.82625e-01,1.65907e-02,0.69
10,22,3.96800e-01,3.79500e-01,1.65848e-02,0.79
10,23,4.01400e-01,3.81625e-01,1.65850e-02,0.76
10,24,3.93200e-01,3.80125e-01,1.65377e-02,0.80
10,25,4.03000e-01,3.79500e-01,1.65896e-02,0.80
10,26,4.03000e-01,3.80000e-01,1.65622e-02,0.79
10,27,4.05800e-01,3.82250e-01,1.65806e-02,0.55
10,28,4.08800e-01,3.82625e-01,1.65125e-02,0.53
10,29,4.05800e-01,3.85750e-01,1.65224e-02,0.78
10,30,4.05200e-01,3.83250e-01,1.65104e-02,0.80
10,31,4.05600e-01,3.84125e-01,1.64789e-02,0.65
10,32,4.07800e-01,3.84625e-01,1.64627e-02,0.70
10,33,4.06000e-01,3.88000e-01,1.64928e-02,0.79
10,34,4.09200e-01,3.87000e-01,1.65008e-02,0.80
10,35,4.09600e-01,3.89000e-01,1.64755e-02,0.80
10,36,4.15600e-01,3.86000e-01,1.64925e-02,0.80
10,37,4.12200e-01,3.84875e-01,1.64636e-02,0.64
10,38,4.13000e-01,3.92250e-01,1.64759e-02,0.62
10,39,4.14800e-01,3.86000e-01,1.64691e-02,0.66
10,40,4.13400e-01,3.88875e-01,1.64809e-02,0.64
10,41,4.18000e-01,3.92125e-01,1.64514e-02,0.67
10,42,4.16200e-01,3.90125e-01,1.64591e-02,0.61
10,43,4.15200e-01,3.87500e-01,1.64392e-02,0.42
10,44,4.16200e-01,3.88625e-01,1.64504e-02,0.43
10,45,4.18200e-01,3.91500e-01,1.64433e-02,0.62
10,46,4.17600e-01,3.89375e-01,1.64094e-02,0.66
10,47,4.21600e-01,3.93125e-01,1.64345e-02,0.67
10,48,4.21400e-01,3.89500e-01,1.63913e-02,0.68
10,49,4.22200e-01,3.92750e-01,1.63984e-02,0.75
10,50,4.23600e-01,3.93375e-01,1.63828e-02,0.76
10,51,4.21400e-01,3.94250e-01,1.64167e-02,0.44
10,52,4.20200e-01,3.91500e-01,1.64465e-02,0.46
10,53,4.19000e-01,3.90000e-01,1.64417e-02,0.41
10,54,4.24000e-01,3.87125e-01,1.64059e-02,0.41
10,55,4.21000e-01,3.89375e-01,1.63530e-02,0.41
10,56,4.23800e-01,3.94500e-01,1.63996e-02,0.41
10,57,4.23000e-01,3.92750e-01,1.63779e-02,0.41
10,58,4.26600e-01,3.92500e-01,1.63454e-02,0.41
10,59,4.24400e-01,3.92125e-01,1.63731e-02,0.63
10,60,4.26000e-01,3.95125e-01,1.63876e-02,0.66
10,61,4.25800e-01,3.95000e-01,1.63997e-02,0.65
10,62,4.22200e-01,3.90750e-01,1.63970e-02,0.50
10,63,4.27000e-01,3.93125e-01,1.63451e-02,0.66
10,64,4.23400e-01,3.94750e-01,1.63335e-02,0.67
10,65,4.25600e-01,3.95250e-01,1.63358e-02,0.49
10,66,4.27000e-01,3.96500e-01,1.63603e-02,0.61
10,67,4.29200e-01,3.94875e-01,1.63554e-02,0.41
10,68,4.24800e-01,3.96375e-01,1.63798e-02,0.60
10,69,4.30000e-01,3.96250e-01,1.63007e-02,0.70
10,70,4.31000e-01,3.93750e-01,1.63430e-02,0.66
10,71,4.23800e-01,3.97000e-01,1.63469e-02,0.68
10,72,4.28200e-01,3.97125e-01,1.63360e-02,0.68
10,73,4.25800e-01,3.96125e-01,1.62846e-02,0.68
10,74,4.24000e-01,3.95750e-01,1.63564e-02,0.64
10,75,4.30400e-01,3.96000e-01,1.63421e-02,0.65
10,76,4.31200e-01,3.94750e-01,1.62822e-02,0.63
10,77,4.29400e-01,3.98250e-01,1.63019e-02,0.66
10,78,4.28400e-01,3.94625e-01,1.63342e-02,0.68
10,79,4.32200e-01,3.98875e-01,1.63162e-02,0.44
10,80,4.33400e-01,3.96500e-01,1.62836e-02,0.41
10,81,4.32800e-01,3.96750e-01,1.62583e-02,0.41
10,82,4.33800e-01,3.98500e-01,1.63266e-02,0.41
10,83,4.32600e-01,3.99500e-01,1.63340e-02,0.41
10,84,4.31600e-01,3.99125e-01,1.62712e-02,0.42
10,85,4.32800e-01,3.98125e-01,1.62909e-02,0.41
10,86,4.32800e-01,3.98250e-01,1.63177e-02,0.68
10,87,4.35000e-01,3.96625e-01,1.62948e-02,0.49
10,88,4.35400e-01,3.98875e-01,1.62734e-02,0.48
10,89,4.33800e-01,4.00250e-01,1.62881e-02,0.48
10,90,4.32200e-01,4.01000e-01,1.63006e-02,0.48
10,91,4.38000e-01,3.96625e-01,1.62368e-02,0.48
10,92,4.34000e-01,3.98250e-01,1.62709e-02,0.48
10,93,4.37800e-01,4.00125e-01,1.63003e-02,0.48
10,94,4.33600e-01,3.98750e-01,1.62441e-02,0.48
10,95,4.39200e-01,4.02250e-01,1.62346e-02,0.48
10,96,4.39000e-01,3.98875e-01,1.62587e-02,0.48
10,97,4.38800e-01,4.02125e-01,1.63134e-02,0.48
10,98,4.40000e-01,4.03500e-01,1.62554e-02,0.48
10,99,4.38200e-01,4.00750e-01,1.62323e-02,0.48
10,100,4.39800e-01,4.01625e-01,1.62713e-02,0.48
10,101,4.45000e-01,4.01625e-01,1.62668e-02,0.48
10,102,4.40400e-01,4.02375e-01,1.62379e-02,0.48
10,103,4.40000e-01,4.01375e-01,1.62817e-02,0.48
10,104,4.39200e-01,4.00875e-01,1.62208e-02,0.48
10,105,4.34800e-01,4.03625e-01,1.62694e-02,0.48
10,106,4.39400e-01,4.02125e-01,1.62521e-02,0.48
10,107,4.40600e-01,4.03125e-01,1.62445e-02,0.48
10,108,4.38600e-01,4.03125e-01,1.62273e-02,0.48
10,109,4.41800e-01,4.01750e-01,1.62148e-02,0.48
10,110,4.40400e-01,4.03500e-01,1.62440e-02,0.48
10,111,4.45000e-01,4.01875e-01,1.62478e-02,0.48
10,112,4.42000e-01,4.03250e-01,1.62501e-02,0.48
10,113,4.36800e-01,4.03750e-01,1.62077e-02,0.48
10,114,4.43800e-01,4.04125e-01,1.62081e-02,0.48
10,115,4.41400e-01,4.04000e-01,1.62384e-02,0.48
10,116,4.44200e-01,4.02000e-01,1.62036e-02,0.48
10,117,4.41000e-01,4.05125e-01,1.62137e-02,0.48
10,118,4.46600e-01,4.04875e-01,1.62109e-02,0.48
10,119,4.49400e-01,4.01750e-01,1.62440e-02,0.48
10,120,4.41200e-01,4.01875e-01,1.62670e-02,0.48
10,121,4.49600e-01,4.03875e-01,1.62451e-02,0.48
10,122,4.43400e-01,4.06750e-01,1.62044e-02,0.48
10,123,4.45400e-01,4.07125e-01,1.62004e-02,0.48
10,124,4.45600e-01,4.05875e-01,1.62154e-02,0.65
10,125,4.49800e-01,4.04500e-01,1.62241e-02,0.78
10,126,4.46400e-01,4.05875e-01,1.61712e-02,0.78
10,127,4.49400e-01,4.02125e-01,1.62051e-02,0.78
10,128,4.44000e-01,4.07625e-01,1.61867e-02,0.78
10,129,4.47000e-01,4.04500e-01,1.62215e-02,0.78
10,130,4.46200e-01,4.07875e-01,1.61931e-02,0.78
10,131,4.45600e-01,4.06625e-01,1.61695e-02,0.79
10,132,4.49600e-01,4.06500e-01,1.62176e-02,0.80
10,133,4.48400e-01,4.07375e-01,1.61728e-02,0.80
10,134,4.45600e-01,4.07250e-01,1.62037e-02,0.80
10,135,4.50600e-01,4.06250e-01,1.62495e-02,0.80
10,136,4.49600e-01,4.09250e-01,1.61933e-02,0.81
10,137,4.50800e-01,4.03000e-01,1.61705e-02,0.81
10,138,4.46600e-01,4.08875e-01,1.62151e-02,0.81
10,139,4.51400e-01,4.07000e-01,1.61718e-02,0.80
10,140,4.48400e-01,4.09500e-01,1.62057e-02,0.79
