epoch,train_accuracy,val_accuracy,loss,time
1,3.34260e-01,4.13333e-01,1.32387e-02,2.42
2,3.94827e-01,4.41333e-01,1.28180e-02,2.44
3,4.19766e-01,4.40000e-01,1.26405e-02,2.36
4,4.35585e-01,4.48667e-01,1.25466e-02,2.35
5,4.43637e-01,4.61333e-01,1.24772e-02,2.37
6,4.53898e-01,4.72000e-01,1.23964e-02,2.28
7,4.58173e-01,4.73333e-01,1.23684e-02,2.27
8,4.64301e-01,4.82000e-01,1.23272e-02,2.31
9,4.71783e-01,4.79333e-01,1.22813e-02,2.22
10,4.72638e-01,4.68000e-01,1.22725e-02,2.24
11,4.80476e-01,4.84000e-01,1.22199e-02,2.40
12,4.76913e-01,4.87667e-01,1.22263e-02,2.39
13,4.81046e-01,4.89667e-01,1.22032e-02,2.54
14,4.78837e-01,4.86000e-01,1.22061e-02,2.24
15,4.85606e-01,4.87667e-01,1.21746e-02,2.31
16,4.87459e-01,4.95333e-01,1.21606e-02,2.35
17,4.89454e-01,4.92667e-01,1.21491e-02,2.26
18,4.90309e-01,5.00667e-01,1.21342e-02,2.43
19,4.90452e-01,4.93333e-01,1.21255e-02,2.27
20,4.96580e-01,4.89667e-01,1.20994e-02,2.19
21,4.92946e-01,5.02667e-01,1.21123e-02,2.41
22,4.96722e-01,5.04667e-01,1.20909e-02,2.27
23,4.98219e-01,5.02333e-01,1.20869e-02,2.24
24,4.97221e-01,5.06333e-01,1.20744e-02,2.41
25,4.98717e-01,5.00000e-01,1.20662e-02,2.27
26,5.02066e-01,5.10000e-01,1.20526e-02,2.26
27,5.03563e-01,5.08000e-01,1.20479e-02,2.41
28,5.01140e-01,5.07000e-01,1.20310e-02,2.28
29,5.04845e-01,5.09333e-01,1.20380e-02,2.28
30,5.04632e-01,5.03667e-01,1.20384e-02,2.23
31,5.06769e-01,5.11000e-01,1.20170e-02,2.10
32,5.07268e-01,5.14000e-01,1.20110e-02,2.16
33,5.06270e-01,5.15667e-01,1.20157e-02,2.26
34,5.05629e-01,5.09667e-01,1.20196e-02,2.20
35,5.08052e-01,4.99333e-01,1.19973e-02,2.16
36,5.08194e-01,5.08333e-01,1.20057e-02,2.19
37,5.09263e-01,5.13000e-01,1.19987e-02,2.26
38,5.08978e-01,5.10000e-01,1.19934e-02,2.36
39,5.12327e-01,5.19333e-01,1.19783e-02,2.19
40,5.06841e-01,5.08667e-01,1.19882e-02,2.26
41,5.10973e-01,5.15000e-01,1.19692e-02,2.12
42,5.14465e-01,5.21667e-01,1.19452e-02,2.42
43,5.13895e-01,5.16667e-01,1.19540e-02,2.22
44,5.18099e-01,5.23333e-01,1.19352e-02,2.08
45,5.17244e-01,5.16667e-01,1.19201e-02,2.02
46,5.21662e-01,5.20333e-01,1.19032e-02,2.10
47,5.17386e-01,5.19000e-01,1.19080e-02,2.34
48,5.18241e-01,5.25333e-01,1.18976e-02,2.31
49,5.19382e-01,5.26333e-01,1.19088e-02,2.55
50,5.26721e-01,5.29667e-01,1.18875e-02,2.51
51,5.27433e-01,5.26333e-01,1.18691e-02,2.27
52,5.22659e-01,5.34667e-01,1.18900e-02,2.45
53,5.25581e-01,5.36333e-01,1.18688e-02,2.22
54,5.29642e-01,5.23000e-01,1.18564e-02,2.19
55,5.29001e-01,5.34333e-01,1.18522e-02,2.26
56,5.28431e-01,5.24000e-01,1.18441e-02,2.05
57,5.31851e-01,5.36000e-01,1.18441e-02,2.40
