epoch,train_accuracy,val_accuracy,loss,time
1,2.99059e-01,3.51667e-01,1.34564e-02,1.52
2,3.34830e-01,3.70000e-01,1.31993e-02,1.50
3,3.46516e-01,3.65000e-01,1.31153e-02,1.52
4,3.53000e-01,3.67000e-01,1.30776e-02,1.53
5,3.57061e-01,3.80000e-01,1.30233e-02,1.51
6,3.63688e-01,3.81000e-01,1.30131e-02,1.52
7,3.63831e-01,3.81333e-01,1.29882e-02,1.52
8,3.70742e-01,3.88667e-01,1.29644e-02,1.51
9,3.73308e-01,3.80667e-01,1.29335e-02,1.53
10,3.72595e-01,3.78667e-01,1.29327e-02,1.52
11,3.78367e-01,3.91333e-01,1.28884e-02,1.51
12,3.85421e-01,3.89667e-01,1.28588e-02,1.52
13,3.84139e-01,3.87000e-01,1.28579e-02,1.53
14,3.84780e-01,3.91667e-01,1.28427e-02,1.52
15,3.83640e-01,3.96333e-01,1.28569e-02,1.52
16,3.86419e-01,3.97333e-01,1.28460e-02,1.50
17,3.88699e-01,3.89000e-01,1.28389e-02,1.52
18,3.88200e-01,3.82333e-01,1.28237e-02,1.51
19,3.88058e-01,3.97000e-01,1.28262e-02,1.52
20,3.89483e-01,3.91333e-01,1.28141e-02,1.52
21,3.87488e-01,4.03333e-01,1.28268e-02,1.52
22,3.91193e-01,3.85333e-01,1.28079e-02,1.52
23,3.87060e-01,3.97000e-01,1.28255e-02,1.52
24,3.89839e-01,4.05667e-01,1.28049e-02,1.51
25,3.95468e-01,3.98667e-01,1.27845e-02,1.51
26,3.92903e-01,3.96333e-01,1.27815e-02,1.50
27,3.92547e-01,3.98667e-01,1.27932e-02,1.52
28,3.91905e-01,4.03667e-01,1.27884e-02,1.51
29,3.94969e-01,3.96333e-01,1.27636e-02,1.51
30,3.93829e-01,3.81333e-01,1.27838e-02,1.51
31,3.98603e-01,3.97000e-01,1.27608e-02,1.52
32,3.95397e-01,4.07667e-01,1.27619e-02,1.50
33,4.00314e-01,4.01000e-01,1.27465e-02,1.51
34,3.99031e-01,3.89333e-01,1.27560e-02,1.51
35,3.95397e-01,4.12000e-01,1.27702e-02,1.52
36,4.01240e-01,4.10000e-01,1.27416e-02,1.50
37,4.02522e-01,4.03667e-01,1.27386e-02,1.52
38,3.99173e-01,4.03333e-01,1.27315e-02,1.51
39,3.96252e-01,4.05000e-01,1.27553e-02,1.50
40,4.01311e-01,4.09333e-01,1.27480e-02,1.50
41,4.02807e-01,4.01667e-01,1.27151e-02,1.51
42,4.02451e-01,4.05667e-01,1.27261e-02,1.51
43,4.01454e-01,4.07000e-01,1.27352e-02,1.51
44,4.01169e-01,4.06000e-01,1.27151e-02,1.51
45,4.06014e-01,4.04333e-01,1.27114e-02,1.52
46,4.01454e-01,4.05667e-01,1.27237e-02,1.50
47,4.00029e-01,4.10000e-01,1.27375e-02,1.52
48,3.99957e-01,4.11333e-01,1.27203e-02,1.59
49,4.02807e-01,4.07333e-01,1.27145e-02,1.65
50,4.01525e-01,4.09667e-01,1.27247e-02,1.71
51,4.01810e-01,4.14333e-01,1.27138e-02,1.64
52,4.04874e-01,4.03333e-01,1.27024e-02,1.54
53,4.05871e-01,4.09000e-01,1.27016e-02,1.52
54,4.04161e-01,4.17000e-01,1.27087e-02,1.50
55,4.04518e-01,4.16333e-01,1.27107e-02,1.51
56,4.03092e-01,4.13000e-01,1.27071e-02,1.51
57,4.05729e-01,4.19000e-01,1.27024e-02,1.49
58,4.05373e-01,4.14000e-01,1.27004e-02,1.52
59,4.07297e-01,4.16667e-01,1.26987e-02,1.52
60,4.05016e-01,4.06667e-01,1.27053e-02,1.51
61,4.04945e-01,4.11667e-01,1.27095e-02,1.50
62,4.06085e-01,4.08000e-01,1.26946e-02,1.50
63,4.07225e-01,4.15667e-01,1.26871e-02,1.51
64,4.08223e-01,4.13000e-01,1.26952e-02,1.50
65,4.10289e-01,4.22333e-01,1.26906e-02,1.51
66,4.06441e-01,4.21333e-01,1.26853e-02,1.52
67,4.09577e-01,4.12333e-01,1.26722e-02,1.55
68,4.06798e-01,4.19000e-01,1.26969e-02,1.51
69,4.09363e-01,4.19333e-01,1.26768e-02,1.53
70,4.12427e-01,4.13333e-01,1.26640e-02,1.52
71,4.10289e-01,4.13667e-01,1.26680e-02,1.54
72,4.07368e-01,4.23333e-01,1.26869e-02,1.51
73,4.06869e-01,4.20667e-01,1.26878e-02,1.50
74,4.06655e-01,4.16667e-01,1.26782e-02,1.49
75,4.10503e-01,3.98667e-01,1.26651e-02,1.49
76,4.06014e-01,4.16000e-01,1.27060e-02,1.52
77,4.08793e-01,4.17000e-01,1.26899e-02,1.50
78,4.10076e-01,4.16000e-01,1.26676e-02,1.52
79,4.12356e-01,4.06333e-01,1.26674e-02,1.51
80,4.08223e-01,4.05000e-01,1.26780e-02,1.50
81,4.11572e-01,4.24333e-01,1.26723e-02,1.51
82,4.08294e-01,4.23333e-01,1.26800e-02,1.51
83,4.11429e-01,4.17667e-01,1.26722e-02,1.54
84,4.10432e-01,4.13333e-01,1.26659e-02,1.50
85,4.10432e-01,4.24667e-01,1.26658e-02,1.52
86,4.09933e-01,4.24667e-01,1.26709e-02,1.52
87,4.10646e-01,4.22333e-01,1.26559e-02,1.50
88,4.11786e-01,4.11667e-01,1.26649e-02,1.50
89,4.11786e-01,4.25667e-01,1.26563e-02,1.51
90,4.11857e-01,4.10667e-01,1.26608e-02,1.50
91,4.10574e-01,4.18333e-01,1.26570e-02,1.56
92,4.07368e-01,4.14333e-01,1.26728e-02,1.52
93,4.07724e-01,4.28667e-01,1.26675e-02,1.51
94,4.11002e-01,4.24667e-01,1.26642e-02,1.50
95,4.07867e-01,4.18667e-01,1.26721e-02,1.51
96,4.11857e-01,4.21667e-01,1.26515e-02,1.52
97,4.09007e-01,4.14333e-01,1.26615e-02,1.51
98,4.08579e-01,4.15000e-01,1.26793e-02,1.50
