epoch,loss
epoch,loss
epoch,loss
epoch,loss
epoch,loss
epoch,loss
epoch,loss
1,6.596928e-02
2,6.536419e-02
3,1.036249e-01
4,1.303291e-01
5,1.498755e-01
6,1.604908e-01
7,1.671677e-01
8,1.683987e-01
9,1.680419e-01
10,1.681495e-01
11,1.688769e-01
12,1.702852e-01
13,1.723033e-01
14,1.759524e-01
15,1.799998e-01
16,1.837605e-01
17,1.863296e-01
18,1.913516e-01
19,1.952598e-01
20,1.993931e-01
21,2.039963e-01
22,2.085076e-01
23,2.118537e-01
24,2.143737e-01
25,2.172568e-01
26,2.194015e-01
27,2.218551e-01
28,2.249979e-01
29,2.269233e-01
30,2.287451e-01
31,2.308040e-01
32,2.322064e-01
33,2.334940e-01
34,2.343924e-01
35,2.350525e-01
36,2.359957e-01
37,2.349664e-01
38,2.362411e-01
39,2.361926e-01
40,2.369517e-01
41,2.360805e-01
42,2.365577e-01
43,2.355096e-01
44,2.361085e-01
45,2.341272e-01
46,2.346755e-01
47,2.345063e-01
48,2.340328e-01
49,2.335417e-01
50,2.330271e-01
51,2.325481e-01
52,2.325280e-01
53,2.315683e-01
54,2.316735e-01
55,2.313977e-01
56,2.315959e-01
57,2.316486e-01
58,2.311200e-01
59,2.307963e-01
60,2.311268e-01
61,2.297416e-01
62,2.296160e-01
63,2.308158e-01
64,2.313469e-01
65,2.297367e-01
66,2.310098e-01
67,2.310299e-01
68,2.309616e-01
69,2.304152e-01
70,2.301036e-01
71,2.299550e-01
72,2.295521e-01
73,2.292892e-01
74,2.299186e-01
75,2.297481e-01
76,2.295064e-01
77,2.297297e-01
78,2.302513e-01
79,2.289207e-01
80,2.295284e-01
81,2.295306e-01
82,2.292389e-01
83,2.297794e-01
84,2.294838e-01
85,2.288805e-01
86,2.289108e-01
87,2.299057e-01
88,2.289176e-01
89,2.298871e-01
90,2.295887e-01
91,2.286892e-01
92,2.295445e-01
93,2.295209e-01
94,2.297922e-01
95,2.302374e-01
96,2.300749e-01
97,2.299046e-01
98,2.301687e-01
99,2.303003e-01
100,2.294556e-01
101,2.297613e-01
102,2.304582e-01
103,2.297091e-01
104,2.303278e-01
105,2.302746e-01
106,2.296326e-01
107,2.307388e-01
108,2.320124e-01
109,2.316907e-01
110,2.313880e-01
111,2.312702e-01
112,2.313166e-01
113,2.311174e-01
114,2.316957e-01
115,2.318186e-01
116,2.323852e-01
117,2.315866e-01
118,2.320139e-01
119,2.324660e-01
120,2.323661e-01
121,2.314388e-01
122,2.332716e-01
123,2.329721e-01
124,2.333561e-01
125,2.324573e-01
126,2.322927e-01
127,2.324461e-01
128,2.331021e-01
129,2.331765e-01
130,2.332897e-01
131,2.317559e-01
132,2.326820e-01
133,2.330166e-01
134,2.326994e-01
135,2.322299e-01
136,2.336423e-01
137,2.332261e-01
138,2.336271e-01
139,2.328488e-01
140,2.336531e-01
141,2.336638e-01
142,2.333468e-01
143,2.333823e-01
144,2.339315e-01
145,2.335948e-01
146,2.342467e-01
147,2.334886e-01
148,2.330143e-01
149,2.328223e-01
150,2.324781e-01
151,2.326596e-01
152,2.323565e-01
153,2.330118e-01
154,2.326558e-01
155,2.330407e-01
156,2.327416e-01
157,2.336559e-01
158,2.328507e-01
159,2.320023e-01
160,2.327522e-01
161,2.332834e-01
162,2.325261e-01
163,2.332708e-01
164,2.326057e-01
165,2.333123e-01
166,2.332326e-01
167,2.338437e-01
168,2.328459e-01
169,2.335486e-01
170,2.327397e-01
171,2.331927e-01
172,2.338544e-01
173,2.333641e-01
174,2.332964e-01
175,2.333341e-01
176,2.329826e-01
177,2.329340e-01
178,2.333944e-01
179,2.325313e-01
180,2.331461e-01
181,2.336211e-01
182,2.326914e-01
183,2.326404e-01
184,2.331062e-01
185,2.329476e-01
186,2.335689e-01
187,2.325282e-01
188,2.325219e-01
189,2.327895e-01
190,2.329660e-01
191,2.324422e-01
192,2.318162e-01
193,2.326261e-01
194,2.324863e-01
195,2.332884e-01
196,2.329675e-01
197,2.324807e-01
198,2.321223e-01
199,2.318099e-01
200,2.320463e-01
201,2.320980e-01
202,2.314206e-01
203,2.317225e-01
204,2.310751e-01
205,2.312314e-01
206,2.312826e-01
207,2.320622e-01
208,2.307316e-01
209,2.311112e-01
210,2.309587e-01
211,2.306420e-01
212,2.297947e-01
213,2.305156e-01
214,2.306722e-01
215,2.298547e-01
