pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
100,1,2.06570e-01,2.79000e-01,1.40376e-02,2.32
100,2,2.68562e-01,2.85333e-01,1.37077e-02,2.06
100,3,2.77968e-01,2.85333e-01,1.36259e-02,2.11
100,4,2.85735e-01,2.88667e-01,1.35415e-02,2.25
100,5,2.84452e-01,3.48000e-01,1.35353e-02,2.18
100,6,2.98561e-01,3.32333e-01,1.34528e-02,2.30
100,7,3.05472e-01,3.26333e-01,1.34430e-02,2.23
100,8,3.05615e-01,3.47333e-01,1.33889e-02,2.14
100,9,3.08679e-01,3.41667e-01,1.33889e-02,2.25
100,10,3.12740e-01,3.52667e-01,1.33622e-02,2.22
100,11,3.18013e-01,3.48667e-01,1.33318e-02,2.32
100,12,3.22004e-01,3.40333e-01,1.33167e-02,2.10
100,13,3.29628e-01,3.49667e-01,1.32643e-02,2.27
100,14,3.27063e-01,3.41333e-01,1.32808e-02,2.25
100,15,3.24640e-01,3.70667e-01,1.32787e-02,2.15
100,16,3.29486e-01,3.63333e-01,1.32417e-02,2.21
100,17,3.37039e-01,3.46333e-01,1.32294e-02,2.19
100,18,3.31409e-01,3.35000e-01,1.32501e-02,2.21
100,19,3.36326e-01,3.68333e-01,1.32078e-02,2.10
100,20,3.34830e-01,3.73667e-01,1.32026e-02,2.08
100,21,3.38677e-01,3.73667e-01,1.32103e-02,2.07
100,22,3.36041e-01,3.70333e-01,1.32133e-02,2.11
100,23,3.38820e-01,3.69000e-01,1.31999e-02,2.43
100,24,3.43024e-01,3.83333e-01,1.31715e-02,2.07
100,25,3.36754e-01,3.76000e-01,1.32037e-02,2.11
100,26,3.40103e-01,3.60333e-01,1.31858e-02,2.10
100,27,3.37609e-01,3.53333e-01,1.31789e-02,2.31
100,28,3.41456e-01,3.64333e-01,1.31617e-02,2.29
100,29,3.46444e-01,3.76667e-01,1.31463e-02,2.19
100,30,3.46658e-01,3.75333e-01,1.31568e-02,2.20
100,31,3.45874e-01,3.81000e-01,1.31458e-02,2.44
100,32,3.44093e-01,3.44000e-01,1.31426e-02,2.37
100,33,3.46373e-01,3.81000e-01,1.31428e-02,2.13
100,34,3.46801e-01,3.64667e-01,1.31578e-02,2.13
100,35,3.53214e-01,3.60333e-01,1.31065e-02,2.20
