pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
10,1,1.69000e-01,2.29750e-01,1.82187e-02,0.64
10,2,2.66000e-01,2.76000e-01,1.76910e-02,0.73
10,3,3.03000e-01,3.07875e-01,1.73594e-02,0.54
10,4,3.33200e-01,3.45000e-01,1.72492e-02,0.48
10,5,3.50400e-01,3.46125e-01,1.71487e-02,0.78
10,6,3.53800e-01,3.48125e-01,1.70738e-02,0.80
10,7,3.62600e-01,3.48625e-01,1.69985e-02,0.80
10,8,3.63800e-01,3.55875e-01,1.69170e-02,0.49
10,9,3.65200e-01,3.63625e-01,1.68943e-02,0.48
10,10,3.70200e-01,3.57000e-01,1.69118e-02,0.48
10,11,3.73000e-01,3.64500e-01,1.68431e-02,0.49
10,12,3.78400e-01,3.67125e-01,1.68412e-02,0.48
10,13,3.76600e-01,3.62875e-01,1.68448e-02,0.48
10,14,3.79200e-01,3.65125e-01,1.67964e-02,0.74
10,15,3.84600e-01,3.63750e-01,1.67778e-02,0.75
10,16,3.83400e-01,3.73500e-01,1.67097e-02,0.80
10,17,3.85200e-01,3.71375e-01,1.67113e-02,0.81
10,18,3.85600e-01,3.74000e-01,1.67084e-02,0.80
10,19,3.86400e-01,3.73375e-01,1.66593e-02,0.80
10,20,3.87800e-01,3.75375e-01,1.66609e-02,0.80
10,21,3.93600e-01,3.73125e-01,1.66627e-02,0.57
10,22,3.91600e-01,3.81500e-01,1.66740e-02,0.48
10,23,3.95600e-01,3.77875e-01,1.66329e-02,0.48
10,24,3.96400e-01,3.77500e-01,1.66282e-02,0.48
10,25,3.97200e-01,3.80625e-01,1.66133e-02,0.49
10,26,3.96600e-01,3.73750e-01,1.65927e-02,0.48
10,27,3.96400e-01,3.81375e-01,1.66192e-02,0.48
10,28,4.01600e-01,3.78000e-01,1.65414e-02,0.48
10,29,3.97400e-01,3.81500e-01,1.65871e-02,0.48
10,30,4.03400e-01,3.83875e-01,1.65743e-02,0.48
10,31,4.07800e-01,3.77125e-01,1.65485e-02,0.48
10,32,4.01800e-01,3.86875e-01,1.65920e-02,0.66
10,33,4.03200e-01,3.83000e-01,1.65467e-02,0.71
10,34,4.03600e-01,3.85875e-01,1.64906e-02,0.80
10,35,4.10400e-01,3.87000e-01,1.65108e-02,0.80
10,36,4.09000e-01,3.77625e-01,1.64901e-02,0.80
10,37,4.11400e-01,3.87375e-01,1.64876e-02,0.56
10,38,4.10400e-01,3.82250e-01,1.64893e-02,0.48
10,39,4.08800e-01,3.85000e-01,1.65274e-02,0.48
