pretrain_checkpoint_epoch,epoch,train_accuracy,val_accuracy,loss,time
100,1,3.97962e-01,5.58333e-01,1.28739e-02,1.81
100,2,5.41970e-01,5.99333e-01,1.18888e-02,1.54
100,3,5.82870e-01,6.10000e-01,1.15690e-02,1.55
100,4,6.04104e-01,6.23667e-01,1.14041e-02,1.60
100,5,6.17073e-01,6.31000e-01,1.13040e-02,1.54
100,6,6.21277e-01,6.35333e-01,1.12493e-02,1.54
100,7,6.30255e-01,6.43000e-01,1.11804e-02,1.55
100,8,6.30825e-01,6.37667e-01,1.11617e-02,1.54
100,9,6.30540e-01,6.38000e-01,1.11305e-02,1.54
100,10,6.38164e-01,6.40667e-01,1.10884e-02,1.54
100,11,6.43152e-01,6.45667e-01,1.10507e-02,1.54
100,12,6.45290e-01,6.49000e-01,1.10315e-02,1.54
100,13,6.45361e-01,6.45667e-01,1.10257e-02,1.54
100,14,6.49494e-01,6.44000e-01,1.09887e-02,1.53
100,15,6.48425e-01,6.42667e-01,1.09778e-02,1.53
100,16,6.51133e-01,6.48333e-01,1.09731e-02,1.53
100,17,6.52273e-01,6.46667e-01,1.09546e-02,1.54
100,18,6.54411e-01,6.53333e-01,1.09480e-02,1.54
100,19,6.56050e-01,6.52000e-01,1.09308e-02,1.54
100,20,6.58401e-01,6.51667e-01,1.09170e-02,1.55
100,21,6.57047e-01,6.61000e-01,1.09063e-02,1.54
100,22,6.61964e-01,6.55667e-01,1.08890e-02,1.54
100,23,6.61893e-01,6.54333e-01,1.08805e-02,1.53
100,24,6.62819e-01,6.52333e-01,1.08712e-02,1.54
100,25,6.63674e-01,6.62000e-01,1.08730e-02,1.54
100,26,6.63389e-01,6.54000e-01,1.08596e-02,1.53
100,27,6.66168e-01,6.64667e-01,1.08372e-02,1.54
100,28,6.63888e-01,6.68667e-01,1.08439e-02,1.54
100,29,6.68876e-01,6.63333e-01,1.08152e-02,1.54
100,30,6.70229e-01,6.68667e-01,1.08100e-02,1.53
100,31,6.67878e-01,6.66333e-01,1.08219e-02,1.54
100,32,6.71512e-01,6.70333e-01,1.08132e-02,1.54
100,33,6.68519e-01,6.67333e-01,1.08167e-02,1.53
100,34,6.72011e-01,6.72333e-01,1.08053e-02,1.54
100,35,6.71797e-01,6.70000e-01,1.08019e-02,1.54
100,36,6.69232e-01,6.68000e-01,1.08060e-02,1.54
100,37,6.72723e-01,6.71000e-01,1.07896e-02,1.53
100,38,6.70657e-01,6.63667e-01,1.07767e-02,1.54
100,39,6.74148e-01,6.71667e-01,1.07704e-02,1.54
100,40,6.73151e-01,6.70667e-01,1.07751e-02,1.54
100,41,6.75217e-01,6.75667e-01,1.07620e-02,1.55
100,42,6.71940e-01,6.75667e-01,1.07653e-02,1.55
100,43,6.72367e-01,6.74000e-01,1.07717e-02,1.54
100,44,6.74434e-01,6.72333e-01,1.07574e-02,1.54
100,45,6.74790e-01,6.73333e-01,1.07668e-02,1.54
100,46,6.73721e-01,6.63000e-01,1.07658e-02,1.55
100,47,6.75859e-01,6.79000e-01,1.07554e-02,1.54
100,48,6.78495e-01,6.68667e-01,1.07392e-02,1.55
100,49,6.76999e-01,6.68667e-01,1.07442e-02,1.55
100,50,6.75574e-01,6.73333e-01,1.07512e-02,1.54
100,51,6.76001e-01,6.75000e-01,1.07377e-02,1.54
100,52,6.75217e-01,6.78333e-01,1.07419e-02,1.55
100,53,6.77070e-01,6.77000e-01,1.07319e-02,1.54
100,54,6.76714e-01,6.77667e-01,1.07385e-02,1.54
100,55,6.79208e-01,6.65333e-01,1.07212e-02,1.55
100,56,6.78495e-01,6.70333e-01,1.07347e-02,1.55
100,57,6.80490e-01,6.72667e-01,1.07237e-02,1.54
100,58,6.76856e-01,6.80000e-01,1.07390e-02,1.54
100,59,6.80419e-01,6.73667e-01,1.07227e-02,1.55
100,60,6.81060e-01,6.71667e-01,1.07075e-02,1.54
100,61,6.77355e-01,6.76667e-01,1.07253e-02,1.55
100,62,6.82557e-01,6.77000e-01,1.07013e-02,1.56
100,63,6.79849e-01,6.79667e-01,1.06993e-02,1.55
100,64,6.79778e-01,6.81333e-01,1.07090e-02,1.54
100,65,6.77498e-01,6.78000e-01,1.07147e-02,1.55
100,66,6.84694e-01,6.77000e-01,1.06990e-02,1.54
100,67,6.79493e-01,6.74667e-01,1.07229e-02,1.54
100,68,6.80490e-01,6.79000e-01,1.07057e-02,1.54
100,69,6.82984e-01,6.75333e-01,1.06966e-02,1.54
100,70,6.82485e-01,6.73000e-01,1.06905e-02,1.54
100,71,6.80134e-01,6.76000e-01,1.07064e-02,1.54
100,72,6.83198e-01,6.80000e-01,1.06910e-02,1.54
100,73,6.83483e-01,6.72667e-01,1.06987e-02,1.54
100,74,6.79564e-01,6.73000e-01,1.07023e-02,1.54
100,75,6.82842e-01,6.81000e-01,1.06847e-02,1.54
100,76,6.80134e-01,6.78667e-01,1.06878e-02,1.54
100,77,6.80205e-01,6.69667e-01,1.06931e-02,1.54
100,78,6.81488e-01,6.77000e-01,1.06965e-02,1.54
100,79,6.84979e-01,6.72333e-01,1.06763e-02,1.53
100,80,6.80490e-01,6.80333e-01,1.06928e-02,1.54
100,81,6.84766e-01,6.70667e-01,1.06657e-02,1.55
100,82,6.83412e-01,6.78667e-01,1.06849e-02,1.55
100,83,6.84694e-01,6.75333e-01,1.06745e-02,1.53
100,84,6.81203e-01,6.75000e-01,1.06893e-02,1.54
100,85,6.84623e-01,6.80333e-01,1.06776e-02,1.55
100,86,6.81274e-01,6.80667e-01,1.06902e-02,1.54
100,87,6.83768e-01,6.80000e-01,1.06736e-02,1.54
100,88,6.83412e-01,6.74000e-01,1.06791e-02,1.54
100,89,6.83768e-01,6.76333e-01,1.06765e-02,1.54
100,90,6.84623e-01,6.81333e-01,1.06570e-02,1.53
100,91,6.85692e-01,6.78333e-01,1.06693e-02,1.54
100,92,6.87117e-01,6.81000e-01,1.06729e-02,1.54
100,93,6.81702e-01,6.82333e-01,1.06849e-02,1.54
100,94,6.83198e-01,6.83667e-01,1.06694e-02,1.54
100,95,6.84623e-01,6.85000e-01,1.06582e-02,1.55
100,96,6.84053e-01,6.81667e-01,1.06777e-02,1.54
100,97,6.83554e-01,6.75333e-01,1.06776e-02,1.54
100,98,6.87117e-01,6.85333e-01,1.06621e-02,1.54
100,99,6.83269e-01,6.78000e-01,1.06748e-02,1.54
100,100,6.85692e-01,6.81333e-01,1.06576e-02,1.54
100,101,6.82770e-01,6.79000e-01,1.06805e-02,1.55
100,102,6.86404e-01,6.79333e-01,1.06557e-02,1.55
100,103,6.83839e-01,6.82000e-01,1.06567e-02,1.54
100,104,6.85906e-01,6.81333e-01,1.06581e-02,1.54
100,105,6.85193e-01,6.81000e-01,1.06689e-02,1.55
100,106,6.85977e-01,6.83333e-01,1.06502e-02,1.54
100,107,6.89326e-01,6.81667e-01,1.06477e-02,1.54
100,108,6.85692e-01,6.79667e-01,1.06578e-02,1.54
100,109,6.83412e-01,6.81667e-01,1.06637e-02,1.55
100,110,6.85621e-01,6.80667e-01,1.06591e-02,1.54
100,111,6.84409e-01,6.77333e-01,1.06596e-02,1.54
100,112,6.83625e-01,6.83333e-01,1.06649e-02,1.54
100,113,6.84124e-01,6.74000e-01,1.06477e-02,1.54
100,114,6.85621e-01,6.78667e-01,1.06516e-02,1.56
100,115,6.86476e-01,6.79000e-01,1.06544e-02,1.54
100,116,6.86761e-01,6.85667e-01,1.06535e-02,1.54
100,117,6.88542e-01,6.83000e-01,1.06447e-02,1.54
100,118,6.84053e-01,6.87667e-01,1.06688e-02,1.55
100,119,6.88685e-01,6.79667e-01,1.06479e-02,1.55
100,120,6.87473e-01,6.78333e-01,1.06321e-02,1.55
100,121,6.87473e-01,6.84667e-01,1.06462e-02,1.54
100,122,6.86761e-01,6.85333e-01,1.06441e-02,1.54
100,123,6.83697e-01,6.81333e-01,1.06582e-02,1.55
100,124,6.86618e-01,6.82333e-01,1.06423e-02,1.54
100,125,6.84908e-01,6.83333e-01,1.06440e-02,1.53
100,126,6.86761e-01,6.83333e-01,1.06457e-02,1.54
100,127,6.87901e-01,6.79333e-01,1.06383e-02,1.54
100,128,6.85834e-01,6.80333e-01,1.06429e-02,1.53
100,129,6.87687e-01,6.79333e-01,1.06447e-02,1.54
100,130,6.87331e-01,6.84000e-01,1.06414e-02,1.54
100,131,6.88186e-01,6.81000e-01,1.06395e-02,1.55
100,132,6.86404e-01,6.75667e-01,1.06393e-02,1.53
100,133,6.88115e-01,6.83667e-01,1.06355e-02,1.54
100,134,6.85906e-01,6.85333e-01,1.06455e-02,1.54
100,135,6.88400e-01,6.80000e-01,1.06348e-02,1.54
100,136,6.90751e-01,6.80667e-01,1.06280e-02,1.54
100,137,6.85692e-01,6.79333e-01,1.06454e-02,1.54
100,138,6.88898e-01,6.79000e-01,1.06359e-02,1.54
100,139,6.89041e-01,6.82000e-01,1.06329e-02,1.54
100,140,6.86832e-01,6.85000e-01,1.06359e-02,1.54
100,141,6.87402e-01,6.81333e-01,1.06411e-02,1.54
100,142,6.86404e-01,6.85667e-01,1.06399e-02,1.54
100,143,6.86832e-01,6.80667e-01,1.06409e-02,1.54
100,144,6.90038e-01,6.89000e-01,1.06226e-02,1.55
100,145,6.89183e-01,6.82333e-01,1.06338e-02,1.54
100,146,6.90466e-01,6.77333e-01,1.06246e-02,1.54
100,147,6.89753e-01,6.82333e-01,1.06249e-02,1.54
100,148,6.89682e-01,6.83667e-01,1.06332e-02,1.54
100,149,6.86476e-01,6.83333e-01,1.06334e-02,1.53
100,150,6.86119e-01,6.79000e-01,1.06311e-02,1.54
100,151,6.90252e-01,6.83000e-01,1.06261e-02,1.54
100,152,6.87402e-01,6.78333e-01,1.06299e-02,1.53
100,153,6.85549e-01,6.85333e-01,1.06308e-02,1.53
100,154,6.88827e-01,6.83667e-01,1.06371e-02,1.54
100,155,6.86476e-01,6.84667e-01,1.06311e-02,1.53
100,156,6.89753e-01,6.80667e-01,1.06248e-02,1.53
100,157,6.86689e-01,6.86000e-01,1.06293e-02,1.54
100,158,6.85621e-01,6.79667e-01,1.06390e-02,1.54
100,159,6.89326e-01,6.87667e-01,1.06304e-02,1.53
100,160,6.88471e-01,6.82000e-01,1.06284e-02,1.54
100,161,6.89326e-01,6.82333e-01,1.06247e-02,1.54
100,162,6.91749e-01,6.88333e-01,1.06078e-02,1.54
100,163,6.90894e-01,6.91667e-01,1.06181e-02,1.54
100,164,6.88542e-01,6.83667e-01,1.06249e-02,1.54
100,165,6.90252e-01,6.82667e-01,1.06326e-02,1.54
100,166,6.87901e-01,6.81000e-01,1.06237e-02,1.54
100,167,6.88685e-01,6.90333e-01,1.06229e-02,1.55
100,168,6.86119e-01,6.86667e-01,1.06360e-02,1.54
100,169,6.89183e-01,6.87000e-01,1.06288e-02,1.54
100,170,6.89682e-01,6.85000e-01,1.06096e-02,1.54
100,171,6.85264e-01,6.88000e-01,1.06317e-02,1.54
100,172,6.91891e-01,6.83333e-01,1.06123e-02,1.54
100,173,6.88328e-01,6.88333e-01,1.06139e-02,1.54
100,174,6.90751e-01,6.85000e-01,1.06198e-02,1.54
100,175,6.89041e-01,6.83333e-01,1.06145e-02,1.54
100,176,6.88685e-01,6.86000e-01,1.06134e-02,1.55
100,177,6.91820e-01,6.80333e-01,1.06109e-02,1.53
100,178,6.89255e-01,6.82667e-01,1.06204e-02,1.55
100,179,6.89041e-01,6.85000e-01,1.06197e-02,1.54
100,180,6.93886e-01,6.88000e-01,1.06042e-02,1.54
100,181,6.89041e-01,6.85667e-01,1.06199e-02,1.54
100,182,6.89041e-01,6.83667e-01,1.06146e-02,1.55
100,183,6.91250e-01,6.88000e-01,1.06063e-02,1.54
100,184,6.92461e-01,6.84667e-01,1.06033e-02,1.54
100,185,6.86333e-01,6.85333e-01,1.06233e-02,1.54
100,186,6.89967e-01,6.86000e-01,1.06177e-02,1.54
100,187,6.87188e-01,6.86667e-01,1.06152e-02,1.54
100,188,6.90965e-01,6.89000e-01,1.06160e-02,1.54
100,189,6.89468e-01,6.81667e-01,1.06073e-02,1.55
100,190,6.88898e-01,6.89333e-01,1.06197e-02,1.55
100,191,6.87117e-01,6.83667e-01,1.06211e-02,1.54
