epoch,knn_accuracy_train,knn_accuracy_test
50,5.253906e-01,3.017578e-01
100,6.254030e-01,4.306641e-01
150,6.708829e-01,4.677734e-01
200,6.982887e-01,4.951172e-01
250,7.016369e-01,5.175781e-01
300,7.040241e-01,5.009766e-01
350,6.992498e-01,4.941406e-01
400,6.966456e-01,4.765625e-01
450,6.926463e-01,4.492188e-01
500,6.925533e-01,4.218750e-01
550,6.926153e-01,4.101562e-01
600,6.929874e-01,4.033203e-01
