epoch,itr,loss,mask-A,mask-B,time (ms)
1,0,6.928937e-02,16.00000,20.00000,1143
1,1,6.128756e-02,36.00000,12.00000,533
1,2,4.226361e-02,23.00000,16.00000,427
1,3,3.512076e-02,21.00000,20.00000,431
1,4,3.712349e-02,9.00000,20.00000,413
1,5,3.585409e-02,21.00000,20.00000,433
1,6,3.390435e-02,25.00000,16.00000,437
1,7,3.226779e-02,23.00000,16.00000,423
1,8,3.078864e-02,17.00000,20.00000,444
1,9,2.975052e-02,25.00000,16.00000,434
1,10,3.172886e-02,26.00000,16.00000,446
1,11,3.144114e-02,25.00000,16.00000,443
1,12,2.969667e-02,21.00000,16.00000,421
1,13,2.939413e-02,21.00000,16.00000,421
1,14,2.795881e-02,27.00000,16.00000,451
1,15,2.733213e-02,21.00000,16.00000,426
1,16,2.628948e-02,27.00000,16.00000,447
1,17,2.300004e-02,25.00000,16.00000,437
1,18,2.496845e-02,18.00000,16.00000,408
1,19,2.456368e-02,21.00000,16.00000,423
1,20,2.164125e-02,16.00000,20.00000,442
1,21,2.277705e-02,25.00000,16.00000,445
1,22,2.165079e-02,22.00000,16.00000,428
1,23,2.254790e-02,24.00000,16.00000,438
1,24,1.674060e-02,20.00000,20.00000,434
1,25,1.655798e-02,14.00000,20.00000,404
1,26,1.571633e-02,20.00000,20.00000,429
1,27,1.568576e-02,20.00000,20.00000,434
1,28,1.495133e-02,16.00000,20.00000,411
1,29,1.779753e-02,24.00000,16.00000,440
1,30,1.393068e-02,17.00000,20.00000,414
1,31,1.685481e-02,21.00000,16.00000,424
1,32,1.420306e-02,23.00000,20.00000,449
1,33,1.355403e-02,17.00000,20.00000,421
1,34,1.378824e-02,17.00000,20.00000,419
1,35,1.522794e-02,26.00000,16.00000,450
1,36,1.453320e-02,23.00000,16.00000,444
1,37,1.371554e-02,16.00000,20.00000,407
1,38,1.743820e-02,20.00000,16.00000,416
1,39,2.003191e-02,33.00000,12.00000,469
1,40,1.521043e-02,27.00000,16.00000,457
1,41,1.673387e-02,25.00000,16.00000,444
1,42,1.275430e-02,17.00000,20.00000,423
1,43,1.647210e-02,26.00000,16.00000,450
1,44,1.312364e-02,17.00000,20.00000,421
1,45,1.620721e-02,24.00000,16.00000,442
1,46,1.457705e-02,20.00000,20.00000,423
1,47,2.067613e-02,36.00000,12.00000,482
1,48,1.560863e-02,20.00000,16.00000,416
1,49,2.302149e-02,34.00000,12.00000,475
1,50,1.362234e-02,16.00000,20.00000,428
1,51,1.546227e-02,15.00000,20.00000,410
1,52,1.630672e-02,20.00000,20.00000,434
1,53,1.552391e-02,14.00000,20.00000,405
1,54,1.714929e-02,23.00000,16.00000,435
1,55,1.640761e-02,18.00000,20.00000,426
1,56,1.418345e-02,20.00000,20.00000,435
1,57,1.534030e-02,21.00000,16.00000,427
1,58,1.854171e-02,25.00000,16.00000,447
1,59,1.988011e-02,21.00000,16.00000,426
1,60,2.204544e-02,35.00000,12.00000,478
1,61,2.075351e-02,33.00000,12.00000,472
1,62,1.794131e-02,13.00000,20.00000,400
1,63,1.481481e-02,17.00000,20.00000,422
1,64,2.161823e-02,33.00000,12.00000,474
1,65,1.614284e-02,17.00000,20.00000,423
1,66,1.870131e-02,22.00000,16.00000,429
1,67,1.447151e-02,17.00000,20.00000,422
1,68,2.034024e-02,24.00000,16.00000,442
1,69,1.816097e-02,12.00000,20.00000,398
1,70,1.939106e-02,27.00000,16.00000,453
1,71,2.118030e-02,21.00000,16.00000,428
1,72,1.819375e-02,21.00000,16.00000,429
1,73,1.839741e-02,27.00000,16.00000,459
1,74,1.819602e-02,14.00000,20.00000,407
1,75,1.765944e-02,16.00000,20.00000,414
1,76,2.149205e-02,30.00000,16.00000,470
1,77,2.242086e-02,21.00000,16.00000,450
1,78,1.952448e-02,21.00000,16.00000,430
1,79,2.222233e-02,21.00000,16.00000,428
1,80,1.621608e-02,16.00000,20.00000,437
1,81,1.991782e-02,8.00000,20.00000,376
1,82,1.966241e-02,26.00000,16.00000,455
1,83,1.581026e-02,16.00000,20.00000,415
1,84,1.453860e-02,19.00000,20.00000,433
