epoch,loss,loss_L2,loss_PKT,cross_mse
1,2.131954e-02,0.000000e+00,0.000000e+00,0.000000e+00
2,1.973446e-02,0.000000e+00,0.000000e+00,0.000000e+00
3,1.879874e-02,0.000000e+00,0.000000e+00,0.000000e+00
4,1.843227e-02,0.000000e+00,0.000000e+00,0.000000e+00
5,1.678473e-02,0.000000e+00,0.000000e+00,0.000000e+00
6,1.454842e-02,0.000000e+00,0.000000e+00,0.000000e+00
7,1.145015e-02,0.000000e+00,0.000000e+00,0.000000e+00
8,9.074920e-03,0.000000e+00,0.000000e+00,0.000000e+00
9,8.035090e-03,0.000000e+00,0.000000e+00,0.000000e+00
10,7.484781e-03,0.000000e+00,0.000000e+00,0.000000e+00
11,6.830975e-03,0.000000e+00,0.000000e+00,0.000000e+00
12,6.606097e-03,0.000000e+00,0.000000e+00,0.000000e+00
13,6.549746e-03,0.000000e+00,0.000000e+00,0.000000e+00
14,6.576195e-03,0.000000e+00,0.000000e+00,0.000000e+00
15,6.567492e-03,0.000000e+00,0.000000e+00,0.000000e+00
16,6.685485e-03,0.000000e+00,0.000000e+00,0.000000e+00
17,6.733354e-03,0.000000e+00,0.000000e+00,0.000000e+00
18,6.770723e-03,0.000000e+00,0.000000e+00,0.000000e+00
19,6.723238e-03,0.000000e+00,0.000000e+00,0.000000e+00
20,6.595993e-03,0.000000e+00,0.000000e+00,0.000000e+00
21,6.800711e-03,0.000000e+00,0.000000e+00,0.000000e+00
22,6.750908e-03,0.000000e+00,0.000000e+00,0.000000e+00
23,6.713413e-03,0.000000e+00,0.000000e+00,0.000000e+00
24,6.743260e-03,0.000000e+00,0.000000e+00,0.000000e+00
25,6.762106e-03,0.000000e+00,0.000000e+00,0.000000e+00
26,6.665461e-03,0.000000e+00,0.000000e+00,0.000000e+00
27,6.725479e-03,0.000000e+00,0.000000e+00,0.000000e+00
28,6.585213e-03,0.000000e+00,0.000000e+00,0.000000e+00
29,6.483854e-03,0.000000e+00,0.000000e+00,0.000000e+00
30,6.555184e-03,0.000000e+00,0.000000e+00,0.000000e+00
31,6.559460e-03,0.000000e+00,0.000000e+00,0.000000e+00
32,6.410527e-03,0.000000e+00,0.000000e+00,0.000000e+00
33,6.293091e-03,0.000000e+00,0.000000e+00,0.000000e+00
34,6.333678e-03,0.000000e+00,0.000000e+00,0.000000e+00
35,6.375911e-03,0.000000e+00,0.000000e+00,0.000000e+00
36,6.191107e-03,0.000000e+00,0.000000e+00,0.000000e+00
37,6.159151e-03,0.000000e+00,0.000000e+00,0.000000e+00
38,6.080737e-03,0.000000e+00,0.000000e+00,0.000000e+00
39,5.885535e-03,0.000000e+00,0.000000e+00,0.000000e+00
40,5.809236e-03,0.000000e+00,0.000000e+00,0.000000e+00
41,5.836912e-03,0.000000e+00,0.000000e+00,0.000000e+00
42,5.638943e-03,0.000000e+00,0.000000e+00,0.000000e+00
43,5.511664e-03,0.000000e+00,0.000000e+00,0.000000e+00
44,5.560890e-03,0.000000e+00,0.000000e+00,0.000000e+00
45,5.485217e-03,0.000000e+00,0.000000e+00,0.000000e+00
46,5.487672e-03,0.000000e+00,0.000000e+00,0.000000e+00
47,5.397496e-03,0.000000e+00,0.000000e+00,0.000000e+00
48,5.361910e-03,0.000000e+00,0.000000e+00,0.000000e+00
49,5.225442e-03,0.000000e+00,0.000000e+00,0.000000e+00
50,5.141144e-03,0.000000e+00,0.000000e+00,0.000000e+00
51,5.120617e-03,0.000000e+00,0.000000e+00,0.000000e+00
52,4.872539e-03,0.000000e+00,0.000000e+00,0.000000e+00
53,4.760740e-03,0.000000e+00,0.000000e+00,0.000000e+00
54,4.801613e-03,0.000000e+00,0.000000e+00,0.000000e+00
55,4.909143e-03,0.000000e+00,0.000000e+00,0.000000e+00
56,4.810184e-03,0.000000e+00,0.000000e+00,0.000000e+00
57,4.748440e-03,0.000000e+00,0.000000e+00,0.000000e+00
58,4.769353e-03,0.000000e+00,0.000000e+00,0.000000e+00
59,4.700144e-03,0.000000e+00,0.000000e+00,0.000000e+00
60,4.636615e-03,0.000000e+00,0.000000e+00,0.000000e+00
61,4.632899e-03,0.000000e+00,0.000000e+00,0.000000e+00
62,4.569346e-03,0.000000e+00,0.000000e+00,0.000000e+00
63,4.603488e-03,0.000000e+00,0.000000e+00,0.000000e+00
64,4.561490e-03,0.000000e+00,0.000000e+00,0.000000e+00
65,4.579476e-03,0.000000e+00,0.000000e+00,0.000000e+00
66,4.576293e-03,0.000000e+00,0.000000e+00,0.000000e+00
67,4.451345e-03,0.000000e+00,0.000000e+00,0.000000e+00
68,4.521415e-03,0.000000e+00,0.000000e+00,0.000000e+00
69,4.607300e-03,0.000000e+00,0.000000e+00,0.000000e+00
70,4.500464e-03,0.000000e+00,0.000000e+00,0.000000e+00
71,4.494951e-03,0.000000e+00,0.000000e+00,0.000000e+00
72,4.498177e-03,0.000000e+00,0.000000e+00,0.000000e+00
73,4.459973e-03,0.000000e+00,0.000000e+00,0.000000e+00
74,4.467541e-03,0.000000e+00,0.000000e+00,0.000000e+00
75,4.448068e-03,0.000000e+00,0.000000e+00,0.000000e+00
76,4.457359e-03,0.000000e+00,0.000000e+00,0.000000e+00
77,4.443669e-03,0.000000e+00,0.000000e+00,0.000000e+00
78,4.472690e-03,0.000000e+00,0.000000e+00,0.000000e+00
79,4.514198e-03,0.000000e+00,0.000000e+00,0.000000e+00
80,4.464316e-03,0.000000e+00,0.000000e+00,0.000000e+00
81,4.435304e-03,0.000000e+00,0.000000e+00,0.000000e+00
82,4.410823e-03,0.000000e+00,0.000000e+00,0.000000e+00
83,4.457352e-03,0.000000e+00,0.000000e+00,0.000000e+00
84,4.450861e-03,0.000000e+00,0.000000e+00,0.000000e+00
85,4.442905e-03,0.000000e+00,0.000000e+00,0.000000e+00
86,4.500606e-03,0.000000e+00,0.000000e+00,0.000000e+00
87,4.464695e-03,0.000000e+00,0.000000e+00,0.000000e+00
88,4.497088e-03,0.000000e+00,0.000000e+00,0.000000e+00
89,4.582290e-03,0.000000e+00,0.000000e+00,0.000000e+00
90,4.639956e-03,0.000000e+00,0.000000e+00,0.000000e+00
91,4.659554e-03,0.000000e+00,0.000000e+00,0.000000e+00
92,4.682463e-03,0.000000e+00,0.000000e+00,0.000000e+00
93,4.715748e-03,0.000000e+00,0.000000e+00,0.000000e+00
94,4.733004e-03,0.000000e+00,0.000000e+00,0.000000e+00
95,4.752713e-03,0.000000e+00,0.000000e+00,0.000000e+00
96,4.748335e-03,0.000000e+00,0.000000e+00,0.000000e+00
97,4.726788e-03,0.000000e+00,0.000000e+00,0.000000e+00
98,4.850420e-03,0.000000e+00,0.000000e+00,0.000000e+00
99,4.841050e-03,0.000000e+00,0.000000e+00,0.000000e+00
100,4.937815e-03,0.000000e+00,0.000000e+00,0.000000e+00
101,4.983116e-03,0.000000e+00,0.000000e+00,0.000000e+00
102,5.091835e-03,0.000000e+00,0.000000e+00,0.000000e+00
103,5.069152e-03,0.000000e+00,0.000000e+00,0.000000e+00
104,5.081957e-03,0.000000e+00,0.000000e+00,0.000000e+00
105,5.091542e-03,0.000000e+00,0.000000e+00,0.000000e+00
106,5.093104e-03,0.000000e+00,0.000000e+00,0.000000e+00
107,5.152663e-03,0.000000e+00,0.000000e+00,0.000000e+00
108,5.254204e-03,0.000000e+00,0.000000e+00,0.000000e+00
109,5.306860e-03,0.000000e+00,0.000000e+00,0.000000e+00
110,5.256998e-03,0.000000e+00,0.000000e+00,0.000000e+00
111,5.402565e-03,0.000000e+00,0.000000e+00,0.000000e+00
112,5.357029e-03,0.000000e+00,0.000000e+00,0.000000e+00
