epoch,loss
1,7.772666e-04
2,6.476861e-04
3,6.407283e-04
4,5.853439e-04
5,5.001532e-04
6,4.196153e-04
7,3.636876e-04
8,3.290698e-04
9,3.052906e-04
10,2.926401e-04
11,2.872872e-04
12,2.897341e-04
13,2.992609e-04
14,3.179709e-04
15,3.415315e-04
16,3.689838e-04
17,3.933867e-04
18,4.142800e-04
19,4.324466e-04
20,4.514404e-04
21,4.693766e-04
22,4.877583e-04
23,5.050759e-04
24,5.224991e-04
25,5.305314e-04
26,5.487674e-04
27,5.591346e-04
28,5.696542e-04
29,5.822841e-04
30,5.906046e-04
31,6.045360e-04
32,6.357041e-04
33,6.328274e-04
34,6.475445e-04
35,6.448619e-04
36,6.549106e-04
37,6.604779e-04
38,6.763693e-04
39,6.772755e-04
40,7.086397e-04
41,7.055623e-04
42,7.220821e-04
43,7.266335e-04
44,7.296079e-04
45,7.222563e-04
46,7.318707e-04
47,7.550883e-04
48,7.548555e-04
49,7.690423e-04
50,7.751183e-04
51,7.718569e-04
52,7.845349e-04
53,7.909787e-04
54,7.970320e-04
55,7.965240e-04
56,8.037390e-04
57,8.253950e-04
58,8.055255e-04
59,8.085379e-04
60,8.158230e-04
61,8.168675e-04
62,8.246319e-04
63,8.270476e-04
64,8.221022e-04
65,8.215545e-04
66,8.506482e-04
67,8.403615e-04
68,8.369649e-04
69,8.366558e-04
70,8.452648e-04
71,8.395314e-04
72,8.518406e-04
73,8.592941e-04
74,8.824651e-04
75,8.766213e-04
76,8.659341e-04
77,8.873358e-04
78,8.730808e-04
79,8.689619e-04
80,8.533209e-04
81,8.554527e-04
82,8.506221e-04
83,8.436846e-04
84,8.443423e-04
85,8.499965e-04
86,8.306614e-04
87,8.843341e-04
88,8.564397e-04
89,8.484662e-04
90,8.441036e-04
91,8.525864e-04
92,8.505401e-04
93,8.472515e-04
94,8.502474e-04
95,8.472674e-04
96,8.531416e-04
97,8.415364e-04
98,8.372740e-04
99,8.382045e-04
100,8.499928e-04
101,8.470866e-04
102,8.374503e-04
103,8.404796e-04
104,8.435260e-04
105,8.383109e-04
106,8.425346e-04
107,8.417422e-04
108,8.408479e-04
109,8.403170e-04
110,8.361806e-04
111,8.584405e-04
112,8.408455e-04
113,8.471702e-04
114,8.403268e-04
115,8.408110e-04
116,8.415855e-04
117,8.310822e-04
118,8.368145e-04
119,8.348187e-04
120,8.293401e-04
121,8.261670e-04
122,8.254430e-04
123,8.249213e-04
124,8.181175e-04
125,8.183066e-04
126,8.285184e-04
127,8.423572e-04
128,8.240457e-04
129,8.190707e-04
130,8.184894e-04
131,8.208492e-04
132,8.091379e-04
133,8.223573e-04
134,8.099628e-04
135,8.081521e-04
136,8.264401e-04
137,8.212171e-04
138,8.179256e-04
139,8.087470e-04
140,8.160635e-04
141,8.079555e-04
142,8.148703e-04
143,8.160268e-04
144,7.999498e-04
145,8.142122e-04
146,8.097847e-04
147,8.194918e-04
148,8.079032e-04
149,8.025207e-04
150,8.137357e-04
151,8.009312e-04
152,8.148542e-04
153,7.976831e-04
154,8.011663e-04
155,7.995908e-04
156,8.023261e-04
157,7.975716e-04
158,8.000135e-04
159,8.084845e-04
160,8.053776e-04
161,8.007887e-04
162,7.950836e-04
163,7.949188e-04
164,7.919099e-04
165,7.936123e-04
166,8.023201e-04
167,7.980138e-04
168,8.027325e-04
169,7.960662e-04
170,7.945605e-04
171,7.924531e-04
172,7.875442e-04
173,7.970976e-04
174,7.974406e-04
175,8.009154e-04
176,7.891539e-04
177,7.874068e-04
178,7.963258e-04
179,7.923228e-04
180,7.852282e-04
181,7.962662e-04
182,7.989112e-04
183,7.975631e-04
184,8.026216e-04
185,7.952981e-04
186,8.031230e-04
187,7.934641e-04
188,8.123207e-04
189,7.952994e-04
190,7.976220e-04
191,8.041121e-04
192,7.962741e-04
193,8.058135e-04
194,7.936181e-04
195,8.004636e-04
196,7.937930e-04
197,8.020863e-04
198,7.960116e-04
199,7.987309e-04
200,7.963834e-04
201,7.931406e-04
202,7.927454e-04
203,8.040319e-04
204,8.101609e-04
205,7.979944e-04
206,7.981088e-04
207,8.015542e-04
208,8.057655e-04
209,8.007821e-04
210,8.047850e-04
211,7.992284e-04
212,8.119947e-04
213,7.999736e-04
214,8.014874e-04
215,8.083163e-04
216,7.993678e-04
217,8.011649e-04
218,8.008540e-04
219,7.993463e-04
220,7.952924e-04
221,8.012601e-04
222,8.089729e-04
223,8.084368e-04
224,8.013237e-04
225,7.954904e-04
226,7.894028e-04
227,7.956836e-04
228,8.046835e-04
229,7.920966e-04
230,7.996122e-04
231,7.848198e-04
232,7.993726e-04
233,8.112329e-04
234,7.977837e-04
235,8.003956e-04
236,7.961373e-04
237,7.964324e-04
238,8.056910e-04
239,7.913686e-04
240,8.018805e-04
241,7.857947e-04
242,7.944720e-04
243,7.928880e-04
244,7.911922e-04
245,7.837874e-04
246,7.938350e-04
247,7.916117e-04
248,7.896096e-04
249,7.879777e-04
250,7.799588e-04
251,7.841223e-04
252,7.855660e-04
253,7.920660e-04
254,7.840090e-04
255,7.864196e-04
256,7.900240e-04
257,7.846453e-04
258,7.870317e-04
259,7.761717e-04
260,7.814370e-04
261,7.808496e-04
262,7.795338e-04
263,7.768035e-04
264,7.644994e-04
265,7.824163e-04
266,7.724533e-04
267,7.759037e-04
268,7.783039e-04
269,7.695485e-04
270,7.743709e-04
271,7.579987e-04
272,7.750159e-04
273,7.763936e-04
274,7.668902e-04
275,7.665077e-04
276,7.606095e-04
277,7.671079e-04
278,7.773365e-04
279,7.689667e-04
280,7.616774e-04
281,7.680319e-04
282,7.690889e-04
283,7.670648e-04
284,7.549070e-04
285,7.718721e-04
286,7.685152e-04
287,7.614282e-04
288,7.586278e-04
289,7.609929e-04
290,7.633233e-04
291,7.608511e-04
292,7.611010e-04
293,7.575012e-04
294,7.590052e-04
295,7.632574e-04
296,7.646459e-04
297,7.560585e-04
298,7.644310e-04
299,7.636228e-04
300,7.642492e-04
