epoch,train_accuracy,val_accuracy,loss,time
1,2.34787e-01,2.74333e-01,1.39439e-02,1.5245718490041327
2,2.79749e-01,2.92000e-01,1.37347e-02,1.5288352800125722
3,3.02123e-01,3.05333e-01,1.36075e-02,1.5298827420047019
4,3.14593e-01,3.41667e-01,1.35332e-02,1.5228141180123203
5,3.28417e-01,3.56000e-01,1.34616e-02,1.522458799998276
6,3.30056e-01,3.38333e-01,1.34262e-02,1.528100269002607
7,3.38107e-01,3.60000e-01,1.33780e-02,1.5263699349889066
8,3.39818e-01,3.58667e-01,1.33548e-02,1.5245233179884963
9,3.47941e-01,3.63667e-01,1.33121e-02,1.5226969470095355
10,3.50506e-01,3.31000e-01,1.32924e-02,1.5253721350163687
11,3.50862e-01,3.53667e-01,1.32808e-02,1.5256870739976875
12,3.52287e-01,3.59000e-01,1.32649e-02,1.5301711010106374
13,3.55423e-01,3.66333e-01,1.32317e-02,1.530502231005812
14,3.57631e-01,3.72000e-01,1.32240e-02,1.5261610629968345
15,3.56278e-01,3.55667e-01,1.32152e-02,1.521541698020883
16,3.55779e-01,3.54333e-01,1.32087e-02,1.5243187519954517
17,3.58273e-01,3.69333e-01,1.31889e-02,1.518001432006713
18,3.55494e-01,3.68333e-01,1.31957e-02,1.5220130870002322
19,3.59698e-01,3.71667e-01,1.31766e-02,1.5268572919885628
20,3.58487e-01,3.69000e-01,1.31753e-02,1.5231376040028408
21,3.61479e-01,3.59333e-01,1.31645e-02,1.5217629390244838
22,3.61265e-01,3.62333e-01,1.31614e-02,1.5178216120111756
23,3.59983e-01,3.77333e-01,1.31657e-02,1.5275428660097532
24,3.64543e-01,3.74667e-01,1.31384e-02,1.5368631920136977
25,3.63831e-01,3.69000e-01,1.31405e-02,1.5213242340250872
26,3.63332e-01,3.74333e-01,1.31383e-02,1.528639228985412
27,3.65185e-01,3.67667e-01,1.31300e-02,1.5242124950163998
28,3.64472e-01,3.47667e-01,1.31318e-02,1.523714167997241
29,3.66681e-01,3.60333e-01,1.31219e-02,1.5191512140154373
30,3.65612e-01,3.76667e-01,1.31129e-02,1.5222754639980849
31,3.65826e-01,3.73667e-01,1.31087e-02,1.5208587310044095
32,3.68391e-01,3.64667e-01,1.30968e-02,1.5248674169997685
33,3.66823e-01,3.67667e-01,1.31019e-02,1.5298528679995798
34,3.68819e-01,3.54333e-01,1.30948e-02,1.5229418640083168
35,3.68890e-01,3.75333e-01,1.30899e-02,1.5277350090036634
36,3.68890e-01,3.72000e-01,1.30852e-02,1.5229773670143913
37,3.65541e-01,3.81000e-01,1.31086e-02,1.5348707619996276
38,3.69317e-01,3.74667e-01,1.30799e-02,1.5336904390132986
39,3.69959e-01,3.73333e-01,1.30825e-02,1.5272315490001347
40,3.65185e-01,3.69667e-01,1.30946e-02,1.5336771389993373
41,3.66895e-01,3.65000e-01,1.30958e-02,1.5306869499909226
42,3.68534e-01,3.76667e-01,1.30825e-02,1.5245025230105966
43,3.67678e-01,3.80000e-01,1.30833e-02,1.5343210200080648
44,3.68605e-01,3.82000e-01,1.30712e-02,1.538669720001053
45,3.71526e-01,3.79000e-01,1.30588e-02,1.5344936719920952
46,3.69602e-01,3.84000e-01,1.30668e-02,1.5294055879930966
47,3.69175e-01,3.63333e-01,1.30740e-02,1.5291220159851946
48,3.68890e-01,3.70667e-01,1.30679e-02,1.532229806005489
49,3.69246e-01,3.78667e-01,1.30587e-02,1.5296312310092617
50,3.69175e-01,3.82000e-01,1.30674e-02,1.533157049008878
51,3.69531e-01,3.82333e-01,1.30568e-02,1.5258036509912927
52,3.70101e-01,3.77000e-01,1.30578e-02,1.5231652079964988
53,3.69816e-01,3.84333e-01,1.30641e-02,1.5389097959850915
54,3.74448e-01,3.74333e-01,1.30494e-02,1.5328500669857021
55,3.71526e-01,3.72000e-01,1.30504e-02,1.5286992009787355
56,3.71028e-01,3.81333e-01,1.30483e-02,1.5295865100051742
57,3.72453e-01,3.70000e-01,1.30391e-02,1.5324693949951325
58,3.71740e-01,3.55000e-01,1.30486e-02,1.5276698640082031
59,3.71455e-01,3.81333e-01,1.30559e-02,1.5244824580149725
60,3.71598e-01,3.82667e-01,1.30454e-02,1.5215497709868941
61,3.73165e-01,3.65333e-01,1.30468e-02,1.5292915049940348
62,3.72951e-01,3.83333e-01,1.30364e-02,1.531890187994577
63,3.69959e-01,3.71000e-01,1.30530e-02,1.5223764159891289
64,3.62833e-01,3.76000e-01,1.30824e-02,1.5312870649795514
65,3.69602e-01,3.81667e-01,1.30538e-02,1.5338378580054268
66,3.73664e-01,3.86667e-01,1.30407e-02,1.528099293995183
67,3.72666e-01,3.71000e-01,1.30358e-02,1.5283423729997594
68,3.73094e-01,3.79333e-01,1.30324e-02,1.5315975089906715
69,3.71170e-01,3.72333e-01,1.30472e-02,1.5206543450185563
70,3.72524e-01,3.83333e-01,1.30363e-02,1.5265190119971521
71,3.74804e-01,3.85000e-01,1.30252e-02,1.5390398050076328
72,3.70529e-01,3.80667e-01,1.30419e-02,1.5303500579902902
73,3.70885e-01,3.80667e-01,1.30302e-02,1.525754504982615
74,3.72239e-01,3.76333e-01,1.30329e-02,1.5287773870222736
75,3.71384e-01,3.87667e-01,1.30462e-02,1.5366887619893532
76,3.71170e-01,3.79000e-01,1.30352e-02,1.5251922250026837
77,3.73664e-01,3.77333e-01,1.30271e-02,1.533267610007897
78,3.73308e-01,3.82333e-01,1.30283e-02,1.530065689003095
79,3.72595e-01,3.82000e-01,1.30298e-02,1.5311785999801941
80,3.73379e-01,3.78667e-01,1.30298e-02,1.5235572380188387
81,3.67678e-01,3.78333e-01,1.30534e-02,1.5317860399954952
82,3.74947e-01,3.84333e-01,1.30311e-02,1.5371772589860484
83,3.73236e-01,3.76000e-01,1.30240e-02,1.5229147570207715
84,3.74804e-01,3.80000e-01,1.30209e-02,1.533531964989379
85,3.73806e-01,3.82333e-01,1.30302e-02,1.5322600070212502
86,3.75588e-01,3.84000e-01,1.30139e-02,1.5255035879963543
87,3.72239e-01,3.72000e-01,1.30266e-02,1.5307643220003229
88,3.74804e-01,3.82667e-01,1.30237e-02,1.5303076119744219
89,3.73023e-01,3.75333e-01,1.30214e-02,1.5381212180072907
90,3.75588e-01,3.84333e-01,1.30190e-02,1.527964560984401
91,3.71740e-01,3.77667e-01,1.30276e-02,1.5247796629846562
92,3.73165e-01,3.81333e-01,1.30240e-02,1.5245851390063763
93,3.73593e-01,3.89667e-01,1.30177e-02,1.5209261080017313
94,3.73806e-01,3.86000e-01,1.30144e-02,1.5305568629992194
95,3.71455e-01,3.85000e-01,1.30278e-02,1.5261762450099923
96,3.75659e-01,3.86000e-01,1.30091e-02,1.529649114003405
97,3.75944e-01,3.77000e-01,1.30058e-02,1.518322530988371
98,3.74234e-01,3.82667e-01,1.30289e-02,1.5281926930183545
99,3.74662e-01,3.81333e-01,1.30213e-02,1.5235861350083724
100,3.71811e-01,3.82000e-01,1.30183e-02,1.5212363280006684
101,3.72809e-01,3.75333e-01,1.30211e-02,1.5245401169813704
102,3.73308e-01,3.85667e-01,1.30186e-02,1.5276805410103407
103,3.74091e-01,3.82333e-01,1.30112e-02,1.5218878669838887
104,3.74662e-01,3.82333e-01,1.30091e-02,1.515886467997916
105,3.74875e-01,3.74000e-01,1.30131e-02,1.5293957150133792
