epoch,train_accuracy,val_accuracy,loss,time
1,3.82001e-01,5.46667e-01,1.29916e-02,1.56
2,5.82015e-01,6.71000e-01,1.15780e-02,1.55
3,6.56976e-01,6.98667e-01,1.10255e-02,1.55
4,6.79706e-01,7.07000e-01,1.08340e-02,1.56
5,6.97948e-01,7.07667e-01,1.06864e-02,1.55
6,7.07710e-01,7.18333e-01,1.06115e-02,1.54
7,7.13695e-01,7.17333e-01,1.05571e-02,1.54
8,7.16474e-01,7.26667e-01,1.05235e-02,1.55
9,7.19396e-01,7.29000e-01,1.04898e-02,1.57
10,7.23244e-01,7.30333e-01,1.04568e-02,1.54
11,7.24526e-01,7.31000e-01,1.04439e-02,1.55
12,7.27946e-01,7.33333e-01,1.04107e-02,1.54
13,7.29870e-01,7.39667e-01,1.03955e-02,1.55
14,7.26593e-01,7.38333e-01,1.03914e-02,1.53
15,7.34787e-01,7.32333e-01,1.03585e-02,1.54
16,7.31153e-01,7.35333e-01,1.03591e-02,1.54
17,7.34431e-01,7.43000e-01,1.03400e-02,1.54
18,7.34431e-01,7.40000e-01,1.03292e-02,1.54
19,7.35571e-01,7.40333e-01,1.03176e-02,1.55
20,7.36497e-01,7.43000e-01,1.03147e-02,1.54
21,7.37281e-01,7.37667e-01,1.03033e-02,1.55
22,7.38065e-01,7.45667e-01,1.02953e-02,1.55
23,7.38278e-01,7.42333e-01,1.02917e-02,1.56
24,7.36853e-01,7.46000e-01,1.02894e-02,1.54
25,7.41485e-01,7.42000e-01,1.02760e-02,1.54
26,7.41414e-01,7.47333e-01,1.02701e-02,1.53
27,7.42910e-01,7.44333e-01,1.02578e-02,1.55
28,7.40986e-01,7.46000e-01,1.02665e-02,1.54
29,7.41342e-01,7.47667e-01,1.02565e-02,1.54
30,7.40772e-01,7.47333e-01,1.02513e-02,1.55
31,7.42768e-01,7.49333e-01,1.02499e-02,1.54
32,7.42411e-01,7.48000e-01,1.02483e-02,1.53
33,7.41912e-01,7.46000e-01,1.02516e-02,1.54
34,7.44193e-01,7.46667e-01,1.02451e-02,1.54
35,7.45262e-01,7.46667e-01,1.02259e-02,1.54
36,7.44834e-01,7.45333e-01,1.02187e-02,1.54
37,7.45119e-01,7.47667e-01,1.02297e-02,1.54
38,7.45475e-01,7.48000e-01,1.02151e-02,1.54
39,7.48753e-01,7.51667e-01,1.02091e-02,1.54
40,7.43836e-01,7.45667e-01,1.02265e-02,1.54
41,7.46758e-01,7.48667e-01,1.02041e-02,1.54
42,7.47043e-01,7.50333e-01,1.02075e-02,1.53
43,7.46900e-01,7.50333e-01,1.02076e-02,1.54
44,7.48254e-01,7.51333e-01,1.02060e-02,1.54
45,7.49679e-01,7.48333e-01,1.01960e-02,1.54
46,7.51176e-01,7.55000e-01,1.01936e-02,1.53
47,7.49394e-01,7.50667e-01,1.02038e-02,1.55
48,7.48611e-01,7.49333e-01,1.01922e-02,1.54
49,7.49608e-01,7.51333e-01,1.01797e-02,1.54
50,7.50321e-01,7.53333e-01,1.01888e-02,1.54
51,7.47328e-01,7.56333e-01,1.01932e-02,1.56
52,7.49537e-01,7.52000e-01,1.01774e-02,1.55
53,7.49964e-01,7.54333e-01,1.01803e-02,1.54
54,7.48112e-01,7.52000e-01,1.01904e-02,1.55
55,7.48112e-01,7.52000e-01,1.01865e-02,1.55
56,7.49466e-01,7.52667e-01,1.01756e-02,1.54
57,7.50107e-01,7.53333e-01,1.01802e-02,1.54
58,7.50748e-01,7.55000e-01,1.01718e-02,1.55
59,7.48254e-01,7.55333e-01,1.01722e-02,1.54
60,7.53028e-01,7.55000e-01,1.01571e-02,1.54
61,7.53527e-01,7.55667e-01,1.01654e-02,1.55
62,7.52458e-01,7.52000e-01,1.01669e-02,1.54
63,7.50392e-01,7.55000e-01,1.01732e-02,1.54
64,7.51033e-01,7.55333e-01,1.01641e-02,1.54
65,7.49608e-01,7.59000e-01,1.01627e-02,1.54
66,7.49537e-01,7.56000e-01,1.01692e-02,1.53
67,7.52743e-01,7.51667e-01,1.01550e-02,1.54
68,7.51675e-01,7.55667e-01,1.01586e-02,1.54
69,7.52957e-01,7.51667e-01,1.01482e-02,1.54
70,7.47898e-01,7.54333e-01,1.01651e-02,1.54
71,7.49964e-01,7.54000e-01,1.01674e-02,1.54
72,7.53171e-01,7.60667e-01,1.01535e-02,1.55
73,7.55736e-01,7.53000e-01,1.01417e-02,1.54
74,7.48824e-01,7.56000e-01,1.01642e-02,1.54
75,7.53385e-01,7.52333e-01,1.01444e-02,1.54
76,7.53171e-01,7.59667e-01,1.01453e-02,1.54
77,7.51746e-01,7.58333e-01,1.01507e-02,1.54
78,7.54097e-01,7.54667e-01,1.01431e-02,1.53
79,7.54810e-01,7.59667e-01,1.01387e-02,1.54
80,7.52815e-01,7.54333e-01,1.01368e-02,1.55
81,7.55166e-01,7.55667e-01,1.01221e-02,1.53
82,7.53741e-01,7.58000e-01,1.01415e-02,1.54
83,7.54667e-01,7.58667e-01,1.01316e-02,1.55
84,7.56235e-01,7.58667e-01,1.01256e-02,1.54
85,7.53456e-01,7.56000e-01,1.01409e-02,1.54
86,7.55024e-01,7.56667e-01,1.01311e-02,1.55
87,7.56662e-01,7.57000e-01,1.01293e-02,1.54
88,7.57090e-01,7.60333e-01,1.01149e-02,1.54
89,7.54738e-01,7.58667e-01,1.01388e-02,1.54
90,7.55166e-01,7.57667e-01,1.01346e-02,1.54
91,7.53456e-01,7.60000e-01,1.01260e-02,1.55
92,7.52815e-01,7.60333e-01,1.01322e-02,1.54
93,7.55522e-01,7.58333e-01,1.01265e-02,1.54
94,7.54026e-01,7.59000e-01,1.01383e-02,1.54
95,7.61793e-01,7.58000e-01,1.01071e-02,1.54
96,7.51675e-01,7.58000e-01,1.01341e-02,1.54
97,7.59584e-01,7.56667e-01,1.01110e-02,1.55
98,7.54453e-01,7.60000e-01,1.01226e-02,1.55
99,7.57731e-01,7.57667e-01,1.01124e-02,1.54
100,7.54738e-01,7.59333e-01,1.01307e-02,1.54
101,7.55665e-01,7.54667e-01,1.01202e-02,1.55
102,7.58159e-01,7.56000e-01,1.01073e-02,1.54
103,7.59584e-01,7.58667e-01,1.01097e-02,1.55
104,7.54026e-01,7.57000e-01,1.01273e-02,1.54
105,7.56377e-01,7.55000e-01,1.01150e-02,1.55
106,7.57945e-01,7.59333e-01,1.01076e-02,1.54
107,7.56021e-01,7.60333e-01,1.01247e-02,1.55
108,7.57589e-01,7.57667e-01,1.01122e-02,1.54
109,7.55950e-01,7.57000e-01,1.01221e-02,1.54
110,7.52601e-01,7.53667e-01,1.01206e-02,1.54
111,7.57802e-01,7.61000e-01,1.01061e-02,1.55
112,7.61365e-01,7.56667e-01,1.00835e-02,1.53
113,7.56805e-01,7.62000e-01,1.01013e-02,1.55
114,7.57090e-01,7.60667e-01,1.01157e-02,1.54
115,7.57802e-01,7.60000e-01,1.01019e-02,1.55
116,7.54382e-01,7.60333e-01,1.01172e-02,1.54
117,7.57874e-01,7.58333e-01,1.00979e-02,1.55
118,7.57660e-01,7.58333e-01,1.01027e-02,1.55
119,7.58230e-01,7.58667e-01,1.01072e-02,1.55
120,7.55879e-01,7.60333e-01,1.01160e-02,1.53
121,7.59014e-01,7.58333e-01,1.01014e-02,1.55
122,7.58373e-01,7.61667e-01,1.01052e-02,1.56
123,7.58586e-01,7.59333e-01,1.00959e-02,1.54
124,7.57232e-01,7.61667e-01,1.01082e-02,1.55
125,7.57019e-01,7.63000e-01,1.01028e-02,1.55
126,7.59370e-01,7.58667e-01,1.00971e-02,1.55
127,7.58159e-01,7.57667e-01,1.00948e-02,1.54
128,7.56021e-01,7.61333e-01,1.01081e-02,1.54
129,7.59156e-01,7.63333e-01,1.00969e-02,1.55
130,7.58586e-01,7.60333e-01,1.01079e-02,1.54
131,7.59085e-01,7.62333e-01,1.01019e-02,1.55
132,7.59940e-01,7.57667e-01,1.00944e-02,1.54
133,7.60368e-01,7.61000e-01,1.00846e-02,1.55
134,7.58658e-01,7.61667e-01,1.00990e-02,1.56
135,7.58373e-01,7.63000e-01,1.00997e-02,1.55
136,7.58159e-01,7.61333e-01,1.01017e-02,1.55
137,7.55522e-01,7.60667e-01,1.01087e-02,1.55
138,7.54952e-01,7.61000e-01,1.01079e-02,1.55
139,7.58586e-01,7.61667e-01,1.00888e-02,1.54
140,7.60439e-01,7.60333e-01,1.00865e-02,1.54
141,7.61365e-01,7.56333e-01,1.00899e-02,1.54
