epoch,train_accuracy,val_accuracy,loss,time
1,4.18056e-01,5.24000e-01,1.27064e-02,1.53
2,5.14180e-01,5.59667e-01,1.19834e-02,1.51
3,5.50449e-01,5.76333e-01,1.17085e-02,1.51
4,5.71897e-01,5.91000e-01,1.15471e-02,1.50
5,5.81089e-01,5.99667e-01,1.14826e-02,1.51
6,5.89141e-01,6.03667e-01,1.14300e-02,1.51
7,5.99259e-01,6.13000e-01,1.13485e-02,1.49
8,6.06171e-01,6.10000e-01,1.13106e-02,1.51
9,6.06741e-01,6.21000e-01,1.12779e-02,1.51
10,6.10945e-01,6.22333e-01,1.12451e-02,1.57
11,6.17857e-01,6.24000e-01,1.12135e-02,1.50
12,6.17429e-01,6.26333e-01,1.11945e-02,1.52
13,6.20208e-01,6.28333e-01,1.11680e-02,1.50
14,6.21348e-01,6.30667e-01,1.11440e-02,1.49
15,6.25338e-01,6.32333e-01,1.11419e-02,1.49
16,6.31609e-01,6.40000e-01,1.10989e-02,1.50
17,6.31609e-01,6.44667e-01,1.10923e-02,1.49
18,6.33248e-01,6.35667e-01,1.10885e-02,1.49
19,6.30683e-01,6.34667e-01,1.10862e-02,1.50
20,6.35243e-01,6.34667e-01,1.10671e-02,1.50
21,6.33177e-01,6.41000e-01,1.10611e-02,1.49
22,6.34602e-01,6.46333e-01,1.10440e-02,1.50
23,6.38236e-01,6.41333e-01,1.10403e-02,1.50
24,6.38307e-01,6.38667e-01,1.10312e-02,1.50
25,6.36597e-01,6.49333e-01,1.10210e-02,1.50
26,6.41798e-01,6.47000e-01,1.10101e-02,1.50
27,6.43152e-01,6.40000e-01,1.09987e-02,1.49
28,6.40872e-01,6.48333e-01,1.10114e-02,1.49
29,6.39162e-01,6.41333e-01,1.10103e-02,1.49
30,6.45646e-01,6.39667e-01,1.09921e-02,1.49
31,6.42440e-01,6.44333e-01,1.10042e-02,1.49
32,6.44577e-01,6.45667e-01,1.09769e-02,1.49
33,6.42867e-01,6.44333e-01,1.09799e-02,1.49
34,6.45575e-01,6.46000e-01,1.09776e-02,1.49
35,6.44862e-01,6.47667e-01,1.09810e-02,1.49
