epoch,train_accuracy,val_accuracy,loss,time
1,4.03734e-01,6.16333e-01,1.28644e-02,1.51
2,6.18569e-01,6.81000e-01,1.13907e-02,1.50
3,6.71512e-01,7.02000e-01,1.09549e-02,1.51
4,6.92247e-01,7.06333e-01,1.07746e-02,1.50
5,7.05572e-01,7.21000e-01,1.06521e-02,1.55
6,7.20607e-01,7.29000e-01,1.05440e-02,1.50
7,7.18754e-01,7.31333e-01,1.05075e-02,1.51
8,7.24954e-01,7.39000e-01,1.04533e-02,1.50
9,7.31937e-01,7.38333e-01,1.04115e-02,1.50
10,7.36283e-01,7.42667e-01,1.03675e-02,1.50
11,7.38136e-01,7.48667e-01,1.03487e-02,1.51
12,7.43124e-01,7.50000e-01,1.03246e-02,1.51
13,7.44620e-01,7.52000e-01,1.02973e-02,1.50
14,7.44620e-01,7.56000e-01,1.02774e-02,1.50
15,7.46473e-01,7.50667e-01,1.02743e-02,1.49
16,7.48967e-01,7.52667e-01,1.02481e-02,1.49
17,7.49537e-01,7.58000e-01,1.02375e-02,1.49
18,7.49893e-01,7.60000e-01,1.02229e-02,1.49
19,7.52245e-01,7.62667e-01,1.02186e-02,1.48
20,7.54810e-01,7.62667e-01,1.01962e-02,1.49
21,7.52743e-01,7.58000e-01,1.01958e-02,1.49
22,7.56947e-01,7.62333e-01,1.01817e-02,1.50
23,7.60653e-01,7.61667e-01,1.01650e-02,1.49
24,7.58301e-01,7.59000e-01,1.01564e-02,1.50
25,7.57446e-01,7.59333e-01,1.01542e-02,1.49
26,7.60083e-01,7.66667e-01,1.01425e-02,1.48
27,7.60795e-01,7.63333e-01,1.01390e-02,1.49
28,7.63574e-01,7.63667e-01,1.01279e-02,1.49
29,7.60653e-01,7.68333e-01,1.01362e-02,1.48
30,7.60368e-01,7.68000e-01,1.01252e-02,1.49
31,7.60439e-01,7.65333e-01,1.01152e-02,1.49
32,7.61223e-01,7.67667e-01,1.01205e-02,1.49
33,7.62862e-01,7.67667e-01,1.01152e-02,1.49
34,7.65569e-01,7.68333e-01,1.00916e-02,1.49
35,7.63218e-01,7.72333e-01,1.00941e-02,1.49
36,7.66282e-01,7.72667e-01,1.00864e-02,1.48
37,7.66852e-01,7.68333e-01,1.00816e-02,1.49
38,7.67636e-01,7.72000e-01,1.00746e-02,1.49
39,7.65284e-01,7.68667e-01,1.00706e-02,1.48
40,7.65284e-01,7.70667e-01,1.00827e-02,1.49
41,7.67636e-01,7.69000e-01,1.00693e-02,1.49
42,7.68420e-01,7.70000e-01,1.00648e-02,1.48
43,7.67422e-01,7.76000e-01,1.00657e-02,1.49
44,7.68063e-01,7.73333e-01,1.00647e-02,1.49
45,7.70058e-01,7.70333e-01,1.00459e-02,1.49
46,7.71484e-01,7.72667e-01,1.00509e-02,1.49
