epoch,loss,variance
83,4.563529e-03,-0.000000e+00
84,4.597623e-03,-0.000000e+00
85,4.556228e-03,-0.000000e+00
86,4.581571e-03,-0.000000e+00
87,4.573979e-03,-0.000000e+00
88,4.618195e-03,-0.000000e+00
89,4.648699e-03,-0.000000e+00
90,4.710879e-03,-0.000000e+00
91,4.719714e-03,-0.000000e+00
92,4.751773e-03,-0.000000e+00
93,4.773646e-03,-0.000000e+00
94,4.724958e-03,-0.000000e+00
95,4.761085e-03,-0.000000e+00
96,4.755333e-03,-0.000000e+00
97,4.787370e-03,-0.000000e+00
98,4.903388e-03,-0.000000e+00
99,4.917377e-03,-0.000000e+00
100,5.024479e-03,-0.000000e+00
101,5.051954e-03,-0.000000e+00
102,5.114243e-03,-0.000000e+00
103,5.059937e-03,-0.000000e+00
104,5.087942e-03,-0.000000e+00
105,5.082835e-03,-0.000000e+00
106,5.057663e-03,-0.000000e+00
107,5.101090e-03,-0.000000e+00
108,5.207301e-03,-0.000000e+00
109,5.216450e-03,-0.000000e+00
110,5.208412e-03,-0.000000e+00
111,5.346249e-03,-0.000000e+00
112,5.369872e-03,-0.000000e+00
113,5.358749e-03,-0.000000e+00
114,5.483961e-03,-0.000000e+00
115,5.619505e-03,-0.000000e+00
116,5.632424e-03,-0.000000e+00
117,5.653213e-03,-0.000000e+00
118,5.699681e-03,-0.000000e+00
119,5.723413e-03,-0.000000e+00
120,5.804093e-03,-0.000000e+00
121,5.907671e-03,-0.000000e+00
122,5.950403e-03,-0.000000e+00
123,5.915975e-03,-0.000000e+00
124,6.133939e-03,-0.000000e+00
125,6.148128e-03,-0.000000e+00
126,6.078900e-03,-0.000000e+00
127,6.112643e-03,-0.000000e+00
128,6.212759e-03,-0.000000e+00
129,6.201709e-03,-0.000000e+00
130,6.330705e-03,-0.000000e+00
131,6.439099e-03,-0.000000e+00
132,6.487715e-03,-0.000000e+00
133,6.506998e-03,-0.000000e+00
134,6.471704e-03,-0.000000e+00
135,6.611752e-03,-0.000000e+00
136,6.636251e-03,-0.000000e+00
137,6.740406e-03,-0.000000e+00
138,7.000088e-03,-0.000000e+00
139,6.813563e-03,-0.000000e+00
140,6.709376e-03,-0.000000e+00
141,6.952691e-03,-0.000000e+00
142,6.894827e-03,-0.000000e+00
143,6.966989e-03,-0.000000e+00
144,7.056577e-03,-0.000000e+00
145,7.138042e-03,-0.000000e+00
146,7.262663e-03,-0.000000e+00
147,7.400445e-03,-0.000000e+00
148,7.412417e-03,-0.000000e+00
149,7.579140e-03,-0.000000e+00
150,7.391199e-03,-0.000000e+00
151,7.446997e-03,-0.000000e+00
152,7.534009e-03,-0.000000e+00
153,7.697773e-03,-0.000000e+00
154,7.698173e-03,-0.000000e+00
155,7.511003e-03,-0.000000e+00
156,7.661306e-03,-0.000000e+00
157,7.698473e-03,-0.000000e+00
158,7.824891e-03,-0.000000e+00
159,7.747807e-03,-0.000000e+00
160,7.853686e-03,-0.000000e+00
161,7.874946e-03,-0.000000e+00
162,8.056923e-03,-0.000000e+00
163,7.977351e-03,-0.000000e+00
164,7.942440e-03,-0.000000e+00
165,8.023634e-03,-0.000000e+00
166,8.054078e-03,-0.000000e+00
167,8.110602e-03,-0.000000e+00
168,8.014147e-03,-0.000000e+00
169,8.241770e-03,-0.000000e+00
170,8.360279e-03,-0.000000e+00
171,8.231405e-03,-0.000000e+00
172,8.403750e-03,-0.000000e+00
173,8.438322e-03,-0.000000e+00
174,8.459414e-03,-0.000000e+00
175,8.461951e-03,-0.000000e+00
176,8.509501e-03,-0.000000e+00
177,8.562261e-03,-0.000000e+00
178,8.497765e-03,-0.000000e+00
179,8.512687e-03,-0.000000e+00
180,8.469890e-03,-0.000000e+00
181,8.718742e-03,-0.000000e+00
182,8.567404e-03,-0.000000e+00
183,8.678703e-03,-0.000000e+00
184,8.923866e-03,-0.000000e+00
185,8.791330e-03,-0.000000e+00
186,8.814619e-03,-0.000000e+00
187,8.795114e-03,-0.000000e+00
188,8.943288e-03,-0.000000e+00
189,8.940783e-03,-0.000000e+00
190,8.881995e-03,-0.000000e+00
191,9.009590e-03,-0.000000e+00
192,9.114400e-03,-0.000000e+00
193,9.122440e-03,-0.000000e+00
194,9.027869e-03,-0.000000e+00
195,9.094158e-03,-0.000000e+00
196,9.231640e-03,-0.000000e+00
197,9.097085e-03,-0.000000e+00
198,9.267731e-03,-0.000000e+00
199,9.212984e-03,-0.000000e+00
200,9.126873e-03,-0.000000e+00
201,9.343271e-03,-0.000000e+00
202,9.458436e-03,-0.000000e+00
203,9.373917e-03,-0.000000e+00
204,9.391393e-03,-0.000000e+00
205,9.359874e-03,-0.000000e+00
206,9.553957e-03,-0.000000e+00
207,9.521356e-03,-0.000000e+00
208,9.478732e-03,-0.000000e+00
209,9.613591e-03,-0.000000e+00
210,9.486872e-03,-0.000000e+00
211,9.523206e-03,-0.000000e+00
212,9.597149e-03,-0.000000e+00
213,9.630823e-03,-0.000000e+00
214,9.583088e-03,-0.000000e+00
215,9.599706e-03,-0.000000e+00
216,9.658394e-03,-0.000000e+00
217,9.630125e-03,-0.000000e+00
218,9.617703e-03,-0.000000e+00
219,9.791196e-03,-0.000000e+00
220,9.687331e-03,-0.000000e+00
221,9.738699e-03,-0.000000e+00
222,9.859362e-03,-0.000000e+00
223,9.793031e-03,-0.000000e+00
224,9.861366e-03,-0.000000e+00
225,9.898519e-03,-0.000000e+00
226,9.855293e-03,-0.000000e+00
227,9.964731e-03,-0.000000e+00
228,1.003414e-02,-0.000000e+00
229,9.935860e-03,-0.000000e+00
230,9.934563e-03,-0.000000e+00
231,9.877834e-03,-0.000000e+00
232,1.003507e-02,-0.000000e+00
233,1.006384e-02,-0.000000e+00
234,1.005410e-02,-0.000000e+00
235,1.017524e-02,-0.000000e+00
236,1.007948e-02,-0.000000e+00
237,9.951376e-03,-0.000000e+00
238,1.012773e-02,-0.000000e+00
239,1.010290e-02,-0.000000e+00
240,1.006163e-02,-0.000000e+00
241,1.015692e-02,-0.000000e+00
242,1.020142e-02,-0.000000e+00
243,1.026454e-02,-0.000000e+00
244,1.026387e-02,-0.000000e+00
245,1.032907e-02,-0.000000e+00
246,1.019973e-02,-0.000000e+00
247,1.027601e-02,-0.000000e+00
248,1.032722e-02,-0.000000e+00
249,1.023875e-02,-0.000000e+00
250,1.034061e-02,-0.000000e+00
251,1.013748e-02,-0.000000e+00
252,1.018273e-02,-0.000000e+00
253,1.042920e-02,-0.000000e+00
254,1.037039e-02,-0.000000e+00
255,1.020867e-02,-0.000000e+00
256,1.031442e-02,-0.000000e+00
257,1.021636e-02,-0.000000e+00
258,1.025552e-02,-0.000000e+00
259,1.024970e-02,-0.000000e+00
260,1.029141e-02,-0.000000e+00
261,1.052021e-02,-0.000000e+00
262,1.039005e-02,-0.000000e+00
263,1.043078e-02,-0.000000e+00
264,1.039231e-02,-0.000000e+00
265,1.044576e-02,-0.000000e+00
266,1.013373e-02,-0.000000e+00
267,1.051660e-02,-0.000000e+00
268,1.066019e-02,-0.000000e+00
269,1.049329e-02,-0.000000e+00
270,1.055090e-02,-0.000000e+00
271,1.028772e-02,-0.000000e+00
272,1.047091e-02,-0.000000e+00
273,1.039133e-02,-0.000000e+00
274,1.043581e-02,-0.000000e+00
275,1.049155e-02,-0.000000e+00
276,1.036647e-02,-0.000000e+00
277,1.036664e-02,-0.000000e+00
278,1.036242e-02,-0.000000e+00
279,1.038057e-02,-0.000000e+00
280,1.047778e-02,-0.000000e+00
281,1.065951e-02,-0.000000e+00
282,1.054589e-02,-0.000000e+00
283,1.045998e-02,-0.000000e+00
284,1.047092e-02,-0.000000e+00
285,1.062153e-02,-0.000000e+00
286,1.055702e-02,-0.000000e+00
287,1.052933e-02,-0.000000e+00
288,1.057503e-02,-0.000000e+00
289,1.060145e-02,-0.000000e+00
290,1.041834e-02,-0.000000e+00
291,1.055565e-02,-0.000000e+00
292,1.053965e-02,-0.000000e+00
293,1.070867e-02,-0.000000e+00
294,1.071420e-02,-0.000000e+00
295,1.074487e-02,-0.000000e+00
296,1.067909e-02,-0.000000e+00
297,1.067024e-02,-0.000000e+00
298,1.062565e-02,-0.000000e+00
299,1.057129e-02,-0.000000e+00
300,1.069142e-02,-0.000000e+00
301,1.067674e-02,-0.000000e+00
302,1.064040e-02,-0.000000e+00
303,1.084310e-02,-0.000000e+00
304,1.081201e-02,-0.000000e+00
305,1.078118e-02,-0.000000e+00
306,1.063230e-02,-0.000000e+00
307,1.085772e-02,-0.000000e+00
308,1.066699e-02,-0.000000e+00
309,1.077212e-02,-0.000000e+00
310,1.085233e-02,-0.000000e+00
311,1.094970e-02,-0.000000e+00
312,1.096946e-02,-0.000000e+00
313,1.059565e-02,-0.000000e+00
314,1.065782e-02,-0.000000e+00
315,1.059590e-02,-0.000000e+00
316,1.079869e-02,-0.000000e+00
317,1.075637e-02,-0.000000e+00
318,1.066109e-02,-0.000000e+00
319,1.056163e-02,-0.000000e+00
320,1.078687e-02,-0.000000e+00
321,1.065500e-02,-0.000000e+00
322,1.076560e-02,-0.000000e+00
323,1.073276e-02,-0.000000e+00
324,1.059205e-02,-0.000000e+00
325,1.068768e-02,-0.000000e+00
326,1.063302e-02,-0.000000e+00
327,1.080088e-02,-0.000000e+00
328,1.061970e-02,-0.000000e+00
329,1.058516e-02,-0.000000e+00
330,1.057420e-02,-0.000000e+00
331,1.051925e-02,-0.000000e+00
332,1.070079e-02,-0.000000e+00
333,1.073265e-02,-0.000000e+00
334,1.070370e-02,-0.000000e+00
335,1.068084e-02,-0.000000e+00
336,1.053519e-02,-0.000000e+00
337,1.066988e-02,-0.000000e+00
338,1.070382e-02,-0.000000e+00
339,1.077720e-02,-0.000000e+00
340,1.084982e-02,-0.000000e+00
341,1.070021e-02,-0.000000e+00
342,1.056471e-02,-0.000000e+00
343,1.084506e-02,-0.000000e+00
344,1.082722e-02,-0.000000e+00
345,1.043874e-02,-0.000000e+00
346,1.059784e-02,-0.000000e+00
347,1.079877e-02,-0.000000e+00
348,1.058633e-02,-0.000000e+00
349,1.069298e-02,-0.000000e+00
350,1.062390e-02,-0.000000e+00
351,1.067600e-02,-0.000000e+00
352,1.074992e-02,-0.000000e+00
353,1.077037e-02,-0.000000e+00
354,1.065955e-02,-0.000000e+00
355,1.080158e-02,-0.000000e+00
356,1.069283e-02,-0.000000e+00
357,1.065681e-02,-0.000000e+00
358,1.066230e-02,-0.000000e+00
359,1.040921e-02,-0.000000e+00
360,1.059540e-02,-0.000000e+00
361,1.067719e-02,-0.000000e+00
362,1.064103e-02,-0.000000e+00
363,1.059075e-02,-0.000000e+00
364,1.062286e-02,-0.000000e+00
365,1.054174e-02,-0.000000e+00
366,1.049402e-02,-0.000000e+00
367,1.053115e-02,-0.000000e+00
368,1.053743e-02,-0.000000e+00
369,1.054503e-02,-0.000000e+00
370,1.055997e-02,-0.000000e+00
371,1.077711e-02,-0.000000e+00
372,1.073016e-02,-0.000000e+00
373,1.070843e-02,-0.000000e+00
374,1.064605e-02,-0.000000e+00
375,1.047288e-02,-0.000000e+00
376,1.041051e-02,-0.000000e+00
377,1.051847e-02,-0.000000e+00
378,1.048828e-02,-0.000000e+00
379,1.046122e-02,-0.000000e+00
380,1.063236e-02,-0.000000e+00
381,1.047256e-02,-0.000000e+00
382,1.053104e-02,-0.000000e+00
383,1.037071e-02,-0.000000e+00
384,1.055343e-02,-0.000000e+00
385,1.051643e-02,-0.000000e+00
386,1.047104e-02,-0.000000e+00
387,1.035498e-02,-0.000000e+00
388,1.054098e-02,-0.000000e+00
389,1.072568e-02,-0.000000e+00
390,1.043123e-02,-0.000000e+00
391,1.053339e-02,-0.000000e+00
392,1.041873e-02,-0.000000e+00
393,1.040605e-02,-0.000000e+00
394,1.036742e-02,-0.000000e+00
395,1.047400e-02,-0.000000e+00
396,1.044076e-02,-0.000000e+00
397,1.034586e-02,-0.000000e+00
398,1.038534e-02,-0.000000e+00
399,1.042561e-02,-0.000000e+00
400,1.025192e-02,-0.000000e+00
401,1.033249e-02,-0.000000e+00
402,1.026526e-02,-0.000000e+00
403,1.036402e-02,-0.000000e+00
404,1.048692e-02,-0.000000e+00
405,1.024712e-02,-0.000000e+00
406,1.040653e-02,-0.000000e+00
407,1.024475e-02,-0.000000e+00
408,1.028503e-02,-0.000000e+00
409,1.022803e-02,-0.000000e+00
410,1.032674e-02,-0.000000e+00
411,1.014397e-02,-0.000000e+00
412,1.032779e-02,-0.000000e+00
413,1.032039e-02,-0.000000e+00
414,1.021670e-02,-0.000000e+00
415,1.025109e-02,-0.000000e+00
416,1.026738e-02,-0.000000e+00
417,1.024122e-02,-0.000000e+00
418,1.017025e-02,-0.000000e+00
419,9.997864e-03,-0.000000e+00
420,1.023405e-02,-0.000000e+00
421,1.006400e-02,-0.000000e+00
422,1.016048e-02,-0.000000e+00
423,1.034377e-02,-0.000000e+00
424,1.016764e-02,-0.000000e+00
425,1.016595e-02,-0.000000e+00
426,1.005429e-02,-0.000000e+00
427,1.003028e-02,-0.000000e+00
428,1.020068e-02,-0.000000e+00
429,1.001588e-02,-0.000000e+00
430,9.873212e-03,-0.000000e+00
431,1.002455e-02,-0.000000e+00
432,9.984151e-03,-0.000000e+00
433,9.842957e-03,-0.000000e+00
434,9.944359e-03,-0.000000e+00
435,9.972433e-03,-0.000000e+00
436,1.001110e-02,-0.000000e+00
437,9.901293e-03,-0.000000e+00
438,9.927359e-03,-0.000000e+00
439,1.014621e-02,-0.000000e+00
440,9.781160e-03,-0.000000e+00
441,9.966957e-03,-0.000000e+00
442,9.927694e-03,-0.000000e+00
443,9.826228e-03,-0.000000e+00
444,9.759091e-03,-0.000000e+00
445,9.677071e-03,-0.000000e+00
446,9.784104e-03,-0.000000e+00
447,9.858276e-03,-0.000000e+00
448,9.912230e-03,-0.000000e+00
449,9.820096e-03,-0.000000e+00
450,9.704492e-03,-0.000000e+00
451,9.700456e-03,-0.000000e+00
452,9.829220e-03,-0.000000e+00
453,9.734552e-03,-0.000000e+00
454,9.795304e-03,-0.000000e+00
455,9.800988e-03,-0.000000e+00
456,9.972205e-03,-0.000000e+00
457,9.641071e-03,-0.000000e+00
458,9.581218e-03,-0.000000e+00
459,9.681523e-03,-0.000000e+00
460,9.751249e-03,-0.000000e+00
461,9.718521e-03,-0.000000e+00
462,9.721559e-03,-0.000000e+00
463,9.680066e-03,-0.000000e+00
464,9.657814e-03,-0.000000e+00
465,9.529788e-03,-0.000000e+00
466,9.663555e-03,-0.000000e+00
467,9.634107e-03,-0.000000e+00
468,9.621473e-03,-0.000000e+00
469,9.655174e-03,-0.000000e+00
470,9.613727e-03,-0.000000e+00
471,9.625307e-03,-0.000000e+00
472,9.634214e-03,-0.000000e+00
473,9.647484e-03,-0.000000e+00
474,9.467825e-03,-0.000000e+00
475,9.524924e-03,-0.000000e+00
476,9.508524e-03,-0.000000e+00
477,9.619065e-03,-0.000000e+00
478,9.686162e-03,-0.000000e+00
479,9.633518e-03,-0.000000e+00
480,9.482019e-03,-0.000000e+00
481,9.375233e-03,-0.000000e+00
482,9.557967e-03,-0.000000e+00
483,9.686506e-03,-0.000000e+00
484,9.498217e-03,-0.000000e+00
485,9.626620e-03,-0.000000e+00
486,9.478448e-03,-0.000000e+00
487,9.452512e-03,-0.000000e+00
488,9.540284e-03,-0.000000e+00
489,9.454091e-03,-0.000000e+00
490,9.572147e-03,-0.000000e+00
491,9.560205e-03,-0.000000e+00
492,9.515541e-03,-0.000000e+00
493,9.573528e-03,-0.000000e+00
494,9.590317e-03,-0.000000e+00
495,9.432095e-03,-0.000000e+00
496,9.393830e-03,-0.000000e+00
497,9.361024e-03,-0.000000e+00
498,9.498038e-03,-0.000000e+00
499,9.572029e-03,-0.000000e+00
500,9.441813e-03,-0.000000e+00
