epoch,loss,loss_L2,loss_PKT,cross_mse
1,5.968329e-03,0.000000e+00,0.000000e+00,0.000000e+00
2,2.383384e-03,0.000000e+00,0.000000e+00,0.000000e+00
3,1.989116e-03,0.000000e+00,0.000000e+00,0.000000e+00
4,2.060360e-03,0.000000e+00,0.000000e+00,0.000000e+00
5,2.014486e-03,0.000000e+00,0.000000e+00,0.000000e+00
6,2.017907e-03,0.000000e+00,0.000000e+00,0.000000e+00
7,1.981439e-03,0.000000e+00,0.000000e+00,0.000000e+00
8,1.871316e-03,0.000000e+00,0.000000e+00,0.000000e+00
9,1.837893e-03,0.000000e+00,0.000000e+00,0.000000e+00
10,1.818962e-03,0.000000e+00,0.000000e+00,0.000000e+00
11,1.776756e-03,0.000000e+00,0.000000e+00,0.000000e+00
12,1.730664e-03,0.000000e+00,0.000000e+00,0.000000e+00
13,1.697781e-03,0.000000e+00,0.000000e+00,0.000000e+00
14,1.662229e-03,0.000000e+00,0.000000e+00,0.000000e+00
15,1.602135e-03,0.000000e+00,0.000000e+00,0.000000e+00
16,1.612058e-03,0.000000e+00,0.000000e+00,0.000000e+00
17,1.596349e-03,0.000000e+00,0.000000e+00,0.000000e+00
18,1.604515e-03,0.000000e+00,0.000000e+00,0.000000e+00
19,1.604987e-03,0.000000e+00,0.000000e+00,0.000000e+00
20,1.593790e-03,0.000000e+00,0.000000e+00,0.000000e+00
21,1.605900e-03,0.000000e+00,0.000000e+00,0.000000e+00
22,1.616332e-03,0.000000e+00,0.000000e+00,0.000000e+00
23,1.650405e-03,0.000000e+00,0.000000e+00,0.000000e+00
24,1.702671e-03,0.000000e+00,0.000000e+00,0.000000e+00
25,1.725984e-03,0.000000e+00,0.000000e+00,0.000000e+00
26,1.770733e-03,0.000000e+00,0.000000e+00,0.000000e+00
27,1.814028e-03,0.000000e+00,0.000000e+00,0.000000e+00
28,1.906952e-03,0.000000e+00,0.000000e+00,0.000000e+00
29,1.954055e-03,0.000000e+00,0.000000e+00,0.000000e+00
30,2.000447e-03,0.000000e+00,0.000000e+00,0.000000e+00
31,2.062995e-03,0.000000e+00,0.000000e+00,0.000000e+00
