epoch,loss,loss_L2,loss_PKT,cross_mse
1,5.378359e-03,0.000000e+00,0.000000e+00,0.000000e+00
2,1.793503e-03,0.000000e+00,0.000000e+00,0.000000e+00
3,1.767662e-03,0.000000e+00,0.000000e+00,0.000000e+00
4,1.913831e-03,0.000000e+00,0.000000e+00,0.000000e+00
5,1.897470e-03,0.000000e+00,0.000000e+00,0.000000e+00
6,1.943820e-03,0.000000e+00,0.000000e+00,0.000000e+00
7,1.898923e-03,0.000000e+00,0.000000e+00,0.000000e+00
8,1.812334e-03,0.000000e+00,0.000000e+00,0.000000e+00
9,1.779304e-03,0.000000e+00,0.000000e+00,0.000000e+00
10,1.743523e-03,0.000000e+00,0.000000e+00,0.000000e+00
11,1.727953e-03,0.000000e+00,0.000000e+00,0.000000e+00
12,1.700258e-03,0.000000e+00,0.000000e+00,0.000000e+00
13,1.667001e-03,0.000000e+00,0.000000e+00,0.000000e+00
14,1.603594e-03,0.000000e+00,0.000000e+00,0.000000e+00
15,1.551357e-03,0.000000e+00,0.000000e+00,0.000000e+00
16,1.548311e-03,0.000000e+00,0.000000e+00,0.000000e+00
17,1.525733e-03,0.000000e+00,0.000000e+00,0.000000e+00
18,1.523272e-03,0.000000e+00,0.000000e+00,0.000000e+00
19,1.513175e-03,0.000000e+00,0.000000e+00,0.000000e+00
20,1.495499e-03,0.000000e+00,0.000000e+00,0.000000e+00
21,1.499203e-03,0.000000e+00,0.000000e+00,0.000000e+00
22,1.513177e-03,0.000000e+00,0.000000e+00,0.000000e+00
23,1.536700e-03,0.000000e+00,0.000000e+00,0.000000e+00
24,1.563807e-03,0.000000e+00,0.000000e+00,0.000000e+00
25,1.588528e-03,0.000000e+00,0.000000e+00,0.000000e+00
26,1.628415e-03,0.000000e+00,0.000000e+00,0.000000e+00
27,1.657398e-03,0.000000e+00,0.000000e+00,0.000000e+00
28,1.730803e-03,0.000000e+00,0.000000e+00,0.000000e+00
29,1.791427e-03,0.000000e+00,0.000000e+00,0.000000e+00
30,1.842670e-03,0.000000e+00,0.000000e+00,0.000000e+00
31,1.884532e-03,0.000000e+00,0.000000e+00,0.000000e+00
32,1.970203e-03,0.000000e+00,0.000000e+00,0.000000e+00
33,2.054298e-03,0.000000e+00,0.000000e+00,0.000000e+00
34,2.129679e-03,0.000000e+00,0.000000e+00,0.000000e+00
35,2.201486e-03,0.000000e+00,0.000000e+00,0.000000e+00
36,2.294397e-03,0.000000e+00,0.000000e+00,0.000000e+00
37,2.364357e-03,0.000000e+00,0.000000e+00,0.000000e+00
38,2.457780e-03,0.000000e+00,0.000000e+00,0.000000e+00
39,2.540911e-03,0.000000e+00,0.000000e+00,0.000000e+00
40,2.597278e-03,0.000000e+00,0.000000e+00,0.000000e+00
41,2.666991e-03,0.000000e+00,0.000000e+00,0.000000e+00
42,2.728745e-03,0.000000e+00,0.000000e+00,0.000000e+00
43,2.813019e-03,0.000000e+00,0.000000e+00,0.000000e+00
44,2.904492e-03,0.000000e+00,0.000000e+00,0.000000e+00
45,2.961709e-03,0.000000e+00,0.000000e+00,0.000000e+00
46,3.016805e-03,0.000000e+00,0.000000e+00,0.000000e+00
47,3.082463e-03,0.000000e+00,0.000000e+00,0.000000e+00
48,3.117931e-03,0.000000e+00,0.000000e+00,0.000000e+00
49,3.173779e-03,0.000000e+00,0.000000e+00,0.000000e+00
50,3.224131e-03,0.000000e+00,0.000000e+00,0.000000e+00
51,3.293308e-03,0.000000e+00,0.000000e+00,0.000000e+00
52,3.295470e-03,0.000000e+00,0.000000e+00,0.000000e+00
53,3.329047e-03,0.000000e+00,0.000000e+00,0.000000e+00
54,3.343081e-03,0.000000e+00,0.000000e+00,0.000000e+00
55,3.392766e-03,0.000000e+00,0.000000e+00,0.000000e+00
56,3.442964e-03,0.000000e+00,0.000000e+00,0.000000e+00
57,3.475226e-03,0.000000e+00,0.000000e+00,0.000000e+00
58,3.505580e-03,0.000000e+00,0.000000e+00,0.000000e+00
59,3.504714e-03,0.000000e+00,0.000000e+00,0.000000e+00
60,3.528788e-03,0.000000e+00,0.000000e+00,0.000000e+00
61,3.565212e-03,0.000000e+00,0.000000e+00,0.000000e+00
62,3.567835e-03,0.000000e+00,0.000000e+00,0.000000e+00
63,3.588988e-03,0.000000e+00,0.000000e+00,0.000000e+00
64,3.601295e-03,0.000000e+00,0.000000e+00,0.000000e+00
65,3.593399e-03,0.000000e+00,0.000000e+00,0.000000e+00
66,3.615275e-03,0.000000e+00,0.000000e+00,0.000000e+00
67,3.632822e-03,0.000000e+00,0.000000e+00,0.000000e+00
68,3.649636e-03,0.000000e+00,0.000000e+00,0.000000e+00
69,3.636715e-03,0.000000e+00,0.000000e+00,0.000000e+00
70,3.647033e-03,0.000000e+00,0.000000e+00,0.000000e+00
71,3.638100e-03,0.000000e+00,0.000000e+00,0.000000e+00
72,3.654109e-03,0.000000e+00,0.000000e+00,0.000000e+00
73,3.646602e-03,0.000000e+00,0.000000e+00,0.000000e+00
74,3.639155e-03,0.000000e+00,0.000000e+00,0.000000e+00
75,3.645729e-03,0.000000e+00,0.000000e+00,0.000000e+00
76,3.657952e-03,0.000000e+00,0.000000e+00,0.000000e+00
77,3.631933e-03,0.000000e+00,0.000000e+00,0.000000e+00
78,3.616735e-03,0.000000e+00,0.000000e+00,0.000000e+00
79,3.623019e-03,0.000000e+00,0.000000e+00,0.000000e+00
80,3.636390e-03,0.000000e+00,0.000000e+00,0.000000e+00
81,3.648172e-03,0.000000e+00,0.000000e+00,0.000000e+00
82,3.652307e-03,0.000000e+00,0.000000e+00,0.000000e+00
83,3.626218e-03,0.000000e+00,0.000000e+00,0.000000e+00
84,3.610744e-03,0.000000e+00,0.000000e+00,0.000000e+00
85,3.609019e-03,0.000000e+00,0.000000e+00,0.000000e+00
86,3.604846e-03,0.000000e+00,0.000000e+00,0.000000e+00
87,3.599835e-03,0.000000e+00,0.000000e+00,0.000000e+00
88,3.607968e-03,0.000000e+00,0.000000e+00,0.000000e+00
89,3.599607e-03,0.000000e+00,0.000000e+00,0.000000e+00
90,3.577160e-03,0.000000e+00,0.000000e+00,0.000000e+00
91,3.571518e-03,0.000000e+00,0.000000e+00,0.000000e+00
92,3.587873e-03,0.000000e+00,0.000000e+00,0.000000e+00
93,3.591312e-03,0.000000e+00,0.000000e+00,0.000000e+00
94,3.575097e-03,0.000000e+00,0.000000e+00,0.000000e+00
95,3.553357e-03,0.000000e+00,0.000000e+00,0.000000e+00
96,3.555444e-03,0.000000e+00,0.000000e+00,0.000000e+00
97,3.555175e-03,0.000000e+00,0.000000e+00,0.000000e+00
98,3.567354e-03,0.000000e+00,0.000000e+00,0.000000e+00
99,3.533323e-03,0.000000e+00,0.000000e+00,0.000000e+00
100,3.543648e-03,0.000000e+00,0.000000e+00,0.000000e+00
101,3.541829e-03,0.000000e+00,0.000000e+00,0.000000e+00
102,3.520163e-03,0.000000e+00,0.000000e+00,0.000000e+00
103,3.530506e-03,0.000000e+00,0.000000e+00,0.000000e+00
104,3.504123e-03,0.000000e+00,0.000000e+00,0.000000e+00
105,3.510595e-03,0.000000e+00,0.000000e+00,0.000000e+00
106,3.503707e-03,0.000000e+00,0.000000e+00,0.000000e+00
107,3.516761e-03,0.000000e+00,0.000000e+00,0.000000e+00
108,3.500760e-03,0.000000e+00,0.000000e+00,0.000000e+00
109,3.487780e-03,0.000000e+00,0.000000e+00,0.000000e+00
110,3.516377e-03,0.000000e+00,0.000000e+00,0.000000e+00
111,3.509948e-03,0.000000e+00,0.000000e+00,0.000000e+00
112,3.512538e-03,0.000000e+00,0.000000e+00,0.000000e+00
113,3.501229e-03,0.000000e+00,0.000000e+00,0.000000e+00
114,3.493133e-03,0.000000e+00,0.000000e+00,0.000000e+00
115,3.469771e-03,0.000000e+00,0.000000e+00,0.000000e+00
116,3.455364e-03,0.000000e+00,0.000000e+00,0.000000e+00
117,3.473107e-03,0.000000e+00,0.000000e+00,0.000000e+00
118,3.461131e-03,0.000000e+00,0.000000e+00,0.000000e+00
119,3.447222e-03,0.000000e+00,0.000000e+00,0.000000e+00
120,3.416935e-03,0.000000e+00,0.000000e+00,0.000000e+00
121,3.439254e-03,0.000000e+00,0.000000e+00,0.000000e+00
122,3.429656e-03,0.000000e+00,0.000000e+00,0.000000e+00
123,3.427520e-03,0.000000e+00,0.000000e+00,0.000000e+00
124,3.420567e-03,0.000000e+00,0.000000e+00,0.000000e+00
125,3.428477e-03,0.000000e+00,0.000000e+00,0.000000e+00
126,3.393460e-03,0.000000e+00,0.000000e+00,0.000000e+00
127,3.418515e-03,0.000000e+00,0.000000e+00,0.000000e+00
128,3.408350e-03,0.000000e+00,0.000000e+00,0.000000e+00
129,3.414560e-03,0.000000e+00,0.000000e+00,0.000000e+00
130,3.406332e-03,0.000000e+00,0.000000e+00,0.000000e+00
131,3.373001e-03,0.000000e+00,0.000000e+00,0.000000e+00
132,3.385581e-03,0.000000e+00,0.000000e+00,0.000000e+00
133,3.367019e-03,0.000000e+00,0.000000e+00,0.000000e+00
134,3.376336e-03,0.000000e+00,0.000000e+00,0.000000e+00
135,3.390582e-03,0.000000e+00,0.000000e+00,0.000000e+00
136,3.376810e-03,0.000000e+00,0.000000e+00,0.000000e+00
137,3.369548e-03,0.000000e+00,0.000000e+00,0.000000e+00
138,3.379620e-03,0.000000e+00,0.000000e+00,0.000000e+00
139,3.362776e-03,0.000000e+00,0.000000e+00,0.000000e+00
140,3.366939e-03,0.000000e+00,0.000000e+00,0.000000e+00
141,3.373639e-03,0.000000e+00,0.000000e+00,0.000000e+00
142,3.372698e-03,0.000000e+00,0.000000e+00,0.000000e+00
143,3.371311e-03,0.000000e+00,0.000000e+00,0.000000e+00
144,3.366593e-03,0.000000e+00,0.000000e+00,0.000000e+00
145,3.363425e-03,0.000000e+00,0.000000e+00,0.000000e+00
146,3.383672e-03,0.000000e+00,0.000000e+00,0.000000e+00
147,3.364092e-03,0.000000e+00,0.000000e+00,0.000000e+00
148,3.342980e-03,0.000000e+00,0.000000e+00,0.000000e+00
149,3.357497e-03,0.000000e+00,0.000000e+00,0.000000e+00
150,3.350128e-03,0.000000e+00,0.000000e+00,0.000000e+00
151,3.346244e-03,0.000000e+00,0.000000e+00,0.000000e+00
152,3.328080e-03,0.000000e+00,0.000000e+00,0.000000e+00
153,3.340531e-03,0.000000e+00,0.000000e+00,0.000000e+00
154,3.340416e-03,0.000000e+00,0.000000e+00,0.000000e+00
155,3.326106e-03,0.000000e+00,0.000000e+00,0.000000e+00
156,3.334590e-03,0.000000e+00,0.000000e+00,0.000000e+00
157,3.333176e-03,0.000000e+00,0.000000e+00,0.000000e+00
158,3.330753e-03,0.000000e+00,0.000000e+00,0.000000e+00
159,3.343871e-03,0.000000e+00,0.000000e+00,0.000000e+00
160,3.324341e-03,0.000000e+00,0.000000e+00,0.000000e+00
161,3.359163e-03,0.000000e+00,0.000000e+00,0.000000e+00
162,3.348228e-03,0.000000e+00,0.000000e+00,0.000000e+00
163,3.328041e-03,0.000000e+00,0.000000e+00,0.000000e+00
164,3.333236e-03,0.000000e+00,0.000000e+00,0.000000e+00
165,3.338099e-03,0.000000e+00,0.000000e+00,0.000000e+00
166,3.328975e-03,0.000000e+00,0.000000e+00,0.000000e+00
167,3.317310e-03,0.000000e+00,0.000000e+00,0.000000e+00
168,3.333899e-03,0.000000e+00,0.000000e+00,0.000000e+00
169,3.334282e-03,0.000000e+00,0.000000e+00,0.000000e+00
170,3.341798e-03,0.000000e+00,0.000000e+00,0.000000e+00
171,3.333041e-03,0.000000e+00,0.000000e+00,0.000000e+00
172,3.321847e-03,0.000000e+00,0.000000e+00,0.000000e+00
173,3.335694e-03,0.000000e+00,0.000000e+00,0.000000e+00
174,3.344273e-03,0.000000e+00,0.000000e+00,0.000000e+00
175,3.329718e-03,0.000000e+00,0.000000e+00,0.000000e+00
176,3.344567e-03,0.000000e+00,0.000000e+00,0.000000e+00
177,3.330572e-03,0.000000e+00,0.000000e+00,0.000000e+00
178,3.318768e-03,0.000000e+00,0.000000e+00,0.000000e+00
179,3.318336e-03,0.000000e+00,0.000000e+00,0.000000e+00
180,3.347859e-03,0.000000e+00,0.000000e+00,0.000000e+00
181,3.348102e-03,0.000000e+00,0.000000e+00,0.000000e+00
182,3.363313e-03,0.000000e+00,0.000000e+00,0.000000e+00
183,3.361557e-03,0.000000e+00,0.000000e+00,0.000000e+00
184,3.371999e-03,0.000000e+00,0.000000e+00,0.000000e+00
185,3.346623e-03,0.000000e+00,0.000000e+00,0.000000e+00
186,3.350930e-03,0.000000e+00,0.000000e+00,0.000000e+00
187,3.359786e-03,0.000000e+00,0.000000e+00,0.000000e+00
188,3.370624e-03,0.000000e+00,0.000000e+00,0.000000e+00
189,3.349027e-03,0.000000e+00,0.000000e+00,0.000000e+00
190,3.336325e-03,0.000000e+00,0.000000e+00,0.000000e+00
191,3.370664e-03,0.000000e+00,0.000000e+00,0.000000e+00
192,3.358632e-03,0.000000e+00,0.000000e+00,0.000000e+00
193,3.373725e-03,0.000000e+00,0.000000e+00,0.000000e+00
194,3.375661e-03,0.000000e+00,0.000000e+00,0.000000e+00
195,3.366689e-03,0.000000e+00,0.000000e+00,0.000000e+00
196,3.368756e-03,0.000000e+00,0.000000e+00,0.000000e+00
197,3.373416e-03,0.000000e+00,0.000000e+00,0.000000e+00
198,3.352494e-03,0.000000e+00,0.000000e+00,0.000000e+00
199,3.366211e-03,0.000000e+00,0.000000e+00,0.000000e+00
200,3.380074e-03,0.000000e+00,0.000000e+00,0.000000e+00
201,3.385217e-03,0.000000e+00,0.000000e+00,0.000000e+00
202,3.376984e-03,0.000000e+00,0.000000e+00,0.000000e+00
203,3.365207e-03,0.000000e+00,0.000000e+00,0.000000e+00
204,3.400517e-03,0.000000e+00,0.000000e+00,0.000000e+00
205,3.368778e-03,0.000000e+00,0.000000e+00,0.000000e+00
206,3.386982e-03,0.000000e+00,0.000000e+00,0.000000e+00
207,3.385139e-03,0.000000e+00,0.000000e+00,0.000000e+00
208,3.382275e-03,0.000000e+00,0.000000e+00,0.000000e+00
209,3.387631e-03,0.000000e+00,0.000000e+00,0.000000e+00
210,3.380768e-03,0.000000e+00,0.000000e+00,0.000000e+00
211,3.392486e-03,0.000000e+00,0.000000e+00,0.000000e+00
212,3.403568e-03,0.000000e+00,0.000000e+00,0.000000e+00
213,3.412590e-03,0.000000e+00,0.000000e+00,0.000000e+00
214,3.413805e-03,0.000000e+00,0.000000e+00,0.000000e+00
215,3.416899e-03,0.000000e+00,0.000000e+00,0.000000e+00
216,3.411853e-03,0.000000e+00,0.000000e+00,0.000000e+00
217,3.404288e-03,0.000000e+00,0.000000e+00,0.000000e+00
218,3.403063e-03,0.000000e+00,0.000000e+00,0.000000e+00
219,3.412667e-03,0.000000e+00,0.000000e+00,0.000000e+00
220,3.409413e-03,0.000000e+00,0.000000e+00,0.000000e+00
221,3.417405e-03,0.000000e+00,0.000000e+00,0.000000e+00
222,3.422742e-03,0.000000e+00,0.000000e+00,0.000000e+00
223,3.428926e-03,0.000000e+00,0.000000e+00,0.000000e+00
224,3.437056e-03,0.000000e+00,0.000000e+00,0.000000e+00
225,3.433339e-03,0.000000e+00,0.000000e+00,0.000000e+00
226,3.432008e-03,0.000000e+00,0.000000e+00,0.000000e+00
227,3.422678e-03,0.000000e+00,0.000000e+00,0.000000e+00
228,3.445243e-03,0.000000e+00,0.000000e+00,0.000000e+00
229,3.445089e-03,0.000000e+00,0.000000e+00,0.000000e+00
230,3.453974e-03,0.000000e+00,0.000000e+00,0.000000e+00
