epoch,loss,loss_L2,loss_PKT,cross_mse
1,1.684557e-01,0.000000e+00,0.000000e+00,0.000000e+00
2,1.432705e-01,0.000000e+00,0.000000e+00,0.000000e+00
3,1.439423e-01,0.000000e+00,0.000000e+00,0.000000e+00
4,1.323556e-01,0.000000e+00,0.000000e+00,0.000000e+00
5,1.177153e-01,0.000000e+00,0.000000e+00,0.000000e+00
6,9.629713e-02,0.000000e+00,0.000000e+00,0.000000e+00
7,7.811694e-02,0.000000e+00,0.000000e+00,0.000000e+00
8,6.950660e-02,0.000000e+00,0.000000e+00,0.000000e+00
9,5.939992e-02,0.000000e+00,0.000000e+00,0.000000e+00
10,5.491751e-02,0.000000e+00,0.000000e+00,0.000000e+00
11,5.132303e-02,0.000000e+00,0.000000e+00,0.000000e+00
12,5.147979e-02,0.000000e+00,0.000000e+00,0.000000e+00
13,4.893917e-02,0.000000e+00,0.000000e+00,0.000000e+00
14,4.810597e-02,0.000000e+00,0.000000e+00,0.000000e+00
15,4.612214e-02,0.000000e+00,0.000000e+00,0.000000e+00
16,4.619299e-02,0.000000e+00,0.000000e+00,0.000000e+00
17,4.518310e-02,0.000000e+00,0.000000e+00,0.000000e+00
18,4.483801e-02,0.000000e+00,0.000000e+00,0.000000e+00
19,4.689942e-02,0.000000e+00,0.000000e+00,0.000000e+00
20,4.490071e-02,0.000000e+00,0.000000e+00,0.000000e+00
21,4.572745e-02,0.000000e+00,0.000000e+00,0.000000e+00
22,4.491922e-02,0.000000e+00,0.000000e+00,0.000000e+00
23,4.456635e-02,0.000000e+00,0.000000e+00,0.000000e+00
24,4.412658e-02,0.000000e+00,0.000000e+00,0.000000e+00
25,4.496728e-02,0.000000e+00,0.000000e+00,0.000000e+00
26,4.513718e-02,0.000000e+00,0.000000e+00,0.000000e+00
27,4.576374e-02,0.000000e+00,0.000000e+00,0.000000e+00
28,4.715440e-02,0.000000e+00,0.000000e+00,0.000000e+00
29,4.756628e-02,0.000000e+00,0.000000e+00,0.000000e+00
30,4.925729e-02,0.000000e+00,0.000000e+00,0.000000e+00
31,4.767680e-02,0.000000e+00,0.000000e+00,0.000000e+00
32,4.856297e-02,0.000000e+00,0.000000e+00,0.000000e+00
33,4.908516e-02,0.000000e+00,0.000000e+00,0.000000e+00
34,4.755947e-02,0.000000e+00,0.000000e+00,0.000000e+00
35,4.577970e-02,0.000000e+00,0.000000e+00,0.000000e+00
36,4.524615e-02,0.000000e+00,0.000000e+00,0.000000e+00
37,4.515222e-02,0.000000e+00,0.000000e+00,0.000000e+00
38,4.539308e-02,0.000000e+00,0.000000e+00,0.000000e+00
39,4.200470e-02,0.000000e+00,0.000000e+00,0.000000e+00
40,4.184219e-02,0.000000e+00,0.000000e+00,0.000000e+00
41,3.918674e-02,0.000000e+00,0.000000e+00,0.000000e+00
42,4.084286e-02,0.000000e+00,0.000000e+00,0.000000e+00
43,3.947103e-02,0.000000e+00,0.000000e+00,0.000000e+00
44,3.803935e-02,0.000000e+00,0.000000e+00,0.000000e+00
45,3.688756e-02,0.000000e+00,0.000000e+00,0.000000e+00
46,3.700195e-02,0.000000e+00,0.000000e+00,0.000000e+00
47,3.733169e-02,0.000000e+00,0.000000e+00,0.000000e+00
48,3.667697e-02,0.000000e+00,0.000000e+00,0.000000e+00
49,3.550757e-02,0.000000e+00,0.000000e+00,0.000000e+00
50,3.636841e-02,0.000000e+00,0.000000e+00,0.000000e+00
51,3.623394e-02,0.000000e+00,0.000000e+00,0.000000e+00
52,3.618251e-02,0.000000e+00,0.000000e+00,0.000000e+00
53,3.436903e-02,0.000000e+00,0.000000e+00,0.000000e+00
54,3.519601e-02,0.000000e+00,0.000000e+00,0.000000e+00
55,3.379364e-02,0.000000e+00,0.000000e+00,0.000000e+00
56,3.409979e-02,0.000000e+00,0.000000e+00,0.000000e+00
57,3.390368e-02,0.000000e+00,0.000000e+00,0.000000e+00
58,3.254228e-02,0.000000e+00,0.000000e+00,0.000000e+00
59,3.344333e-02,0.000000e+00,0.000000e+00,0.000000e+00
60,3.224909e-02,0.000000e+00,0.000000e+00,0.000000e+00
61,3.267668e-02,0.000000e+00,0.000000e+00,0.000000e+00
62,3.148358e-02,0.000000e+00,0.000000e+00,0.000000e+00
63,3.188044e-02,0.000000e+00,0.000000e+00,0.000000e+00
64,3.129027e-02,0.000000e+00,0.000000e+00,0.000000e+00
65,3.073134e-02,0.000000e+00,0.000000e+00,0.000000e+00
66,3.220016e-02,0.000000e+00,0.000000e+00,0.000000e+00
67,3.212943e-02,0.000000e+00,0.000000e+00,0.000000e+00
68,3.136117e-02,0.000000e+00,0.000000e+00,0.000000e+00
69,3.093999e-02,0.000000e+00,0.000000e+00,0.000000e+00
70,3.157529e-02,0.000000e+00,0.000000e+00,0.000000e+00
71,3.030958e-02,0.000000e+00,0.000000e+00,0.000000e+00
72,3.109350e-02,0.000000e+00,0.000000e+00,0.000000e+00
73,3.082617e-02,0.000000e+00,0.000000e+00,0.000000e+00
74,3.045122e-02,0.000000e+00,0.000000e+00,0.000000e+00
75,3.098415e-02,0.000000e+00,0.000000e+00,0.000000e+00
76,3.145966e-02,0.000000e+00,0.000000e+00,0.000000e+00
77,3.085658e-02,0.000000e+00,0.000000e+00,0.000000e+00
78,3.080119e-02,0.000000e+00,0.000000e+00,0.000000e+00
79,3.041139e-02,0.000000e+00,0.000000e+00,0.000000e+00
80,3.101541e-02,0.000000e+00,0.000000e+00,0.000000e+00
81,3.028596e-02,0.000000e+00,0.000000e+00,0.000000e+00
82,3.057009e-02,0.000000e+00,0.000000e+00,0.000000e+00
83,3.118122e-02,0.000000e+00,0.000000e+00,0.000000e+00
84,3.132406e-02,0.000000e+00,0.000000e+00,0.000000e+00
85,3.086833e-02,0.000000e+00,0.000000e+00,0.000000e+00
86,3.103863e-02,0.000000e+00,0.000000e+00,0.000000e+00
87,3.107116e-02,0.000000e+00,0.000000e+00,0.000000e+00
88,3.048855e-02,0.000000e+00,0.000000e+00,0.000000e+00
89,3.082781e-02,0.000000e+00,0.000000e+00,0.000000e+00
90,3.114878e-02,0.000000e+00,0.000000e+00,0.000000e+00
91,3.012815e-02,0.000000e+00,0.000000e+00,0.000000e+00
92,3.120948e-02,0.000000e+00,0.000000e+00,0.000000e+00
93,3.094706e-02,0.000000e+00,0.000000e+00,0.000000e+00
94,3.174924e-02,0.000000e+00,0.000000e+00,0.000000e+00
95,3.262818e-02,0.000000e+00,0.000000e+00,0.000000e+00
96,3.227193e-02,0.000000e+00,0.000000e+00,0.000000e+00
97,3.227426e-02,0.000000e+00,0.000000e+00,0.000000e+00
98,3.319110e-02,0.000000e+00,0.000000e+00,0.000000e+00
99,3.184589e-02,0.000000e+00,0.000000e+00,0.000000e+00
100,3.215148e-02,0.000000e+00,0.000000e+00,0.000000e+00
101,3.230509e-02,0.000000e+00,0.000000e+00,0.000000e+00
102,3.255332e-02,0.000000e+00,0.000000e+00,0.000000e+00
103,3.349135e-02,0.000000e+00,0.000000e+00,0.000000e+00
104,3.368759e-02,0.000000e+00,0.000000e+00,0.000000e+00
105,3.437582e-02,0.000000e+00,0.000000e+00,0.000000e+00
106,3.559810e-02,0.000000e+00,0.000000e+00,0.000000e+00
107,3.482758e-02,0.000000e+00,0.000000e+00,0.000000e+00
108,3.510944e-02,0.000000e+00,0.000000e+00,0.000000e+00
109,3.473321e-02,0.000000e+00,0.000000e+00,0.000000e+00
110,3.630106e-02,0.000000e+00,0.000000e+00,0.000000e+00
111,3.619097e-02,0.000000e+00,0.000000e+00,0.000000e+00
112,3.677768e-02,0.000000e+00,0.000000e+00,0.000000e+00
113,3.696091e-02,0.000000e+00,0.000000e+00,0.000000e+00
114,3.625167e-02,0.000000e+00,0.000000e+00,0.000000e+00
115,3.639450e-02,0.000000e+00,0.000000e+00,0.000000e+00
116,3.672602e-02,0.000000e+00,0.000000e+00,0.000000e+00
117,3.681655e-02,0.000000e+00,0.000000e+00,0.000000e+00
118,3.694942e-02,0.000000e+00,0.000000e+00,0.000000e+00
