epoch,loss
1,8.563436e-04
2,7.473440e-04
3,6.895916e-04
4,5.597980e-04
5,4.363061e-04
6,3.657127e-04
7,3.201971e-04
8,2.967051e-04
9,2.953817e-04
10,2.988510e-04
11,3.145123e-04
12,3.391089e-04
13,3.689035e-04
14,4.009087e-04
15,4.249010e-04
16,4.525905e-04
17,4.696731e-04
18,4.861364e-04
19,5.058807e-04
20,5.301484e-04
21,5.375611e-04
22,5.514679e-04
23,5.766098e-04
24,5.879534e-04
25,6.015561e-04
26,6.214816e-04
27,6.351012e-04
28,6.480708e-04
29,6.559571e-04
30,6.610817e-04
31,6.833848e-04
32,6.984969e-04
33,7.106074e-04
34,7.322162e-04
35,7.497869e-04
36,7.403858e-04
37,7.506489e-04
38,7.506341e-04
39,7.730110e-04
40,7.927008e-04
41,7.639823e-04
42,7.674920e-04
43,7.660546e-04
44,7.613170e-04
45,7.700594e-04
46,7.772425e-04
47,7.757858e-04
48,7.845195e-04
49,7.868182e-04
50,7.876846e-04
51,7.898052e-04
52,7.912698e-04
53,8.035240e-04
54,8.017326e-04
55,7.913672e-04
56,8.684435e-04
57,8.215589e-04
58,8.146873e-04
59,8.053759e-04
60,8.075311e-04
61,7.970033e-04
62,7.969293e-04
63,8.005510e-04
64,7.938224e-04
65,7.982386e-04
66,8.108829e-04
67,8.048538e-04
68,8.016108e-04
69,7.938502e-04
70,8.094014e-04
71,8.189127e-04
72,8.117423e-04
73,8.133030e-04
74,7.981662e-04
75,8.219067e-04
76,8.025337e-04
77,8.083417e-04
78,8.039865e-04
79,8.080276e-04
80,8.109301e-04
81,8.126234e-04
82,8.002516e-04
83,8.056946e-04
84,8.025290e-04
85,8.108192e-04
86,8.138434e-04
87,8.124293e-04
88,8.064876e-04
89,8.114841e-04
90,8.309318e-04
91,8.210118e-04
92,8.189169e-04
93,8.136295e-04
94,8.155490e-04
95,8.094290e-04
96,8.136989e-04
97,8.160571e-04
98,8.129873e-04
99,8.166753e-04
100,8.148469e-04
101,8.200117e-04
102,8.187584e-04
103,8.128343e-04
104,8.165818e-04
105,8.114714e-04
106,8.175044e-04
107,8.116241e-04
108,8.222932e-04
109,8.425218e-04
110,8.368173e-04
111,8.280916e-04
112,8.301903e-04
113,8.300904e-04
114,8.305230e-04
115,8.231790e-04
116,8.138141e-04
117,8.256544e-04
118,8.333916e-04
119,8.251086e-04
120,8.325977e-04
121,8.267046e-04
122,8.367780e-04
123,8.307583e-04
124,8.311243e-04
125,8.358487e-04
126,8.358125e-04
127,8.342206e-04
128,8.314220e-04
129,8.414110e-04
130,8.367661e-04
131,8.398204e-04
132,8.311420e-04
133,8.343647e-04
134,8.383961e-04
135,8.315483e-04
136,8.450935e-04
137,8.537074e-04
138,8.463508e-04
139,8.509967e-04
140,8.619512e-04
141,8.478202e-04
142,8.404451e-04
143,8.523281e-04
144,8.446045e-04
145,8.472728e-04
146,8.395537e-04
147,8.467000e-04
148,8.501812e-04
149,8.510424e-04
150,8.567949e-04
151,8.456585e-04
152,8.422713e-04
153,8.501717e-04
154,8.541517e-04
155,8.530495e-04
156,8.576436e-04
157,8.597448e-04
158,8.686225e-04
159,8.568537e-04
160,8.681671e-04
161,8.700482e-04
162,8.653424e-04
163,8.730689e-04
164,8.723203e-04
165,8.742220e-04
166,8.826616e-04
167,8.746606e-04
168,8.751095e-04
169,8.818427e-04
170,8.763546e-04
171,8.762117e-04
172,8.812887e-04
173,8.705109e-04
174,8.874002e-04
175,8.872954e-04
176,8.828296e-04
177,8.884525e-04
178,8.836265e-04
179,8.872951e-04
180,8.911581e-04
181,8.917392e-04
182,8.949697e-04
183,8.888308e-04
184,8.958809e-04
185,8.922564e-04
186,9.043508e-04
187,8.958686e-04
188,8.963158e-04
189,8.912437e-04
190,9.057158e-04
191,9.085013e-04
192,9.049217e-04
193,8.927641e-04
194,8.968089e-04
195,8.988384e-04
196,9.031993e-04
197,9.002735e-04
198,8.933493e-04
199,9.102133e-04
200,9.159486e-04
201,9.070928e-04
202,9.073651e-04
203,9.130161e-04
204,9.162593e-04
205,9.087470e-04
206,9.135267e-04
207,9.024443e-04
208,9.149274e-04
209,9.065000e-04
210,9.005665e-04
211,9.168281e-04
212,9.171260e-04
213,9.193313e-04
214,9.023858e-04
215,9.114679e-04
216,9.132325e-04
217,9.168717e-04
218,9.135744e-04
219,9.210433e-04
220,9.185095e-04
221,9.183933e-04
222,9.127661e-04
223,9.151812e-04
224,9.095318e-04
225,9.136719e-04
226,9.049814e-04
227,9.120570e-04
228,9.111224e-04
229,9.132346e-04
230,9.147471e-04
231,9.121278e-04
232,8.998882e-04
233,9.110386e-04
234,9.145675e-04
235,9.091944e-04
236,9.052852e-04
237,9.054785e-04
238,9.175177e-04
239,9.084135e-04
240,9.019766e-04
241,9.108606e-04
242,9.132628e-04
243,9.012814e-04
244,9.105597e-04
245,9.090032e-04
246,9.018344e-04
247,8.958144e-04
248,9.013013e-04
249,9.043301e-04
250,8.999348e-04
251,8.903718e-04
252,8.992458e-04
253,9.011277e-04
254,8.997027e-04
255,8.945337e-04
256,8.960327e-04
257,9.070895e-04
258,9.026730e-04
259,8.951522e-04
260,9.020011e-04
261,8.933138e-04
262,8.976431e-04
263,8.944902e-04
264,8.887422e-04
265,8.927267e-04
266,8.920198e-04
267,8.920759e-04
268,8.905149e-04
269,8.966202e-04
270,8.895918e-04
271,8.930712e-04
272,8.802546e-04
273,8.911047e-04
274,8.844021e-04
275,8.903340e-04
276,8.927631e-04
277,8.849741e-04
278,8.908013e-04
279,8.896164e-04
280,8.782798e-04
281,8.812680e-04
282,8.733454e-04
283,8.810772e-04
284,8.803842e-04
285,8.889451e-04
286,8.888422e-04
287,8.824664e-04
288,8.891445e-04
289,8.804380e-04
290,8.785590e-04
291,8.798608e-04
292,8.729908e-04
293,8.841172e-04
294,8.823115e-04
295,8.812776e-04
296,8.727307e-04
297,8.769742e-04
298,8.753491e-04
299,8.896132e-04
300,8.746026e-04
