epoch,train_accuracy,val_accuracy,loss,time
1,3.92048e-01,5.56667e-01,1.28749e-02,2.18
2,5.51090e-01,6.30333e-01,1.18125e-02,2.08
3,6.08308e-01,6.46000e-01,1.14023e-02,2.02
4,6.27975e-01,6.52667e-01,1.12084e-02,2.20
5,6.49494e-01,6.64333e-01,1.10745e-02,2.09
6,6.57475e-01,6.65000e-01,1.09883e-02,2.31
7,6.61821e-01,6.71667e-01,1.09407e-02,2.33
8,6.74719e-01,6.78333e-01,1.08581e-02,2.19
9,6.77141e-01,6.86000e-01,1.08122e-02,2.26
10,6.79493e-01,6.84333e-01,1.07917e-02,2.24
11,6.80633e-01,6.85000e-01,1.07601e-02,2.17
12,6.90965e-01,6.91000e-01,1.07208e-02,2.15
13,6.89825e-01,6.91000e-01,1.07053e-02,2.09
14,6.97164e-01,6.90667e-01,1.06845e-02,2.27
15,6.95810e-01,6.91333e-01,1.06560e-02,2.13
16,7.00014e-01,6.99000e-01,1.06359e-02,2.21
17,6.97948e-01,7.03667e-01,1.06279e-02,2.15
18,7.01368e-01,6.98333e-01,1.06093e-02,2.21
19,7.00869e-01,6.97333e-01,1.06061e-02,2.48
20,7.01368e-01,7.03333e-01,1.05974e-02,2.43
21,7.03506e-01,7.06333e-01,1.05798e-02,2.31
22,7.07354e-01,7.03667e-01,1.05692e-02,2.27
23,7.05358e-01,7.04333e-01,1.05638e-02,2.28
24,7.08137e-01,7.05333e-01,1.05525e-02,2.48
25,7.07567e-01,7.09667e-01,1.05463e-02,2.31
26,7.08779e-01,7.07667e-01,1.05347e-02,2.43
27,7.08992e-01,7.07000e-01,1.05324e-02,2.16
28,7.11843e-01,7.12000e-01,1.05217e-02,2.15
29,7.09848e-01,7.08000e-01,1.05169e-02,2.22
30,7.12056e-01,7.09667e-01,1.05189e-02,2.35
31,7.10631e-01,7.07000e-01,1.05053e-02,2.09
32,7.15120e-01,7.11667e-01,1.04892e-02,2.06
33,7.11558e-01,7.06000e-01,1.04946e-02,2.22
34,7.15833e-01,7.08000e-01,1.04833e-02,2.12
35,7.14978e-01,7.11333e-01,1.04813e-02,2.22
36,7.16902e-01,7.12667e-01,1.04719e-02,2.45
37,7.12128e-01,7.10000e-01,1.04759e-02,2.22
38,7.16332e-01,7.15667e-01,1.04739e-02,2.26
39,7.14622e-01,7.14667e-01,1.04653e-02,2.11
40,7.13197e-01,7.14000e-01,1.04718e-02,2.34
41,7.17258e-01,7.13667e-01,1.04570e-02,2.22
42,7.16189e-01,7.14000e-01,1.04571e-02,2.20
43,7.15833e-01,7.11667e-01,1.04652e-02,2.17
44,7.14835e-01,7.18000e-01,1.04656e-02,2.03
